Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	1225.5058823529412	1472.3392156862744	3688.621568627451	11165.054901960784	0.5457463872764101	510.0	93.70052493419406	7.714674472709516
red	2	3654.1054852320676	78.39240506329114	3686.1856540084386	7120.561181434599	0.021002665605549163	237.0	38.979444661724706	11.50913161266688
red	3	1109.4778325123152	1366.0246305418718	4187.0394088669955	11200.221674876848	0.5518171162942489	203.0	40.3684587886145	7.727586585502091
red	4	3804.5227272727275	90.75454545454545	2881.818181818182	7898.690909090909	0.02329860985505758	220.0	31.181580191773225	9.66258690360068
red	5	1931.3747645951037	2378.964218455744	3944.3408662900188	9692.50847457627	0.5519204470484405	531.0	97.81226276016982	7.349846974401139
red	6	1895.2560975609756	2231.1463414634145	3952.0718157181573	9852.578590785908	0.5407001315147844	738.0	138.99372459885572	8.760562757962607
red	7	2361.6285714285714	89.19428571428571	2172.16	8132.165714285714	0.03639360774457092	175.0	28.034638518902796	8.339064099359547
red	8	1085.9934640522877	83.15032679738562	3124.1176470588234	11200.228758169935	0.0711207017033861	153.0	30.028483389714058	6.759784601259435
red	9	2751.926470588235	227.73529411764707	4962.661764705882	6363.89705882353	0.0764299145678793	68.0	13.168590080410368	6.597682302498801
red	10	1923.1561822125814	2323.3839479392623	3461.1323210412147	9345.581344902386	0.5471239825199027	461.0	90.2779756534559	8.443743156099364
red	11	1135.0291262135922	1315.5339805825242	3640.3980582524273	11200.213592233009	0.5368292605622643	103.0	19.98505280564236	6.698695792674116
red	12	1291.6782178217823	1576.079207920792	4908.108910891089	10727.648514851486	0.5495859565293196	202.0	28.476590744883378	11.278525621699798
red	13	1289.5919540229886	1392.5689655172414	5508.620689655172	10558.310344827587	0.5191966504962545	174.0	32.7156830316087	7.014309121184093
red	14	1411.151098901099	1849.7774725274726	2850.2994505494507	6203.815934065934	0.567254826963937	364.0	75.24497870592644	6.673268355412465
red	15	2376.3290094339623	2937.389150943396	3921.5872641509436	8412.161556603774	0.5527935547742326	848.0	137.14613095176045	10.362227232338642
red	16	927.6010928961749	1052.8196721311476	4470.991803278688	10942.546448087433	0.5316141350985191	366.0	41.48897251154486	14.754148493242
red	17	2627.35593220339	3196.319612590799	4582.692493946731	8571.663438256659	0.5488491912033122	413.0	68.16478326674812	8.355601989339814
red	18	2139.996551724138	2606.406896551724	3070.11724137931	10720.593103448276	0.5491330277662143	290.0	47.480966111633364	8.109693692053487
red	19	1710.1823204419888	1502.8066298342542	4295.226519337017	11129.475138121546	0.4677285397153474	181.0	36.429884524747706	8.47285721757561
