Group	ROI	12C	13C	14N_12C	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	1778.0754716981132	19.18867924528302	3404.264150943396	55.867924528301884	306.9622641509434	6256.566037735849	0.010676604902629783	53.0	8.626590010663213	7.786024186130837
red	2	2609.6257668711655	155.58282208588957	6001.300613496933	73.93865030674847	451.33742331288346	5419.312883435583	0.056264407215865855	163.0	30.276377675610647	7.182783281748871
red	3	3734.9517543859647	220.28070175438597	10586.837719298246	91.04824561403508	903.5833333333334	5040.263157894737	0.055693490634768736	228.0	43.63666098407554	7.1218793623871335
red	4	1829.25	75.475	2295.0	113.75	330.1	6113.75	0.03962514273714053	40.0	7.905913594891791	6.371540648077603
red	5	2851.4	46.28947368421053	8004.9631578947365	47.06315789473684	903.0578947368421	4559.742105263158	0.015974614983625793	190.0	29.073889277372512	8.558408637647965
red	6	2905.6638655462184	111.47899159663865	3229.1428571428573	130.19327731092437	324.9159663865546	8080.638655462185	0.036948529411764706	119.0	20.646212301688113	8.82043165727554
red	7	1916.6666666666667	20.27777777777778	5263.75	50.916666666666664	597.2777777777778	4081.972222222222	0.010468951670729958	36.0	7.3450056870841	6.1635349485210575
red	8	1532.3541666666667	33.75	2194.3125	121.8125	278.9791666666667	6845.385416666667	0.021550290662870977	96.0	15.743094593154018	8.93031123433645
red	9	2809.9930555555557	206.45138888888889	7350.840277777777	89.72222222222223	644.2847222222222	5515.097222222223	0.0684419662590246	144.0	34.578308439820006	5.590542521758191
red	10	3633.4747474747473	268.75252525252523	5419.232323232323	116.36868686868686	653.3888888888889	6854.328282828283	0.06887157166135371	198.0	34.58528484540185	8.442589359717314
red	11	2451.904109589041	27.068493150684933	2519.1917808219177	98.4931506849315	335.3013698630137	8455.315068493152	0.010919238526786947	73.0	11.188861252966	8.319695927526656
red	12	1300.030303030303	63.28787878787879	2497.4545454545455	55.34848484848485	427.3636363636364	5820.227272727273	0.04642194289778726	66.0	9.452779271726394	8.887851710358778
red	13	2722.781954887218	136.9699248120301	4856.639097744361	106.30827067669173	396.98496240601503	6421.263157894737	0.04789573731355841	133.0	30.146342390236338	6.011776081169125
red	14	3886.4216417910447	97.5	8878.470149253732	58.776119402985074	667.2164179104477	5731.2201492537315	0.024473372914073453	268.0	62.66529612265611	7.150878684380713
red	15	1496.1	16.175	2174.45	6.65	26.625	5033.8	0.010695805987667588	40.0	7.874007874011811	6.479197481170025
red	16	4411.692913385827	261.4488188976378	3586.818897637795	28.031496062992126	148.44094488188978	6084.527559055118	0.055947119491683926	127.0	21.87642796306727	7.758098807641184
red	17	1438.2205882352941	15.985294117647058	2692.426470588235	61.0	648.6323529411765	6722.308823529412	0.010992455959387578	68.0	12.601038431904557	7.189668913669346
red	18	1151.71875	11.375	2396.6875	27.84375	153.40625	6043.625	0.009779951100244499	32.0	6.324555320336759	6.324555320336759
red	19	2179.6222222222223	282.8777777777778	3475.8333333333335	170.8	408.22222222222223	6925.955555555555	0.1148742244782854	90.0	12.40554636153001	9.322146720146035
red	20	1371.8076923076924	15.846153846153847	1797.1923076923076	74.65384615384616	208.0	7519.307692307692	0.011419385237950054	26.0	6.201736729460423	5.203549084703927
red	21	1247.9473684210527	13.81578947368421	1965.9736842105262	47.44736842105263	123.13157894736842	6837.894736842105	0.010949590172482116	38.0	7.455128930368747	6.407232755171875
red	22	1069.3488372093022	59.5	1038.8837209302326	57.93023255813954	169.15116279069767	6624.767441860465	0.05270856295258598	86.0	16.52536357150191	6.811411204286125
red	23	1289.09375	14.25	1439.125	47.03125	239.875	6747.90625	0.010933416452873618	32.0	6.324555320336759	6.324555320336759
red	24	961.125	11.5625	970.15625	33.6875	200.59375	6035.21875	0.01188716828374992	32.0	6.324555320336759	6.324555320336759
red	25	870.625	11.25	961.34375	36.9375	200.875	6166.375	0.012756909992912827	32.0	6.324555320336759	6.324555320336759
red	26	2524.0263157894738	187.93233082706766	7497.924812030075	69.21804511278195	586.6203007518797	4649.81954887218	0.06929763883440235	266.0	48.306557235349	8.332724550452612
red	27	3244.056338028169	187.95774647887325	7853.12676056338	119.46478873239437	560.9295774647887	5769.830985915493	0.054766018393502765	71.0	10.362818904918978	8.818307644206394
red	28	1774.043795620438	76.65693430656934	2993.7664233576643	76.24087591240875	360.7226277372263	5322.41605839416	0.041420491745087676	137.0	20.91446316467654	10.528903440303651
