Group	ROI	12C	13C	14N_12C	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	4892.8421052631575	107.4376731301939	10313.102493074792	70.34349030470914	591.9362880886426	6224.396121883657	0.02148633234373035	361.0	52.79211412398752	9.189993514711004
red	2	4230.0169971671385	80.74504249291785	15914.535410764873	158.88951841359773	1146.5779036827196	6758.620396600567	0.01873103682134246	353.0	62.618199932084615	7.571079976939994
red	3	1704.4074074074074	17.74074074074074	4086.5185185185187	51.925925925925924	281.85185185185185	5079.148148148148	0.010301518344875048	27.0	6.812208487977921	5.001219537335752
red	4	5376.901869158878	111.00934579439253	13335.289719626167	155.1728971962617	938.8364485981308	5909.420560747663	0.020227977721636255	214.0	39.759577125736456	7.24073121607666
red	5	1649.6666666666667	17.694444444444443	4901.916666666667	149.33333333333334	548.5555555555555	6845.361111111111	0.010612244897959184	36.0	8.768630958643937	5.258737584977436
red	6	5366.191256830601	110.67213114754098	16500.016393442624	199.94535519125682	1443.896174863388	6806.803278688524	0.02020721046109516	183.0	48.48924106699336	5.865334462981663
red	7	4695.712	95.184	13584.136	169.224	1015.032	5890.968	0.0198676823708968	125.0	30.188859837319775	5.635536329637214
red	8	2492.076923076923	28.76923076923077	3645.3076923076924	163.69230769230768	662.0	7118.807692307692	0.011412529370479997	26.0	6.929272685134355	4.73779679984161
red	9	3964.2916666666665	45.895833333333336	5637.1875	129.64583333333334	1404.0	6650.895833333333	0.011444809833289176	48.0	12.380581985901534	5.194716409897596
red	10	5419.653846153846	117.03846153846153	15014.453846153847	163.05384615384617	1252.123076923077	5630.107692307693	0.021138697083790656	130.0	37.5943380491892	4.716702778936141
red	11	6001.135483870968	123.21290322580646	14781.954838709677	193.5741935483871	1278.1451612903227	6733.774193548387	0.02011853268919195	310.0	79.50643090790138	5.759765173982846
red	12	5231.837209302325	104.13953488372093	16579.476744186046	215.78488372093022	1772.9941860465117	7422.645348837209	0.01951648964684655	172.0	57.546585785282566	5.171633364905964
red	13	4553.169590643275	85.78362573099415	18000.994152046784	208.90058479532163	1543.6783625730993	6386.058479532164	0.018492022171769443	171.0	30.465120288583943	7.844603985700658
red	14	4949.48717948718	98.51282051282051	13450.726495726496	145.4188034188034	891.017094017094	5910.333333333333	0.019515218009671258	117.0	30.322572226456202	5.353008226132843
red	15	3312.328767123288	66.04109589041096	11572.431506849314	122.36986301369863	1010.2465753424658	5711.698630136986	0.019548213655771408	146.0	40.98459802000793	5.003359019237552
red	16	2179.5396825396824	22.92063492063492	7790.460317460317	205.87301587301587	801.4285714285714	5756.0	0.010406832186227523	63.0	14.93541744972949	5.590013094210703
red	17	5706.922077922078	124.81818181818181	16448.155844155845	196.7012987012987	1626.7337662337663	6790.272727272727	0.02140324778863541	154.0	39.71085000091531	5.263473380705569
red	18	5024.857142857143	101.0	17225.428571428572	154.46153846153845	1347.8516483516485	6606.186813186813	0.019704021627044953	182.0	43.72862657048661	5.977047981438763
red	19	4224.782178217822	85.39603960396039	16795.772277227723	211.4950495049505	2413.09900990099	6647.039603960396	0.01981264701558365	101.0	28.399880326463467	5.033587615709075
red	20	4354.886363636364	86.39772727272727	16410.795454545456	200.1818181818182	2035.4431818181818	7938.181818181818	0.019453321495370147	88.0	25.79032402920925	4.625621747509909
red	21	2647.189655172414	46.55172413793103	17144.275862068964	113.20689655172414	911.551724137931	5239.241379310345	0.01728143781562626	58.0	18.383502647023324	4.279945823638859
red	22	3408.0416666666665	69.2202380952381	13792.17857142857	169.89285714285714	1468.654761904762	6960.648809523809	0.019906535656818103	168.0	31.586082358823493	6.990576088999127
red	23	3999.2127659574467	80.2482269503546	16326.539007092199	159.36879432624113	1635.2695035460993	6448.113475177305	0.019671281840877325	141.0	35.731047666253836	5.5474453652539175
red	24	1855.1272727272728	38.054545454545455	5327.036363636364	43.78181818181818	374.3454545454546	1732.1090909090908	0.020100840336134455	55.0	15.03408786654077	5.717018558189689
red	25	3591.9339207048456	70.00440528634361	15466.621145374449	140.41409691629957	1931.4185022026431	5909.933920704846	0.01911676250511272	227.0	55.48697652143514	6.184331148438621
red	26	1956.0796460176991	35.16814159292036	14828.41592920354	80.19469026548673	803.9557522123894	5581.761061946902	0.017661358778015297	113.0	28.135416431233878	5.996882475622296
