Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	1250.6049382716049	490.2901234567901	4604.969135802469	2807.6111111111113	0.2816310610761457	162.0	48.320941552652016	5.34134674020518
red	2	969.6868686868687	397.6666666666667	2513.3232323232323	2969.313131313131	0.2908294427043319	99.0	27.643729395863772	4.75989381528018
red	3	1098.8425925925926	29.10185185185185	4828.25	3003.8518518518517	0.02580078477729071	108.0	28.250204681660932	5.427411873240625
red	4	1333.310606060606	554.748106060606	4570.789772727273	3060.0757575757575	0.29381930895430314	528.0	83.8746904246127	33.998375763680265
red	5	1517.2660550458716	494.1467889908257	6717.871559633028	3020.5412844036696	0.24567148929959315	109.0	31.66464877590637	4.509391883016446
red	6	1720.7966101694915	72.30508474576271	6741.796610169492	2699.6101694915255	0.04032402900002836	59.0	12.610983086444556	6.056911232409908
red	7	1044.584	371.736	4501.008	2920.608	0.26246610935381837	125.0	34.908765141502855	5.170903624647722
red	8	834.4654088050314	129.74842767295598	2528.553459119497	2834.3081761006288	0.13456395538451504	159.0	50.35886033836585	4.922473496892825
red	9	1351.1475409836066	418.6393442622951	6146.360655737705	2745.2295081967213	0.23654788480598757	122.0	25.05844021559983	6.4999429371249065
red	10	1007.7824773413897	405.1480362537764	3731.716012084592	2750.1570996978853	0.28674307218611017	331.0	90.48604333266408	7.948152257641133
red	11	1372.1130952380952	541.3928571428571	5716.351190476191	2670.4940476190477	0.28293241338978253	168.0	44.84048044442173	6.961932326735836
red	12	1069.1791044776119	446.97014925373134	4290.5	2682.5597014925374	0.29480616644681146	134.0	38.36951669732643	5.203483971521321
red	13	1116.6431718061674	487.6916299559471	3633.2775330396476	2832.625550660793	0.30398370054697627	227.0	59.56425985984655	5.777073527889333
red	14	1160.5060240963855	350.1566265060241	5061.265060240964	3422.89156626506	0.23179008653347688	83.0	22.304187811467692	4.945139101069534
red	15	1399.5298507462687	538.223880597015	6410.9701492537315	2799.7611940298507	0.2777565961511059	134.0	36.78485660526351	6.250699988710795
red	16	787.5686274509804	319.9117647058824	3326.843137254902	2889.455882352941	0.2888644954542638	204.0	52.304054914659154	5.43754404450697
red	17	1229.408256880734	456.5229357798165	5312.396788990825	2681.706422018349	0.27078384798099764	436.0	85.76639392336547	11.746702884436177
red	18	1057.192513368984	394.2352941176471	4932.893048128342	2674.9411764705883	0.2716189479656764	187.0	49.14964320508855	5.630917923182026
red	19	700.3730569948186	280.07253886010363	3121.7746113989638	2789.39378238342	0.28565841903332523	386.0	100.312589064939	7.208455650837884
red	20	1016.6066666666667	392.04	3721.08	2749.866666666667	0.27830967784682226	150.0	39.533178681425035	5.21522184552839
red	21	979.4222222222222	54.08888888888889	5725.888888888889	2568.6444444444446	0.05233508213640664	45.0	14.001483546708734	4.173513097818715
red	22	1187.8076923076924	65.37179487179488	3859.5384615384614	2827.923076923077	0.0521647501739166	78.0	23.340404413236676	4.536796645095337
red	23	962.3333333333334	22.05263157894737	3601.561403508772	2707.5263157894738	0.022402423810372482	57.0	8.73101671750619	8.319982077647728
red	24	673.6896551724138	257.44827586206895	3169.810344827586	2544.551724137931	0.27648779765211273	58.0	15.878823466637977	4.87717801953683
red	25	1067.4588235294118	412.77647058823527	3501.6117647058823	3024.247058823529	0.27885868701319344	85.0	22.64975421371389	5.116942224236058
red	26	1176.4478527607362	461.4233128834356	3809.9386503067485	2824.4969325153374	0.28172137257325647	163.0	57.8957911927164	4.159560939822909
red	27	988.7180616740088	392.6740088105727	4777.832599118943	2734.8590308370044	0.284259637217134	227.0	64.91690905191714	5.307129452030057
red	28	966.984375	31.65625	3929.359375	2462.15625	0.0316993412920689	64.0	22.707416030782543	3.719959805557055
red	29	739.7282608695652	296.45652173913044	3145.804347826087	2895.391304347826	0.2861039138142643	92.0	24.36768784386691	5.079175107010907
red	30	795.8181818181819	319.6727272727273	3880.181818181818	2608.0	0.28657582474898946	55.0	14.687555818890997	4.88011667664873
red	31	1448.3936170212767	591.2765957446809	6423.409574468085	2985.771276595745	0.2898883319685598	188.0	47.39404263560807	5.856926747053262
red	32	756.3090909090909	284.2	3814.3636363636365	2611.89696969697	0.27313552806318586	165.0	54.077880856722686	4.321504455687139
red	33	1642.616487455197	662.7956989247311	5222.881720430108	2812.935483870968	0.28749553023118424	279.0	56.47234448822659	6.545932419757285
red	34	1122.748717948718	457.26666666666665	4554.194871794872	2672.9333333333334	0.28940646472121334	195.0	58.49847046079416	4.625824279308775
red	35	1355.1206896551723	525.0862068965517	5781.314655172414	2956.5387931034484	0.27927043979019184	232.0	71.77360312602993	5.240297201398974
red	36	1000.0296610169491	394.49152542372883	4815.529661016949	2962.0889830508477	0.2828867207321631	236.0	66.09360742863642	5.107987381822244
red	37	1092.057831325301	463.9590361445783	3979.9590361445785	2939.380722891566	0.2981709554980511	415.0	105.50737343482756	21.15632593523216
red	38	811.8350515463917	332.5257731958763	3858.9484536082473	3116.5257731958764	0.29057773213336574	97.0	27.682202860110493	5.006726499261699
red	39	890.7560975609756	51.63414634146341	3387.4634146341464	2981.121951219512	0.054790620632537916	41.0	12.167033689640759	4.595622448213187
red	40	1232.3537414965986	488.76190476190476	5227.360544217687	2754.7891156462583	0.2839796999256929	147.0	40.72426595178949	5.252069536600884
red	41	1364.939393939394	139.5151515151515	3833.6363636363635	2836.6363636363635	0.0927347070316434	33.0	9.547330263037681	4.644180378343762
red	42	754.5535714285714	304.95535714285717	4265.901785714285	2891.6071428571427	0.28782707622298065	112.0	32.63084939109626	4.722732114765497
red	43	1816.28125	711.09375	5605.25	3028.9583333333335	0.281356644740096	192.0	47.471874369950704	6.43343032511126
red	44	766.3905325443787	294.58579881656806	3782.085798816568	2699.804733727811	0.2776553916510973	338.0	100.60385714331868	8.259805352026875
red	45	954.5949367088608	341.90717299578057	5182.974683544304	2731.3924050632913	0.2637150918895698	237.0	58.32447899275997	8.357687568691855
red	46	1227.717277486911	493.75392670157066	5553.130890052356	3070.738219895288	0.2868209038293679	191.0	55.15467498854993	5.895904962945443
red	47	1518.8777777777777	618.25	5341.083333333333	2778.777777777778	0.289290142792897	180.0	51.11733132693673	7.942457777227265
red	48	617.4193548387096	246.1225806451613	3145.909677419355	2734.3612903225808	0.28501520369969147	155.0	54.62116463179066	4.783661891589212
red	49	1055.2727272727273	419.6528925619835	5052.760330578512	2975.2727272727275	0.28452478343213833	121.0	35.15321894944221	4.6830983966574
red	50	1153.1438848920864	461.6906474820144	3923.956834532374	3054.0	0.285905854888578	139.0	51.602946466916116	4.789546566588707
