Group	ROI	12C	13C	14N_12C	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3676.758389261745	1125.8322147651006	5029.275167785235	23.993288590604028	474.28859060402687	4261.201342281879	0.23442185844887967	149.0	40.725223807685374	5.0671269532492005
red	2	3099.314465408805	807.937106918239	4531.314465408805	21.729559748427672	379.45283018867923	4329.779874213837	0.2067788807458475	159.0	43.68575244129068	5.422167220763404
red	3	3272.4	982.2923076923076	3260.6769230769232	30.16923076923077	311.81538461538463	4553.523076923077	0.23087270163258664	65.0	18.407827718841553	4.65538276972155
red	4	4228.491803278688	1298.7868852459017	4576.803278688524	36.622950819672134	442.27868852459017	5334.360655737705	0.23497763699564603	61.0	17.565088118793856	4.739923326819097
red	5	2668.5864661654136	714.5112781954887	2884.7969924812032	21.62406015037594	261.42105263157896	4186.090225563909	0.21120030581039756	133.0	36.577368808536725	5.438506282437467
red	6	1395.2307692307693	383.8076923076923	2163.3846153846152	19.23076923076923	149.17307692307693	2947.6153846153848	0.21573883904442762	52.0	15.065920139159019	4.561253403287674
red	7	2476.310344827586	739.8620689655172	1718.103448275862	29.137931034482758	231.6551724137931	4282.3448275862065	0.23004428052193118	29.0	6.728462016125951	5.500630044211441
red	8	3128.6417112299464	929.1764705882352	4775.663101604278	19.807486631016044	382.55080213903744	3734.7219251336896	0.22898425433440694	187.0	55.34768087428081	5.106999757537903
red	9	2216.691056910569	704.959349593496	2940.5772357723577	19.024390243902438	235.3089430894309	3853.788617886179	0.24128805692294422	123.0	33.436424708550234	5.111004242404091
red	10	3426.082802547771	954.4235668789809	3807.8821656050955	23.404458598726116	363.36942675159236	3896.8662420382166	0.21787973498686639	314.0	84.27711032282683	7.631063661771869
red	11	3608.6611570247933	628.1404958677685	4412.239669421488	15.785123966942148	329.60743801652893	3832.0743801652893	0.14825817853401813	242.0	61.59910417561542	6.0126161697792515
red	12	2650.5555555555557	738.7619047619048	3304.1111111111113	21.753968253968253	298.6825396825397	4247.158730158731	0.21796775115090833	126.0	34.93205180771084	5.298229179823137
red	13	3707.8733333333334	990.06	5760.1	18.72	461.3066666666667	3606.6866666666665	0.21074373128609744	150.0	34.40499562930371	6.032129545915271
red	14	1267.3333333333333	314.22222222222223	2052.0	12.222222222222221	175.88888888888889	3197.6666666666665	0.19867921877195446	9.0	3.265986323710904	3.265986323710904
red	15	3549.2462006079027	949.5987841945289	5104.574468085107	16.966565349544073	406.54103343465044	3737.079027355623	0.21107612896251654	329.0	79.0857121962093	5.9267392433039365
red	16	4133.302325581395	1325.2279069767442	5161.3348837209305	32.944186046511625	452.95348837209303	5048.2046511627905	0.2427810876767236	215.0	62.51540005586178	5.421251652943689
red	17	3256.56338028169	835.2535211267606	4089.845070422535	12.169014084507042	360.6619718309859	4354.070422535211	0.204127785101835	71.0	22.026497579568023	4.344315716543696
red	18	4336.118181818182	1320.9727272727273	5191.590909090909	34.981818181818184	450.27272727272725	3964.2545454545457	0.23350742431059973	110.0	28.059791764170427	5.178737859827912
red	19	3771.3475177304963	1236.9787234042553	5022.354609929078	33.354609929078016	410.6595744680851	4758.602836879432	0.24698445425631643	141.0	44.36208765080194	4.496917939895619
red	20	3284.7525773195875	1064.8865979381444	3071.577319587629	27.577319587628867	351.5360824742268	3683.185567010309	0.2448218243011033	97.0	25.736554039918765	5.195044298964811
red	21	3390.4631147540986	907.1803278688525	3642.9631147540986	24.53688524590164	332.6844262295082	4382.848360655737	0.211087853141018	244.0	81.79826873194614	6.365742177217363
red	22	3473.4065934065934	922.4230769230769	4694.813186813187	17.95054945054945	386.64285714285717	3684.6263736263736	0.20984049567459667	182.0	42.27519085163597	5.88860304110502
red	23	2993.1447368421054	897.3552631578947	5226.1578947368425	18.67105263157895	375.7236842105263	3454.8684210526317	0.23065294002259215	76.0	21.004868949925083	4.874368606921389
red	24	3267.390476190476	858.504761904762	4823.457142857143	12.704761904761904	366.8285714285714	3324.0285714285715	0.20807720806335825	105.0	28.616215658033262	4.9750581585048534
red	25	4512.745454545455	1324.4363636363637	6025.036363636364	25.254545454545454	481.41818181818184	4969.254545454545	0.22689654098335124	55.0	14.315850084361836	5.56867626733155
red	26	3327.7964601769913	916.0	3608.6017699115046	27.911504424778762	325.1946902654867	3262.5132743362833	0.21584447053377237	113.0	36.58515605597783	6.500601153894908
red	27	3274.027027027027	896.5202702702703	6465.783783783784	24.195945945945947	429.7364864864865	4227.891891891892	0.21496465724085081	148.0	25.58923558287216	7.824289758928671
red	28	5712.474747474747	1735.4747474747476	9107.5101010101	41.24242424242424	698.7171717171717	4610.085858585859	0.23301376421142284	198.0	21.214709901168877	12.030296912933126
red	29	3377.268656716418	1134.5074626865671	4289.305970149254	20.186567164179106	435.36567164179104	3586.902985074627	0.2514547337150872	134.0	28.02101088390551	7.037186308956688
red	30	3149.68085106383	797.8085106382979	3867.5106382978724	12.46808510638298	381.4468085106383	4398.276595744681	0.20210529719940495	47.0	16.1676352824273	3.9310559499810322
red	31	3626.280701754386	921.2719298245614	5070.850877192983	23.42982456140351	414.4605263157895	4421.44298245614	0.20258631498338223	228.0	69.25390983454108	4.968878679503508
red	32	6513.455696202532	1899.0	9565.240506329113	35.74683544303797	804.4177215189874	5282.354430379747	0.2257367014553465	79.0	16.323234256493002	7.072429301372146
red	33	3868.6666666666665	1015.4301075268817	5409.430107526881	21.204301075268816	411.01075268817203	3887.3010752688174	0.2079054028765733	93.0	24.9978576072304	4.9434943082710285
red	34	3750.4761904761904	1146.5142857142857	5151.857142857143	31.952380952380953	830.6	4678.057142857143	0.23412630498031833	105.0	28.706233549416485	5.414287920216242
red	35	5077.2578125	1452.0625	8207.1953125	21.6875	669.4921875	4452.2421875	0.22239106530278682	128.0	17.928088230345086	9.269176704538653
red	36	3674.0408163265306	1048.1836734693877	8327.91156462585	23.755102040816325	559.0816326530612	3902.5102040816328	0.22196820073555787	147.0	29.412446268866606	6.70764536249323
red	37	3779.8344827586207	1075.144827586207	5120.88275862069	24.93103448275862	426.88275862068963	4531.420689655172	0.2214519895677669	145.0	39.887084771793376	5.020951813321159
red	38	3859.177777777778	1017.4222222222222	4537.555555555556	30.977777777777778	461.4	3592.733333333333	0.2086335197109097	45.0	8.233409009850165	7.048867400659035
red	39	3700.266666666667	918.7111111111111	6722.333333333333	24.755555555555556	710.5777777777778	3979.6666666666665	0.19889922734226909	45.0	12.646155934806774	4.687959288941577
red	40	2843.159574468085	756.6542553191489	3765.1436170212764	14.627659574468085	290.06382978723406	3658.654255319149	0.2101926074782236	188.0	49.04855997327259	6.418956438525657
red	41	1087.392857142857	214.07142857142858	772.0	18.0	94.64285714285714	3697.0	0.16448505803902197	28.0	7.541662808804878	4.74673417663086
red	42	4037.385714285714	1055.1	4718.185714285714	39.871428571428574	411.0857142857143	5058.0142857142855	0.2071876209765649	70.0	17.208969229665662	5.597225122578922
red	43	4726.135135135135	1396.2702702702702	7456.391891891892	35.7972972972973	590.1351351351351	5312.324324324324	0.2280591006008061	74.0	16.37706275797417	5.939000569637348
red	44	2694.14	796.85	5490.05	12.02	349.96	2667.53	0.22825903253804794	100.0	26.296512781241216	5.615889559635008
red	45	2935.1754385964914	821.5263157894736	4856.473684210527	16.07017543859649	337.2105263157895	3541.754385964912	0.2186828685110119	57.0	16.01966129419584	4.774077129439144
red	46	2543.560975609756	57.21951219512195	5723.634146341464	23.51219512195122	498.9268292682927	5256.195121951219	0.022000900292595094	41.0	8.623118262585384	6.086229404143828
red	47	4008.4333333333334	1078.5166666666667	5916.808333333333	24.275	406.1666666666667	4310.441666666667	0.21201636868195414	120.0	30.51696510080134	5.777480894033097
red	48	3669.339285714286	980.8571428571429	4234.232142857143	25.375	396.0892857142857	3901.0178571428573	0.21092810979566914	56.0	10.881159967340029	6.663818741092558
red	49	3756.795918367347	1031.6224489795918	4024.3979591836733	34.714285714285715	393.5204081632653	4659.193877551021	0.21544116863605853	98.0	25.343136542507754	5.092021095223929
red	50	620.4166666666666	46.75	740.3333333333334	9.0	63.0	3804.8333333333335	0.07007244566575069	12.0	4.47213595499958	3.265986323710904
red	51	5030.761194029851	1406.5373134328358	8934.641791044776	28.059701492537314	600.179104477612	4393.0	0.21849807210311176	67.0	12.6837987610838	6.824132722595282
red	52	695.875	21.5	938.5	15.4375	73.125	3945.1875	0.029970378114654122	16.0	4.47213595499958	4.47213595499958
red	53	4493.233333333334	1200.4	7468.55	22.783333333333335	561.75	3775.4333333333334	0.21083198192132732	60.0	16.184019750559614	4.82651867201134
red	54	5274.453781512605	1535.81512605042	10681.050420168067	22.168067226890756	798.4957983193277	3968.436974789916	0.22551460843856658	119.0	33.215964288958446	5.029260356587443
red	55	3696.4077253218884	1052.0858369098712	5885.223175965665	18.854077253218883	437.6652360515021	3332.1502145922746	0.22156202238071437	233.0	65.47573360698932	5.208817069052336
red	56	2777.228187919463	778.3020134228188	3737.6442953020132	20.63758389261745	298.10738255033556	4304.3489932885905	0.21889900221603928	149.0	40.771458953563474	5.1203008039436195
red	57	5145.708333333333	1470.1180555555557	9710.673611111111	22.98611111111111	760.2013888888889	3474.3194444444443	0.22221230865800548	144.0	38.79217980245501	5.997373067007407
red	58	3179.162162162162	901.8918918918919	5487.0	12.047297297297296	392.8918918918919	3354.8986486486488	0.22099484102543726	148.0	42.81321355966403	4.724271096158494
red	59	3344.7701863354037	913.639751552795	4422.795031055901	16.832298136645964	367.8695652173913	3290.198757763975	0.21454950671232956	161.0	44.05840325300927	5.070830283312562
red	60	3144.12	883.565	4250.19	14.625	332.71	3529.27	0.21937291521059865	200.0	52.09149502531647	5.894959374535886
red	61	2713.645390070922	728.950354609929	4150.751773049646	13.645390070921986	294.21276595744683	3549.1560283687945	0.2117443954133241	141.0	31.90471088412431	5.656462228514899
red	62	3266.0	1012.48322147651	4775.03355704698	15.187919463087248	370.0402684563758	3455.758389261745	0.23664536450539142	149.0	40.750167849889635	4.929575807599847
red	63	6018.843537414966	1727.0	11163.965986394558	29.108843537414966	848.9251700680272	4126.60544217687	0.2229582861644472	147.0	39.49732761464335	5.082682795965669
red	64	1706.2105263157894	151.89473684210526	6705.684210526316	11.368421052631579	288.7894736842105	3295.9473684210525	0.08174711080897348	19.0	5.544698233777089	4.2956952169149805
red	65	5238.788079470199	1542.0728476821191	9126.211920529802	23.788079470198674	709.7218543046357	3216.4503311258277	0.2274154955025344	151.0	41.88530395474567	4.9686158097199975
red	66	4890.94	1489.5933333333332	9443.966666666667	32.593333333333334	631.0733333333334	3841.64	0.23345906298324068	150.0	31.340711958391633	6.459153414342837
red	67	2581.5213675213677	230.9059829059829	9650.564102564103	15.88034188034188	413.4102564102564	2953.136752136752	0.08210202580731431	117.0	21.781233224768407	7.661646339976981
red	68	3215.1677852348994	1088.6510067114093	4014.959731543624	19.697986577181208	348.13422818791946	4243.2885906040265	0.2529500100581815	149.0	39.05189667492022	5.245484379285153
red	69	2848.2764705882355	782.3588235294118	5725.023529411765	14.358823529411765	363.5882352941176	3107.041176470588	0.21548813365996553	170.0	46.67098070710061	5.343538216190885
red	70	2940.263565891473	924.2945736434109	3742.1937984496126	12.643410852713178	293.8217054263566	3552.7596899224804	0.2391721227293151	129.0	34.279389002911174	5.202190317610818
red	71	5584.3387096774195	1610.0967741935483	11487.322580645161	23.370967741935484	809.1774193548387	3631.5967741935483	0.22379751375951396	62.0	15.097964688885568	5.569114997712205
red	72	3499.910505836576	1108.8793774319065	4102.011673151751	18.747081712062258	379.75875486381324	3789.692607003891	0.24060098323369572	257.0	64.92534265650602	6.482553841335112
red	73	2097.4868421052633	569.2105263157895	4195.105263157895	12.210526315789474	257.5657894736842	2718.0197368421054	0.21345148986771534	152.0	40.8029439356849	6.991830529925209
red	74	4601.231958762886	1426.0670103092784	9407.768041237114	28.587628865979383	633.7938144329897	3438.185567010309	0.2366013396094744	194.0	35.99740706941114	9.819957037087246
red	75	5239.782608695652	1531.695652173913	10133.369565217392	27.782608695652176	719.5652173913044	3417.7608695652175	0.22619811999178138	92.0	22.55194135933042	5.55601459710148
red	76	5009.9390243902435	1513.9634146341464	8636.365853658537	31.01219512195122	617.4756097560976	3439.987804878049	0.2320640795573501	82.0	22.55888192189625	5.276066918357126
red	77	3087.078651685393	980.9325842696629	5893.2808988764045	18.235955056179776	394.34831460674155	3155.112359550562	0.2411332042546257	89.0	16.21485276704715	9.63470660327374
red	78	2836.7118644067796	807.8644067796611	4056.1949152542375	20.89830508474576	315.2881355932203	3007.5	0.2216620936613496	118.0	31.603419651982293	5.152550139176076
red	79	2506.0704225352115	772.0516431924883	5698.154929577465	13.408450704225352	360.0657276995305	2803.042253521127	0.2355164413382218	213.0	56.83864272125507	5.438330875124136
red	80	2388.114285714286	722.3857142857142	4791.9857142857145	12.257142857142858	293.85714285714283	2951.8571428571427	0.23224102693641352	70.0	20.21978251925456	4.530845190398118
red	81	3889.4166666666665	1029.0	4104.0	32.516666666666666	400.4166666666667	4684.966666666666	0.2092136697107809	60.0	15.82546283539946	4.921523413746718
red	82	2368.0882352941176	665.2058823529412	3943.75	12.294117647058824	317.36764705882354	3135.294117647059	0.21930147771787611	68.0	19.595917942265423	4.47213595499958
red	83	2914.1363636363635	758.560606060606	3490.340909090909	17.78787878787879	283.3939393939394	3764.0	0.20654048300728553	132.0	23.898038247471675	7.1994683552488965
