Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	619.655737704918	15.360655737704919	2234.2622950819673	2311.1967213114754	0.024189384551838083	61.0	17.495454018148827	4.8872181916042035
red	2	629.5877192982456	27.473684210526315	3398.5789473684213	2532.9298245614036	0.04181296308657633	114.0	30.729268926419067	4.9843210472117585
red	3	947.3953488372093	17.488372093023255	4166.093023255814	2469.720930232558	0.018124849361291877	43.0	11.472368770445772	4.848121168242793
red	4	567.2102803738318	15.24766355140187	2267.6028037383176	2736.1355140186915	0.02617813648251849	214.0	59.30777053034086	8.789052940151585
red	5	659.3495145631068	15.611650485436893	2370.359223300971	2375.0679611650485	0.023129701816717252	103.0	33.89000609541208	4.259321538264732
red	6	585.9925373134329	19.880597014925375	3786.4402985074626	2403.9626865671644	0.03281313510783746	134.0	32.4300989727776	8.251232885251344
red	7	657.0535714285714	33.785714285714285	2308.8125	2524.3660714285716	0.04890531703156099	112.0	30.128782578301347	5.133928871299994
red	8	544.2355212355212	7.378378378378378	3791.127413127413	1994.5096525096526	0.013375983425259681	259.0	65.69659176394548	5.567122054397187
red	9	477.2647058823529	4.588235294117647	5060.029411764706	1944.5	0.009522065555759018	68.0	17.460646438382607	5.349825758132516
red	10	489.8181818181818	9.579545454545455	4512.503787878788	2131.6742424242425	0.019182196736978633	264.0	74.07333219693906	6.4460605018150545
red	11	474.04938271604937	6.679012345679013	3396.5864197530864	2208.320987654321	0.013893525771077839	162.0	41.70439162608261	5.556701404523342
red	12	1082.4256756756756	12.47635135135135	5270.780405405405	2366.483108108108	0.011394947715302183	296.0	56.35082607125632	7.9350815176095715
red	13	573.8985507246376	8.644927536231885	4593.731884057971	2126.304347826087	0.01483996964834372	138.0	38.98190197163144	4.688630646837507
red	14	611.4354838709677	33.596774193548384	4566.645161290323	1993.1451612903227	0.052085417083416685	62.0	17.419059915263563	4.853940968693716
red	15	328.18666666666667	5.92	3814.52	1681.4133333333334	0.017718892170165215	75.0	18.886214100752845	5.254211564330721
red	16	783.3716216216217	46.9527027027027	4254.209459459459	2363.4662162162163	0.056547425297832174	148.0	46.46392436634966	4.372870222506808
red	17	499.8181818181818	8.992424242424242	4860.05303030303	1839.8333333333333	0.017673421377841968	132.0	37.99022871432988	5.073889906195891
red	18	1116.5833333333333	67.9074074074074	3732.6203703703704	2750.8055555555557	0.05733046707054915	108.0	40.983579782895525	4.143246307221196
red	19	349.787037037037	19.833333333333332	2365.703703703704	1790.111111111111	0.05365865878403767	108.0	31.18978926948014	4.604322839424536
red	20	363.30434782608694	21.07608695652174	1678.1304347826087	2308.391304347826	0.05483132087209795	92.0	24.674417158465282	5.055194402000676
red	21	1828.6988304093568	36.46491228070175	3680.6666666666665	3204.5087719298244	0.01955051529583656	342.0	84.53945270728177	6.570881730865801
red	22	854.8809523809524	37.285714285714285	4063.3214285714284	2491.8214285714284	0.041792319393664436	84.0	23.686459402597134	4.565639605290696
red	23	1163.7209302325582	53.27906976744186	935.3720930232558	3583.906976744186	0.04377902199461123	43.0	12.565372594005174	4.482524205825772
red	24	1037.75	16.466216216216218	1590.5608108108108	2933.391891891892	0.015619391888427422	148.0	41.79558349544406	5.213125759820931
red	25	2319.570093457944	128.50467289719626	3404.5233644859813	2728.8691588785045	0.05249213572366613	107.0	33.36795513152073	4.630400224510969
red	26	1601.7058823529412	87.50980392156863	2147.4313725490197	3480.098039215686	0.051804991294254206	51.0	14.497998427575602	4.5264278510909595
red	27	3053.598360655738	61.40983606557377	2653.0081967213114	3812.1721311475408	0.019714181211532743	122.0	23.52341044409147	7.1256532136058395
red	28	1396.5869565217392	82.6086956521739	1538.8260869565217	3774.5108695652175	0.05584703790250283	92.0	29.636145663330627	5.015986229935279
red	29	2184.2269938650306	129.2085889570552	1773.3926380368098	3922.803680981595	0.05585138826274894	163.0	47.75836054212416	4.835150064733672
