Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	2074.71875	21.03125	30.96875	4818.0625	92.46875	2.4375	38.90625	3088.09375	0.010035190266014554	32.0	10.706633493547507	3.9122243333999522
red	2	2691.3630136986303	27.513698630136986	30.34246575342466	4540.239726027397	65.41095890410959	2.910958904109589	37.02054794520548	2954.7876712328766	0.010119509467044206	146.0	46.712808293546885	4.565432252807578
red	3	2284.5263157894738	23.93859649122807	29.62719298245614	3705.1315789473683	45.3640350877193	2.3026315789473686	29.109649122807017	3469.5087719298244	0.010369920012159672	228.0	71.97685628873833	4.648301281593917
red	4	1970.3333333333333	20.19047619047619	42.904761904761905	3550.0	66.33333333333333	1.619047619047619	23.523809523809526	3963.7619047619046	0.010143298007224707	21.0	8.225952977030584	3.4123826303703955
red	5	2149.029702970297	21.663366336633665	31.376237623762375	3364.930693069307	84.29702970297029	1.6237623762376239	22.247524752475247	3852.4851485148515	0.009979930669585841	101.0	37.565121706611464	3.9534778627169977
red	6	2157.2302631578946	22.769736842105264	32.08552631578947	3108.5789473684213	126.0657894736842	2.223684210526316	30.11842105263158	2888.190789473684	0.010444833413809754	152.0	48.396552028298885	5.654178556754325
red	7	3671.6279069767443	37.51162790697674	24.372093023255815	7091.069767441861	77.16279069767442	2.9069767441860463	42.95348837209303	3324.3720930232557	0.01011329650831071	43.0	14.23981439738107	4.053855357116776
red	8	3799.391891891892	147.7027027027027	32.41891891891892	6595.756756756757	156.97972972972974	38.92567567567568	218.1081081081081	4263.459459459459	0.03742061386240307	148.0	14.605956324245371	12.956346568630545
red	9	1668.051724137931	18.46551724137931	34.189655172413794	2896.4655172413795	33.275862068965516	1.706896551724138	26.413793103448278	3612.362068965517	0.010948905109489052	58.0	18.835542796247392	4.09285469525419
red	10	2114.2448979591836	23.142857142857142	33.91836734693877	2918.4897959183672	41.714285714285715	2.1020408163265305	29.020408163265305	3466.408163265306	0.010827636252530267	49.0	15.779935024877371	4.022000881872153
red	11	2283.964912280702	23.0	29.55263157894737	3789.0438596491226	112.12280701754386	2.5350877192982457	34.86842105263158	2846.2719298245615	0.009969809197167997	114.0	39.499733813210156	4.542202237833901
red	12	2139.5148514851485	21.415841584158414	29.89108910891089	5399.514851485149	245.990099009901	5.801980198019802	75.5049504950495	3533.940594059406	0.009910471285749631	101.0	33.47344006339096	4.527615643082549
red	13	3093.7619047619046	33.01587301587302	21.095238095238095	6317.619047619048	31.555555555555557	2.3174603174603177	65.47619047619048	3171.3174603174602	0.010559072426099185	63.0	14.841179626223068	10.339970903601039
red	14	3445.6285714285714	36.74285714285714	27.485714285714284	6179.8	57.48571428571429	3.4285714285714284	60.142857142857146	3404.0285714285715	0.010551102286619134	35.0	11.24655878085315	4.408504915366989
red	15	1371.5384615384614	14.086538461538462	30.76923076923077	2348.903846153846	24.865384615384617	1.9230769230769231	30.778846153846153	3040.394230769231	0.010166198258214496	104.0	32.5660892976751	4.413884030482625
red	16	2323.0321285140562	23.70682730923695	27.859437751004016	4856.81124497992	68.80722891566265	2.8273092369477912	29.582329317269075	3138.0562248995984	0.010102029989492382	249.0	66.38317533201177	5.2106035804251
red	17	1220.0	12.378378378378379	35.486486486486484	2927.4324324324325	357.05405405405406	6.513513513513513	104.48648648648648	3957.5945945945946	0.010044300188604763	37.0	13.23042020530147	3.749335295428973
red	18	1284.3	12.433333333333334	32.62222222222222	2491.3555555555554	33.166666666666664	1.6888888888888889	27.166666666666668	3311.4222222222224	0.00958819597964115	90.0	33.74942215768844	3.7673988567160603
red	19	1789.5503875968993	18.573643410852714	30.27906976744186	4064.1627906976746	64.36821705426357	2.5232558139534884	37.565891472868216	3212.4496124031007	0.010272328165729181	258.0	73.1005947512622	5.601444424072989
red	20	1790.6747572815534	18.203883495145632	32.61165048543689	3249.7912621359224	53.27669902912621	1.883495145631068	30.349514563106798	3262.776699029126	0.010063628971443446	206.0	73.19588803335282	4.638198423302953
red	21	1983.59375	19.9375	45.265625	3816.65625	393.375	8.40625	68.75	4687.78125	0.009951179947904482	64.0	23.27377141158772	3.7650118567093718
red	22	996.3982300884956	10.008849557522124	35.35398230088496	2127.265486725664	50.34513274336283	1.9115044247787611	34.43362831858407	3178.238938053097	0.009945130315500686	113.0	35.87911494897314	4.3381904032091345
red	23	1575.4166666666667	16.833333333333332	37.25	2516.9166666666665	76.41666666666667	2.9166666666666665	25.5	4193.75	0.010572041660124562	12.0	3.8297084310253524	3.8297084310253524
red	24	1911.5806451612902	20.903225806451612	40.87096774193548	1850.1290322580646	52.38709677419355	4.032258064516129	32.25806451612903	4475.032258064516	0.010816765987280284	31.0	9.98354957952563	4.123978386305952
red	25	2251.6470588235293	23.823529411764707	37.931372549019606	2730.078431372549	65.86274509803921	4.009803921568627	46.51960784313726	4517.049019607844	0.01046971537884859	102.0	36.40105607679555	3.928771130942837
red	26	2641.3571428571427	26.785714285714285	29.142857142857142	5267.357142857143	453.85714285714283	7.392857142857143	533.7142857142857	4330.857142857143	0.01003908550623762	28.0	6.906301331918556	5.209581231405989
red	27	2157.65	19.05	54.7	4575.4	930.5	13.45	171.7	6048.2	0.008751780217760831	20.0	6.484815998368867	3.840203310672391
red	28	1872.0	19.227272727272727	42.35227272727273	3095.875	318.85227272727275	6.011363636363637	77.1590909090909	4856.477272727273	0.010166558511788881	88.0	26.565491062734267	5.705577115035832
