Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	5517.513157894737	2099.3947368421054	6437.184210526316	12292.21052631579	0.2756229648375757	76.0	21.063730935060136	5.865350934809061
red	2	5444.510204081633	2054.3979591836733	6277.607142857143	11941.19387755102	0.27395961044669087	196.0	52.300280024278784	6.006569471192584
red	3	8008.448598130841	3058.4906542056074	9313.668224299065	13736.733644859813	0.27636283027033876	214.0	62.02426539391197	5.495647054663782
red	4	7805.341463414634	3127.5447154471544	9506.951219512195	13877.422764227642	0.2860676187678705	123.0	37.00962132587088	4.612802671275676
red	5	6959.191176470588	2289.6176470588234	11416.066176470587	10059.02205882353	0.2475581116169173	136.0	26.980022531023266	6.943208336996956
red	6	6717.114285714286	1962.6	13008.328571428572	8671.1	0.22611343362190986	70.0	14.56352131778059	6.171310340304258
red	7	5601.947916666667	2107.4791666666665	12921.1875	8470.65625	0.273363914579688	96.0	19.745946461543962	6.40952208341928
red	8	7397.738255033557	2685.8255033557048	13502.275167785236	9487.73154362416	0.2663567730328643	149.0	29.81920959818952	6.635809166823981
red	9	2853.1271186440677	953.3728813559322	6403.28813559322	9437.669491525423	0.25045918333270256	118.0	39.84958515354984	4.4629011178697775
red	10	6274.9653179190755	2109.878612716763	6836.473988439307	11372.254335260115	0.2516300398875483	173.0	54.309291442370515	4.6524873989572715
red	11	8002.752066115702	2315.528925619835	13960.157024793389	10143.553719008265	0.2244103380664343	121.0	23.639614146632894	6.913943598814198
red	12	7717.845637583892	2908.6979865771814	13364.375838926175	10612.255033557047	0.27372004383097914	149.0	29.417499956133994	6.62332828054628
red	13	6542.75	2124.4861111111113	8636.388888888889	11544.930555555555	0.245116907382688	72.0	18.449835064086482	5.0229602146425
red	14	6793.578651685393	2373.2303370786517	13438.23595505618	9747.297752808989	0.25889383535618243	178.0	34.969585982849345	6.848213980752239
red	15	3178.3053435114502	925.4274809160305	4372.793893129771	9147.114503816794	0.22550870646534807	131.0	42.521256664931	6.070393050706296
red	16	5000.510869565217	1668.9347826086957	9798.130434782608	10100.95652173913	0.2502359070974219	184.0	36.39236017199276	7.195238142327846
