Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	4098.877192982456	148.41812865497076	30.362573099415204	4995.040935672515	149.94736842105263	36.485380116959064	178.9795321637427	4753.4678362573095	0.034944150904428345	342.0	51.07627041965951	9.157861350272858
red	2	2009.2222222222222	22.22222222222222	35.166666666666664	1395.3333333333333	414.55555555555554	6.611111111111111	102.0	3919.6666666666665	0.010939123776185528	18.0	5.693388843125944	3.935296437229382
red	3	2054.4186046511627	20.88372093023256	22.930232558139537	5111.139534883721	116.65116279069767	2.186046511627907	33.72093023255814	2091.5116279069766	0.010062977655258971	43.0	13.60631194345406	4.178510077889824
red	4	2843.8225806451615	29.467741935483872	30.31451612903226	3634.6129032258063	164.50806451612902	2.935483870967742	39.274193548387096	2838.185483870968	0.010255748158792887	124.0	35.832945734337834	4.414053802089632
red	5	1282.857142857143	13.285714285714286	43.285714285714285	1426.7714285714285	58.114285714285714	5.628571428571429	44.94285714285714	4399.142857142857	0.010250192879973547	35.0	12.99557552775342	3.6171807107598513
red	6	1561.3333333333333	16.416666666666668	43.75	1703.8333333333333	44.916666666666664	5.75	44.416666666666664	4316.75	0.010405112766069825	12.0	3.8297084310253524	3.8297084310253524
red	7	2169.9847328244273	21.790076335877863	25.954198473282442	4107.358778625954	119.04580152671755	2.431297709923664	34.61068702290076	2811.3664122137407	0.009941749601650863	262.0	82.98083395018277	4.988136502944412
red	8	1668.5393258426966	17.617977528089888	48.57303370786517	4018.325842696629	990.9775280898876	10.932584269662922	119.52808988764045	4970.865168539326	0.010448596636191593	89.0	26.971808123080944	4.541930068615929
red	9	1699.3846153846155	17.015384615384615	23.23076923076923	3908.6	97.23076923076923	2.476923076923077	37.30769230769231	2422.3384615384616	0.009913414481114317	65.0	22.561520968515662	3.993043802184371
red	10	2226.9310344827586	22.775862068965516	19.603448275862068	3799.103448275862	139.41379310344828	2.9827586206896552	278.4310344827586	2531.5172413793102	0.010123924189358001	58.0	12.139293590126004	6.186574058091062
red	11	2325.376811594203	23.507246376811594	37.84782608695652	3161.1521739130435	73.65217391304348	3.818840579710145	41.2536231884058	4049.644927536232	0.010007835975147001	138.0	45.981051743345766	4.683780269183803
red	12	5704.851851851852	59.888888888888886	34.22222222222222	5510.7037037037035	728.8333333333334	17.88888888888889	1097.8148148148148	5342.888888888889	0.010388826069078948	54.0	9.040100844420087	7.691909100581216
red	13	2099.16	20.72	28.96	3278.2571428571428	125.62857142857143	2.8285714285714287	42.05714285714286	3143.782857142857	0.009774138158763703	175.0	54.79834167353204	5.1090510754998215
red	14	1443.361111111111	14.368055555555555	40.97222222222222	3314.402777777778	542.4583333333334	7.756944444444445	90.04861111111111	4253.979166666667	0.00985646434475235	144.0	39.01375481758376	7.79488732226408
red	15	1966.9711538461538	20.41346153846154	32.00961538461539	3095.653846153846	119.42307692307692	2.894230769230769	41.13461538461539	3287.4903846153848	0.010271520359188728	104.0	35.08987609936178	4.158224623301277
red	16	1518.878787878788	16.242424242424242	38.484848484848484	1623.1515151515152	301.72727272727275	4.636363636363637	77.0	3712.6969696969695	0.010580548372451095	33.0	9.883115620166437	4.268197031011898
red	17	2097.5	20.75409836065574	29.114754098360656	3782.8934426229507	232.5	4.057377049180328	111.71311475409836	3581.590163934426	0.009797737852468976	122.0	42.699334614487675	4.070242895578466
red	18	2362.921875	22.953125	23.28125	4959.40625	205.859375	3.765625	305.421875	2886.171875	0.009620422276942422	64.0	20.431021060341436	4.583762475509031
red	19	1745.2474226804125	17.628865979381445	30.49484536082474	2852.907216494845	154.09278350515464	3.1237113402061856	47.670103092783506	3423.0103092783506	0.010000058479874152	97.0	27.524684793579542	4.737601463203243
