Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	414.5882352941176	20.5	2861.3	2150.5823529411764	0.04711687960521868	170.0	31.487650055312898	7.0393263489797775
red	2	556.1970802919708	30.7007299270073	3460.4890510948903	2476.5182481751826	0.05231017971519184	137.0	28.38552748868428	6.832164639123496
red	3	631.2307692307693	31.06153846153846	5117.153846153846	2305.6692307692306	0.04690004413575228	130.0	27.24408019454217	6.337647420512441
red	4	515.436170212766	28.425531914893618	4548.755319148936	2277.0851063829787	0.052266103319445256	94.0	19.139202580912052	6.4501168524085495
red	5	964.1396226415094	13.81132075471698	3230.411320754717	2882.0905660377357	0.014122713258758204	265.0	54.42423348506647	6.608170290068914
red	6	450.6629213483146	18.764044943820224	3487.2921348314608	2098.067415730337	0.039972234854831375	89.0	16.51878880303098	7.061488843501276
red	7	952.4024390243902	51.103658536585364	4464.231707317073	2457.817073170732	0.05092511013215859	164.0	31.53770724833181	7.22182103706485
red	8	464.52280701754387	25.140350877192983	2511.2350877192985	2171.361403508772	0.051342132794473826	285.0	55.279055873531384	6.895188919690918
red	9	656.5594405594405	40.45454545454545	3365.6993006993007	2459.027972027972	0.058039790113671705	143.0	28.313161864911713	6.6607616268675605
red	10	1115.4397590361446	67.69578313253012	3108.4427710843374	2234.876506024096	0.05721726777681319	332.0	50.69065317477953	9.783236114652963
red	11	849.4502164502164	45.95670995670996	3527.6753246753246	2631.896103896104	0.05132494355513225	231.0	44.90789404630684	7.363976406774236
red	12	569.649446494465	7.583025830258302	3875.5571955719556	2356.3173431734317	0.013136866329987854	271.0	57.85016445829565	6.171899233707048
red	13	473.35897435897436	17.634615384615383	3348.0	2343.275641025641	0.03591618251844115	156.0	29.79704337980849	7.147417801746657
red	14	600.5076923076923	28.407692307692308	3542.4692307692308	2243.476923076923	0.04516933915532235	130.0	28.011356260749803	6.266064586625874
red	15	829.9126984126984	44.357142857142854	3712.876984126984	2573.4246031746034	0.050736215254452696	252.0	51.19826648047944	8.884794618076766
red	16	317.68	3.0	2264.6	2744.16	0.009355120369215417	50.0	9.414881836751857	6.693280212272604
red	17	374.1310975609756	6.280487804878049	2692.4603658536585	2211.8048780487807	0.016509717491484673	328.0	69.41162597359042	6.8254130267807795
red	18	172.72477064220183	1.8256880733944953	2434.954128440367	1797.6422018348624	0.010459371386523704	109.0	18.651238486943107	7.641116974181799
red	19	270.8100558659218	4.731843575418995	2965.653631284916	2148.6256983240223	0.017172864036332672	179.0	31.43669789035491	7.736931833726423
