Group	ROI	12C	13C	14N_12C	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	4428.78125	51.84375	10830.125	41.78125	572.9375	4541.625	0.011570651415818105	32.0	11.40175425099138	3.8037810136757346
red	2	5375.125	1089.0	10219.55	53.8	702.675	4419.675	0.16846827683561194	40.0	11.489125293076057	4.47213595499958
red	3	4307.0	545.1666666666666	5049.583333333333	78.16666666666667	227.25	4509.583333333333	0.11235530519012125	12.0	4.47213595499958	3.265986323710904
red	4	3032.5833333333335	902.9583333333334	6266.541666666667	28.416666666666668	956.5416666666666	5105.625	0.22943686277831302	24.0	6.831300510639732	4.47213595499958
red	5	1605.5555555555557	576.3333333333334	2173.814814814815	35.0	186.14814814814815	4427.333333333333	0.26414421754850537	27.0	6.812208487977921	5.001219537335753
red	6	4257.088235294118	1210.6764705882354	4380.14705882353	33.029411764705884	421.3529411764706	4968.088235294118	0.2214207332816938	34.0	8.133907399534987	5.276975538224039
red	7	3806.6119402985073	1686.1194029850747	5222.940298507463	24.44776119402985	475.85074626865674	5030.641791044776	0.30697285150252845	67.0	11.62226339571138	7.295428922105918
red	8	1084.8666666666666	484.1	988.4666666666667	98.43333333333334	172.2	7697.4	0.30854702670547496	30.0	7.997260833976846	4.784168015212721
red	9	6932.905349794239	92.24691358024691	6917.757201646091	21.814814814814813	38.96707818930041	4703.835390946502	0.013130948643088444	243.0	61.949525329564516	5.504814669327553
red	10	2268.242424242424	316.030303030303	2670.909090909091	21.545454545454547	229.75757575757575	4003.060606060606	0.12228984181705187	33.0	8.372143871642557	4.996688381265985
red	11	6531.9702380952385	1221.345238095238	8075.892857142857	78.00595238095238	591.0833333333334	5463.666666666667	0.15752554398771032	168.0	31.04468956081876	7.420320094116427
red	12	3670.114285714286	43.94285714285714	4276.628571428571	76.42857142857143	394.57142857142856	4848.371428571429	0.01183149732291218	35.0	9.091519396697215	4.983788981337261
red	13	7970.4842767295595	1544.125786163522	10302.540880503144	141.27044025157232	896.1320754716982	6208.207547169812	0.1622899704724214	159.0	29.30045970747655	7.277599963666899
red	14	2037.5625	1195.6875	3772.0	93.6875	659.5	5835.5	0.3698097889120854	16.0	4.47213595499958	4.47213595499958
red	15	7081.864864864865	985.1891891891892	12771.621621621622	82.5945945945946	770.1891891891892	6320.8378378378375	0.12212502638358891	37.0	9.007442339699232	5.311586494372981
red	16	7706.695652173913	1270.1695652173912	10811.08695652174	68.27826086956522	760.1434782608695	5299.669565217391	0.14149366560128718	230.0	50.64956340526124	6.444506974598338
red	17	4303.2	767.425	5692.95	52.85	809.625	5040.2	0.15134722051029212	40.0	7.905913594891791	6.371540648077604
red	18	4208.550505050505	56.5959595959596	4830.080808080808	6.828282828282828	48.14141414141414	3698.570707070707	0.013269405884435623	198.0	49.92707376026701	6.495466962804457
red	19	2632.294117647059	36.01960784313726	2101.392156862745	59.35294117647059	485.6470588235294	3947.529411764706	0.01349901531407072	51.0	13.098344085998503	5.031665478102352
red	20	3032.653846153846	408.7307692307692	3099.346153846154	155.42307692307693	262.3076923076923	5162.038461538462	0.11876927891278108	26.0	6.929272685134355	4.73779679984161
red	21	9681.653846153846	940.8653846153846	10327.76923076923	60.0	1873.2884615384614	7568.942307692308	0.08857271652566844	52.0	8.499873464302194	7.902555026250843
