Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	29	1740.6818181818182	79.27272727272727	44.36363636363637	2260.0	100.9090909090909	6.636363636363637	325.5	5146.727272727273	0.04355753140687829	22.0	6.005960538612905	4.606266840617432
red	30	1894.7575757575758	20.333333333333332	34.303030303030305	3645.3939393939395	67.01515151515152	2.515151515151515	37.484848484848484	3676.8333333333335	0.010617424602044368	66.0	18.59942821307586	5.047135327439521
red	31	1813.4579439252336	19.317757009345794	35.08411214953271	3831.3831775700933	117.75700934579439	3.2523364485981308	49.55140186915888	3516.4018691588785	0.010540164298061773	107.0	28.32524785636932	4.990357918833535
red	32	3739.829596412556	181.47085201793723	42.09417040358744	4864.650224215246	200.2780269058296	42.91928251121076	163.4798206278027	4954.358744394619	0.0462782320315627	223.0	22.496162817297353	13.051962106247895
red	33	1911.7173913043478	19.98913043478261	45.358695652173914	2781.0978260869565	232.06521739130434	3.739130434782609	56.73913043478261	3580.771739130435	0.0103479126926518	92.0	24.68658893609052	4.875919926690247
red	34	2489.6029411764707	26.0	38.61764705882353	6032.014705882353	428.6029411764706	7.235294117647059	90.33823529411765	4183.205882352941	0.010335494355814592	68.0	19.309706598381666	5.7107564941025615
red	35	2466.3053435114502	27.442748091603054	33.62595419847328	3389.1603053435115	83.37404580152672	2.6259541984732824	38.82442748091603	3487.290076335878	0.011004619185076572	131.0	36.061100437256286	5.628148152674403
red	36	1472.2131147540983	14.672131147540984	30.24590163934426	4769.2786885245905	179.68852459016392	3.9508196721311477	49.90163934426229	3124.8196721311474	0.009867695700110254	61.0	16.94358788473059	4.842149019323136
red	37	3140.5177664974617	32.74111675126903	33.46192893401015	3894.5786802030457	30.736040609137056	1.8477157360406091	30.558375634517766	4169.802030456853	0.01031782087623094	197.0	53.893027399969895	5.198628467474262
red	38	2377.6	22.844444444444445	28.533333333333335	6967.044444444445	234.88888888888889	4.844444444444444	72.11111111111111	3672.7555555555555	0.009516756156267358	45.0	12.60819669389259	4.714285443121482
red	39	2009.0	20.968992248062015	35.07751937984496	3533.9302325581393	50.81395348837209	2.4108527131782944	43.093023255813954	3733.2558139534885	0.01032971061535289	129.0	33.45357079498238	6.520259968448167
red	40	2795.8194070080863	29.221024258760107	31.345013477088948	5707.159029649596	126.8733153638814	2.803234501347709	43.80053908355795	3855.420485175202	0.010343577364539305	371.0	94.85706734406506	7.499000997461388
red	41	3452.137704918033	36.527868852459015	35.239344262295084	3904.422950819672	18.098360655737704	3.1081967213114754	44.75409836065574	4379.560655737705	0.010470441514111741	305.0	84.06735857949266	5.772567228272139
