Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	6203.432098765432	217.4814814814815	5259.506172839506	12086.271604938273	0.03387080027841121	81.0	17.053610842635518	6.454853683286137
red	2	7960.402234636871	1636.5251396648046	3898.268156424581	13260.782122905028	0.17052594813284047	179.0	52.47020233006928	6.553731626353784
red	3	8326.195652173914	2783.9565217391305	3423.804347826087	13861.630434782608	0.25057771290261355	46.0	12.880986171647825	4.811851956718845
red	4	9916.166666666666	1117.9545454545455	10098.833333333334	13895.333333333334	0.10131795037981359	66.0	16.291134715060284	6.196227594202392
red	5	7407.514423076923	2749.394230769231	6829.774038461538	12764.29326923077	0.2706920308600105	208.0	56.11508377388511	5.485230867086703
red	6	5091.95652173913	1592.504347826087	8466.617391304348	12218.55652173913	0.23823975918190535	115.0	34.68479737315483	5.471851961302087
red	7	5523.388888888889	1876.9166666666667	5773.555555555556	13489.194444444445	0.2536269148045689	36.0	9.451791671033021	4.918790339597904
red	8	6559.105263157895	1874.701754385965	5880.859649122807	11294.631578947368	0.22228416544109234	57.0	16.49378893072402	4.526096719730918
red	9	9933.925925925925	1083.4938271604938	6275.925925925926	10391.024691358025	0.09834370038020598	81.0	22.00226034507162	5.021269211419036
red	10	7093.794642857143	467.4375	14142.732142857143	7644.785714285715	0.061820281558419475	112.0	30.914895895584262	5.058088847143333
red	11	4784.132653061224	1498.7142857142858	10211.387755102041	7950.448979591837	0.23854063298355258	98.0	27.421388332626748	4.886124138819318
red	12	4400.5	219.875	8297.708333333334	6265.041666666667	0.04758812866920975	24.0	8.933217701845365	3.5399088723821612
red	13	5450.081871345029	1801.6374269005848	13300.263157894737	7732.228070175439	0.2484427971910674	171.0	48.61802096738997	4.848635651242925
red	14	4624.20895522388	1436.4626865671642	15125.139303482587	7214.0099502487565	0.23701377858224668	201.0	56.08845665170645	5.697039482449232
red	15	5927.257142857143	2108.422857142857	9808.028571428571	8831.868571428571	0.26238263061033507	175.0	43.057028708580084	6.2750559972084785
red	16	4633.390804597701	1571.5747126436781	7134.83908045977	8645.413793103447	0.25327694542005663	87.0	21.81855200713542	5.310886133691161
red	17	5351.777777777777	1918.3148148148148	11459.416666666666	7987.166666666667	0.2638638766127081	108.0	31.61962612136526	4.821682969786084
red	18	4171.858585858586	1473.7676767676767	8161.151515151515	7784.717171717171	0.26104591558317247	99.0	32.02086642368077	5.148572898992515
red	19	4156.343434343435	1362.8989898989898	11123.0	8259.444444444445	0.2469358808942085	99.0	24.76494751930359	5.329936228342411
red	20	6758.944162436548	2464.319796954315	13797.878172588833	8079.868020304569	0.2671852185738667	197.0	49.37812485389105	7.897966102042887
red	21	5068.050847457627	1592.677966101695	16662.28813559322	7292.177966101695	0.2391146690823776	118.0	32.28592874694725	7.398903232089456
red	22	5476.09756097561	1629.3170731707316	15181.634146341463	5965.512195121952	0.22930640322392404	41.0	11.117566013728046	4.967229868780435
red	23	6942.329268292683	2620.0853658536585	13087.69512195122	7734.768292682927	0.27399830127608343	82.0	23.112416538906064	4.95986480067403
red	24	5580.057971014493	1825.8985507246377	11769.826086956522	7221.115942028986	0.2465445949304418	69.0	18.797151913825846	5.057575823186066
red	25	3663.9242424242425	1240.1969696969697	15585.613636363636	6464.795454545455	0.25288872685928965	132.0	32.55197478351363	8.641719399846721
red	26	5605.851851851852	1537.0493827160494	10328.456790123457	7922.086419753086	0.21518558527416498	81.0	30.391695897125036	3.8314266799326067
red	27	3110.206896551724	973.3793103448276	12055.12643678161	7189.954022988506	0.2383638451665203	87.0	28.519846523220885	4.498620972115566
red	28	3395.4719101123596	728.6629213483146	12752.696629213484	7130.191011235955	0.17668261371809682	89.0	25.690641517535905	4.662531772066265
red	29	3676.6	1290.9	7761.228571428572	6994.9	0.2598691494715652	70.0	21.746115441855217	4.6501628154199395
red	30	3965.68	599.36	11155.64	6082.24	0.13129348264199217	25.0	9.796888481125194	3.4122391604921978
red	31	4175.115789473684	656.6210526315789	15804.842105263158	6822.063157894737	0.13589751968889904	95.0	21.02017413696978	9.23731035097148
red	32	5348.863157894737	1592.4315789473685	8808.378947368421	6376.1578947368425	0.22941419998999124	95.0	26.0351972416704	6.487855724377466
