Group	ROI	12C	13C	14N_12C	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3522.746835443038	44.14767932489451	4711.160337552743	5.375527426160337	23.738396624472575	4651.194092827004	0.01237706333677962	237.0	45.499873712647656	7.422253061593456
red	2	4874.094594594595	2093.7702702702704	8754.783783783783	47.78378378378378	547.0540540540541	6615.52027027027	0.3004895058783372	148.0	26.543027403229082	7.618471468773567
red	3	1777.0277777777778	663.3611111111111	1302.138888888889	30.25	148.11111111111111	5362.416666666667	0.27182598401894054	36.0	6.831300510639732	6.831300510639732
red	4	4097.756218905472	48.691542288557216	4913.980099502488	14.164179104477611	25.01492537313433	4252.492537313433	0.011742953268157363	201.0	39.67675258193554	6.809569723980463
red	5	4194.508196721312	983.1639344262295	4727.368852459016	96.86065573770492	529.639344262295	6325.672131147541	0.1898853209556798	122.0	22.888932561738244	7.382294437096141
red	6	5869.666666666667	82.22395833333333	7434.895833333333	8.223958333333334	28.958333333333332	4847.15625	0.013814762991101391	192.0	36.527706379431685	6.954878133545581
red	7	5804.212765957447	2648.567375886525	8405.82269503546	95.39716312056737	675.6241134751773	7203.248226950354	0.31333683491603753	141.0	23.253547494415134	7.824971369315879
red	8	3385.0985915492956	952.8169014084507	3360.4225352112676	32.87323943661972	130.38028169014083	5617.140845070423	0.21964856230031948	71.0	10.974413265309387	8.354111342026307
red	9	4476.68661971831	90.6830985915493	5048.841549295775	12.306338028169014	31.848591549295776	4721.669014084507	0.019854556163477453	284.0	52.84946273275507	7.461569198603787
red	10	3221.6385542168673	415.2048192771084	4391.240963855422	193.65060240963857	415.96385542168673	6664.530120481928	0.11416626360739156	83.0	14.40642976242736	7.707651727971644
red	11	4867.169491525424	2011.8559322033898	9513.22033898305	63.33898305084746	632.4491525423729	6559.85593220339	0.2924623487018387	118.0	19.977303797716296	7.644996487642842
red	12	5053.259067357513	2243.4715025906735	8777.331606217616	110.97409326424871	615.7357512953367	6453.5129533678755	0.3074625657456068	193.0	31.816310574645936	8.133980669514703
red	13	4023.0833333333335	96.96428571428571	5337.75	18.785714285714285	76.38095238095238	4279.392857142857	0.023534748789311267	84.0	16.079949844882343	6.795177849844078
red	14	4422.510695187166	53.51604278074866	5315.465240641711	13.762032085561497	51.20320855614973	4559.77807486631	0.011956149038788937	374.0	67.5868428105548	7.441308924674564
red	15	5359.763565891473	64.12790697674419	9376.565891472868	28.2984496124031	324.3953488372093	4129.988372093023	0.011823228266555378	258.0	44.68218723206329	8.47325892893792
red	16	7351.496	404.104	8646.696	163.672	398.56	7164.48	0.05210480169168085	125.0	18.79439122609565	8.784199134836296
red	17	2052.6788321167883	22.547445255474454	2474.7299270072995	11.430656934306569	21.927007299270073	4623.875912408759	0.010865053850428763	137.0	25.02127115274487	7.429368316585592
red	18	1790.483870967742	21.096774193548388	1831.6935483870968	9.564516129032258	26.129032258064516	3416.6774193548385	0.011645506508306772	62.0	12.021486140750572	6.574633560253599
red	19	3280.137931034483	36.91379310344828	2550.7241379310344	40.293103448275865	596.0344827586207	5351.603448275862	0.011128494872367964	58.0	10.89730789055476	6.76759963919143
red	20	1268.3166666666666	17.433333333333334	1190.2666666666667	18.916666666666668	21.883333333333333	4351.45	0.013558882623630825	60.0	15.867787637843715	5.106421222589884
red	21	4084.718954248366	1667.9803921568628	9009.496732026144	41.06535947712418	457.01960784313724	5412.830065359477	0.28994743019190766	153.0	25.36303291736579	8.087442311148848
red	22	3409.2380952380954	48.212885154061624	4059.910364145658	9.857142857142858	22.37535014005602	3844.268907563025	0.01394463303384077	357.0	57.802122607197134	8.468702860455718
red	23	1455.6216216216217	14.72972972972973	1674.7162162162163	7.77027027027027	20.256756756756758	3664.2702702702704	0.010017829899086447	74.0	19.76779266494015	4.890462449842892
red	24	1785.634980988593	18.745247148288975	2773.8707224334603	17.15209125475285	22.4106463878327	3776.577946768061	0.010388745595846188	263.0	52.223422262368764	8.731612972075013
red	25	1113.8590604026845	12.389261744966444	704.0469798657718	18.758389261744966	204.21476510067114	4402.845637583892	0.01100047076770891	149.0	26.883686986849288	8.75650670199801
red	26	5119.3125	1128.2083333333333	7380.6875	176.41666666666666	1026.7708333333333	6411.958333333333	0.18058496536959662	48.0	9.237756764150223	6.773925906637823
red	27	6328.317073170731	2610.25	9813.84756097561	39.609756097560975	577.469512195122	5974.518292682927	0.2920210788410048	164.0	25.571770670337568	8.334725555057652
red	28	5753.874074074074	68.5037037037037	4431.266666666666	200.35555555555555	399.5851851851852	6941.444444444444	0.011765588960091397	135.0	14.937299727927709	11.76527807559496
red	29	3814.5454545454545	48.04545454545455	8313.272727272728	13.681818181818182	364.59090909090907	5345.227272727273	0.01243865987267143	22.0	5.935427545226953	4.8627906507696155
red	30	4644.034782608695	269.2	7158.24347826087	76.92173913043479	355.9304347826087	5558.304347826087	0.05479078690741245	115.0	14.912845631001831	10.001213689424096
red	31	4064.622641509434	1806.4433962264152	7266.084905660377	54.264150943396224	438.3490566037736	5962.066037735849	0.30768575666082304	106.0	20.700352776965893	7.029677320139742
red	32	2222.0069444444443	143.65277777777777	2966.159722222222	48.666666666666664	122.59722222222223	5015.645833333333	0.06072419309858948	144.0	36.68126761176209	5.721349035791726
