Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	1974.0	20.428571428571427	43.5	3637.6785714285716	611.0	11.535714285714286	167.21428571428572	4547.928571428572	0.01024281928228637	28.0	7.543932929619923	4.6846791576946885
red	2	1833.4285714285713	19.523809523809526	24.666666666666668	3350.190476190476	435.5238095238095	6.476190476190476	346.3809523809524	2332.2380952380954	0.010536595394736841	21.0	6.64389419578969	3.937629797042051
red	3	1569.5245901639344	105.01639344262296	39.26229508196721	2257.0	267.4590163934426	17.16393442622951	179.7704918032787	4919.049180327869	0.06271354028997425	61.0	12.039917984706506	6.484124351524591
red	4	3013.8695652173915	31.028985507246375	15.333333333333334	8757.130434782608	212.4927536231884	4.608695652173913	330.231884057971	2803.68115942029	0.010190482536720958	69.0	14.290848331385892	6.416556714709594
red	5	1567.5897435897436	110.0	36.46153846153846	3301.846153846154	223.71794871794873	15.333333333333334	212.56410256410257	4182.128205128205	0.06557026258673922	39.0	7.569379131982814	6.624201232044111
red	6	3423.5774647887324	33.50704225352113	19.929577464788732	8456.084507042253	199.42253521126761	4.577464788732394	231.38028169014083	2554.225352112676	0.009692283247709337	71.0	11.716139104848997	8.503875423087786
red	7	1571.9166666666667	15.395833333333334	36.166666666666664	2745.5625	73.70833333333333	4.604166666666667	52.291666666666664	3850.0625	0.00969930831725532	48.0	12.788005454492668	5.065704387378938
red	8	3724.115	131.54	35.52	6091.715	470.805	46.145	249.4	5481.8	0.03411612294149762	200.0	29.754289842258157	8.711477256062441
red	9	1602.8617021276596	83.46808510638297	20.73404255319149	3320.7127659574467	143.29787234042553	25.893617021276597	145.96808510638297	2670.925531914894	0.049496893038513706	94.0	16.805367501647115	7.286710262409201
red	10	1427.7894736842106	14.421052631578947	47.21052631578947	3360.9473684210525	630.9473684210526	7.052631578947368	116.84210526315789	6035.1578947368425	0.009999270126268155	19.0	5.544698233777089	4.2956952169149805
red	11	3119.860465116279	31.25581395348837	28.232558139534884	1213.6046511627908	93.83720930232558	2.697674418604651	117.23255813953489	3264.7441860465115	0.009918965593588097	43.0	10.874743530512028	5.036651677685382
red	12	3095.691489361702	128.48936170212767	25.904255319148938	5980.510638297872	304.0425531914894	38.56382978723404	208.9627659574468	3519.0372340425533	0.03985178488350991	188.0	26.858302221200127	9.034444633931145
