Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	645.1428571428571	6.196428571428571	8.428571428571429	322.05357142857144	77.91071428571429	1.3035714285714286	40.17857142857143	2757.9285714285716	0.009513365318711445	56.0	10.666461216544256	6.828965396109673
red	2	122.175	1.575	19.75	408.55	227.575	4.7	80.175	3125.55	0.012727272727272728	40.0	11.489125293076057	4.47213595499958
red	3	237.64705882352942	2.784313725490196	13.137254901960784	618.1176470588235	179.47058823529412	3.235294117647059	59.588235294117645	2644.1960784313724	0.011580492578698419	51.0	11.851727472659652	5.593378504594304
red	4	126.02631578947368	1.5	23.236842105263158	461.5263157894737	250.18421052631578	5.526315789473684	102.60526315789474	4297.105263157895	0.011762278167560874	38.0	10.233568853733862	4.774684724906914
red	5	134.0487804878049	1.3414634146341464	19.829268292682926	351.6585365853659	220.0731707317073	4.609756097560975	69.39024390243902	3886.0	0.009908124662223024	41.0	10.931275122359944	5.010675330619221
red	6	108.25641025641026	1.1282051282051282	24.46153846153846	376.2307692307692	196.12820512820514	6.794871794871795	66.46153846153847	3983.230769230769	0.010314111579934365	39.0	8.733924992366994	5.849297455544014
red	7	214.675	2.2875	18.425	374.175	469.15	1.925	28.5375	3577.475	0.010543296652647347	80.0	21.22628128881683	5.262364739166663
red	8	447.58181818181816	5.363636363636363	23.78181818181818	907.6727272727272	390.05454545454546	33.70909090909091	140.9090909090909	4171.527272727273	0.011841682723185613	55.0	11.841454707096785	5.896583967509587
