Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	654.2352941176471	38.64705882352941	3795.6470588235293	2209.0588235294117	0.055777230664742335	68.0	10.591603083610165	8.142201960758445
red	2	1225.435582822086	24.445807770961146	3769.8159509202455	2979.957055214724	0.019558502074634485	489.0	89.09105332094346	7.560734313444556
red	3	523.4335664335664	29.706293706293707	2891.6853146853146	2106.846153846154	0.05370485088307058	143.0	27.29615606336133	6.903653980018562
red	4	813.6651785714286	14.772321428571429	2503.15625	2678.870535714286	0.01783154604731368	224.0	41.980853350319514	7.136460023908525
red	5	1007.8418079096045	18.138418079096045	4813.9717514124295	2624.785310734463	0.01767911078560671	354.0	49.72374957805385	9.317701606473562
red	6	615.5742574257425	33.584158415841586	3976.772277227723	2633.7425742574255	0.05173491954548921	101.0	28.524734964480583	4.713133267094703
red	7	730.1458333333334	42.0	4004.6458333333335	2462.1979166666665	0.05439386989720206	96.0	29.11255004363003	4.474393126003368
red	8	662.6206896551724	9.022988505747126	3427.0	2368.114942528736	0.013434189584652508	87.0	24.85013272849854	4.9744792960148185
red	9	740.8391959798995	10.844221105527637	3260.065326633166	2454.708542713568	0.014426580205234482	199.0	56.92403943879955	5.282436150794804
red	10	755.6781609195402	10.839080459770114	3294.6666666666665	2337.057471264368	0.014140687090437417	87.0	27.287850300742342	4.441245258138646
red	11	1155.2830508474576	25.9	4754.2	2749.9491525423728	0.021927168681787006	590.0	157.44835346799132	7.543747388572637
red	12	723.605	36.705	3796.005	2496.805	0.04827636095803028	200.0	50.04059633824339	14.0556151808799
red	13	1112.4363636363637	72.7	3135.981818181818	2695.1454545454544	0.061343151919610324	110.0	29.595263120534188	5.216129228856801
red	14	577.5481481481481	11.088888888888889	4091.0814814814817	2263.125925925926	0.01883824528729268	135.0	35.88254465783249	5.158967965579734
red	15	745.1484375	31.7265625	4872.1328125	2384.9921875	0.04083869670152856	128.0	38.620390916330734	4.752422819709796
red	16	339.9503105590062	4.260869565217392	1017.9254658385094	2517.192546583851	0.012378649536251759	161.0	46.02065119002254	6.181348833829396
red	17	392.95454545454544	15.393939393939394	2613.8939393939395	2267.1363636363635	0.037698044599458275	66.0	16.85619650000907	5.880423739386034
red	18	1028.1290322580646	46.024193548387096	4123.725806451613	2900.7419354838707	0.042846953714478775	124.0	23.52199597020671	6.946861864232069
red	19	830.4050632911392	48.9873417721519	4257.177215189873	2383.0	0.05570589590050668	79.0	14.97483440523618	6.790131129979818
red	20	325.72477064220186	19.027522935779817	3529.2477064220184	2059.8256880733943	0.055191867582095905	218.0	58.61108391044859	5.552770417153492
red	21	305.2962962962963	10.314814814814815	2742.8703703703704	2221.5185185185187	0.032682039547028106	54.0	15.08966556702907	4.9795401630784335
red	22	848.8809523809524	15.214285714285714	4616.75	2357.0238095238096	0.017607186156728755	84.0	17.659466052358592	6.176206466698671
red	23	481.6140350877193	5.157894736842105	2199.719298245614	2457.561403508772	0.010596121963526274	57.0	15.760071432377192	5.844972224782577
red	24	341.2278481012658	15.620253164556962	3939.1645569620255	1990.5696202531647	0.04377283530204675	79.0	22.80728980093263	4.533901334013296
red	25	526.26	6.62	1171.08	2145.84	0.012423059600660561	50.0	13.328578082236666	4.897040566068481
