Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	2460.371335504886	25.80456026058632	28.993485342019543	4240.85993485342	95.57654723127035	2.208469055374593	32.78827361563518	3157.013029315961	0.010379217457838524	307.0	84.30639483430673	5.914667075126156
red	2	1925.989010989011	18.560439560439562	38.97802197802198	4733.978021978022	309.0	4.538461538461538	58.31868131868132	3620.164835164835	0.009544853464742249	91.0	30.358090103568003	4.260187301007276
red	3	1620.4583333333333	16.72222222222222	23.36111111111111	3248.9166666666665	61.583333333333336	1.4305555555555556	22.02777777777778	1928.763888888889	0.010214036665337599	72.0	21.391274236459694	4.852432646617409
red	4	2732.5981308411215	27.485981308411215	25.214953271028037	5041.551401869159	70.07476635514018	1.8224299065420562	25.953271028037385	2381.1682242990655	0.009958385393916615	107.0	22.493021270641048	6.2320309857405825
red	5	1731.45	16.85	32.0	4568.25	377.65	5.4	81.55	3002.55	0.009637933993021793	20.0	6.0	4.09878030638384
red	6	2227.0	23.441176470588236	47.088235294117645	4513.441176470588	556.4705882352941	12.764705882352942	97.8529411764706	4576.794117647059	0.010416258250016337	34.0	7.861096723135194	5.543384333293745
red	7	1567.7340425531916	16.074468085106382	29.319148936170212	4890.510638297872	331.36170212765956	5.553191489361702	64.32978723404256	2715.7127659574467	0.01014924972124827	94.0	30.059256080951737	4.246290560568452
red	8	1958.857142857143	20.142857142857142	34.642857142857146	4451.678571428572	383.6666666666667	5.321428571428571	72.52380952380952	3545.785714285714	0.010178300729083952	84.0	26.24939914914815	6.246513501947754
red	9	2447.1382113821137	25.89430894308943	30.471544715447155	3557.4959349593496	87.07317073170732	1.5934959349593496	31.520325203252032	3097.6178861788617	0.010470670616043632	123.0	26.275662853349115	6.258262699374312
red	10	1510.5416666666667	15.958333333333334	31.9375	4146.791666666667	315.4583333333333	4.8125	49.3125	2898.5625	0.010454198056556393	48.0	15.558731105442513	4.069131459289568
red	11	1167.4807692307693	11.634615384615385	35.875	1928.4182692307693	46.49519230769231	2.168269230769231	29.139423076923077	3162.7403846153848	0.009867240760674561	208.0	57.476427173711805	5.4931272117016
red	12	2241.5675675675675	23.527027027027028	33.445945945945944	3512.9054054054054	312.8783783783784	3.310810810810811	42.4054054054054	3666.364864864865	0.010386774611167125	74.0	14.07636190539889	6.825858142363778
red	13	1313.0285714285715	12.514285714285714	31.34285714285714	3201.0	144.65714285714284	2.257142857142857	33.371428571428574	2028.4285714285713	0.009440875975341639	35.0	12.555218999519594	3.7404499288214774
red	14	1823.9166666666667	18.133333333333333	32.81666666666667	3348.7833333333333	168.08333333333334	2.433333333333333	34.88333333333333	2348.2166666666667	0.009844104846954933	60.0	16.211949405559206	4.962014244284007
red	15	1555.25	15.78	28.28	2116.29	198.87	2.31	35.45	3178.01	0.010044365798234279	100.0	26.574229525964906	5.4009559432877055
red	16	1247.1470588235295	12.088235294117647	60.911764705882355	3924.9117647058824	949.8823529411765	8.764705882352942	102.88235294117646	6403.970588235294	0.009599663661419162	34.0	12.331488558522912	3.8217365434884694
red	17	1536.1875	15.6875	40.25	4404.625	653.625	6.8125	109.84375	3919.375	0.010108739428111156	32.0	9.083180102606322	4.928763965094758
red	18	1770.076923076923	17.846153846153847	29.153846153846153	2665.0384615384614	316.15384615384613	3.1923076923076925	48.73076923076923	2965.5	0.009981499806393323	26.0	6.404991166434083	5.284206063358197
red	19	1938.5	19.59375	36.28125	4295.5625	533.6875	4.625	81.25	4402.6875	0.010006543353708167	32.0	9.151555963200973	4.443987337110752
red	20	1540.2	16.025	47.05	4033.75	973.975	8.025	115.5	5900.55	0.010297354174364247	40.0	13.498219506839177	3.9176613106783926
red	21	1470.0344827586207	15.086206896551724	34.62068965517241	3997.2586206896553	340.82758620689657	4.827586206896552	88.58620689655173	2747.310344827586	0.010158236297990411	58.0	16.883563287257413	4.338390072180684
red	22	737.5098039215686	7.715686274509804	51.6764705882353	2952.7450980392155	866.343137254902	9.401960784313726	203.33333333333334	5919.0392156862745	0.010353492165813742	102.0	27.44396751315149	11.245697390793078
red	23	757.84	7.9	38.56	2645.4	498.6	4.94	92.94	4639.96	0.01031681771880795	50.0	17.96389787134575	3.8895723759636525
red	24	2974.6666666666665	30.54320987654321	35.839506172839506	4503.888888888889	84.61728395061728	2.271604938271605	40.876543209876544	4061.2098765432097	0.010163419904527939	81.0	10.853956524882765	9.587779189475173
red	25	1571.3968253968253	15.642857142857142	35.76984126984127	2658.7301587301586	410.8174603174603	4.5396825396825395	53.888888888888886	3137.063492063492	0.009856626343346652	126.0	33.3842851600827	6.344757226212756
red	26	912.4833333333333	8.833333333333334	36.3	4174.533333333334	312.21666666666664	4.5	106.53333333333333	3511.35	0.009587727708533078	60.0	20.91453884233138	3.8389608708825995
red	27	3483.313432835821	35.6865671641791	44.940298507462686	2211.4328358208954	49.46268656716418	7.373134328358209	65.25373134328358	5254.238805970149	0.010141110305251238	67.0	9.846126405680854	8.750399982867053
red	28	538.59375	5.796875	54.78125	1987.109375	961.734375	9.5	129.6875	5334.03125	0.010648374042076863	64.0	21.196140863109584	4.6533106506245705
red	29	1285.0	13.254901960784315	36.6078431372549	1835.078431372549	52.294117647058826	1.2549019607843137	22.07843137254902	3363.6862745098038	0.010209783872770386	51.0	11.6426504610225	5.709049835756451
red	30	1825.438596491228	18.98830409356725	37.41520467836257	2740.9766081871344	84.23976608187135	1.631578947368421	27.789473684210527	3319.53216374269	0.010294961588093735	171.0	33.22310558307162	6.915462932065369
red	31	1438.8	14.929411764705883	36.976470588235294	2532.494117647059	180.98823529411766	3.623529411764706	46.8	3814.294117647059	0.010269732210056082	85.0	22.218286772256924	5.679348496239621
red	32	1977.9528301886792	20.80188679245283	37.556603773584904	2757.6415094339623	102.66509433962264	2.056603773584906	32.95754716981132	3873.0377358490564	0.010407423490097607	212.0	40.44825461544147	7.039703409200945
red	33	1167.1612903225807	11.806451612903226	53.03225806451613	2508.951612903226	669.1451612903226	8.161290322580646	101.35483870967742	5249.354838709677	0.01001422786472584	62.0	15.577145510217026	5.254777201281439
red	34	2674.3125	28.40625	38.34375	4737.65625	129.8125	3.3125	43.90625	4186.90625	0.01051025009539006	32.0	7.520843117744458	5.599892302381879
