Group	ROI	12C	13C	14N_12C	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	5448.613259668508	2416.1657458563536	7493.309392265193	84.81767955801105	575.3314917127071	6752.403314917127	0.3072134314465851	181.0	22.423843176549177	10.315512736915366
red	2	2518.4864864864867	26.56756756756757	987.9459459459459	132.59459459459458	50.62162162162162	5482.081081081081	0.01043890110123504	37.0	8.968413038683735	5.1779156820878045
red	3	4249.783783783784	1918.4594594594594	6143.9009009009005	114.25225225225225	446.35135135135135	6526.810810810811	0.31102201774564575	111.0	17.122554583789807	8.626370105806755
red	4	4706.401129943502	2134.830508474576	8159.824858757062	65.51977401129943	552.4237288135594	5897.129943502825	0.31205353382365814	177.0	22.35419451171154	10.201395381766117
red	5	5876.424460431655	101.76978417266187	12590.892086330936	87.09352517985612	1570.5323741007194	5650.6474820143885	0.017023499071565848	139.0	21.699122336218153	9.373739740717989
red	6	5825.420731707317	2654.1463414634145	8852.689024390244	99.34756097560975	734.1158536585366	7083.085365853659	0.3130049351058391	164.0	23.340165887691537	9.106149718750464
red	7	3554.2280701754385	68.54385964912281	2440.4736842105262	31.912280701754387	501.3333333333333	5560.333333333333	0.018920280099565128	57.0	10.086827305025912	7.234400812476965
red	8	2810.0833333333335	47.5	281.3611111111111	35.861111111111114	21.75	4943.638888888889	0.016622437374238137	36.0	8.965373328132378	5.13206882942236
red	9	2923.018181818182	43.654545454545456	3102.672727272727	58.945454545454545	562.8909090909091	5428.381818181818	0.014714985260499979	55.0	9.648685843688368	7.3360235587883
red	10	5433.039682539683	2457.8015873015875	4682.619047619048	124.65079365079364	525.4047619047619	7626.9047619047615	0.3114752284645852	126.0	15.207008203313254	10.570051534208913
red	11	7477.07650273224	130.10928961748633	13504.48087431694	128.5737704918033	1885.032786885246	6678.0109289617485	0.01710347205511039	183.0	34.4340300762533	7.112150255076646
red	12	8078.290322580645	106.38709677419355	11562.564516129032	9.064516129032258	637.7096774193549	7296.4838709677415	0.012998324958123954	62.0	9.4440954551336	8.308784993527276
red	13	5465.586419753086	1953.9012345679012	13123.913580246914	72.32098765432099	994.9567901234568	5351.462962962963	0.2633471912888731	162.0	22.992971316367335	9.656909560796727
red	14	2582.054054054054	310.3243243243243	4715.405405405405	171.40540540540542	593.9459459459459	5800.216216216216	0.10729036236894728	37.0	8.899928024310803	5.294763866815067
red	15	4663.581395348837	2124.782945736434	6604.403100775194	131.97674418604652	542.8759689922481	6934.065891472868	0.31300366906893806	258.0	35.0431746051522	9.889550425859904
red	16	6059.083333333333	1616.8333333333333	8558.166666666666	58.083333333333336	336.9791666666667	6341.520833333333	0.21063716602794455	48.0	9.16515138991168	6.831300510639732
red	17	4250.688524590164	313.95081967213116	7074.6557377049185	290.88524590163934	294.4754098360656	7959.459016393443	0.06877888831825545	61.0	10.956802384579234	7.16602174792875
red	18	6079.488888888889	2605.4666666666667	9768.548148148147	143.34814814814814	772.3629629629629	7169.125925925926	0.2999976971672599	135.0	18.96182262510898	9.33936365396105
red	19	6700.964285714285	2786.2642857142855	10649.935714285713	102.11428571428571	753.2285714285714	7081.664285714286	0.293685797146841	140.0	20.81344629516683	8.737092184978833
red	20	4057.214285714286	276.67857142857144	7673.928571428572	165.82142857142858	246.51785714285714	5990.053571428572	0.06384065793702462	56.0	9.734229651080142	7.34116695653393
red	21	4071.28125	54.96875	3248.65625	286.71875	1025.96875	8655.6875	0.013321720690699788	32.0	6.324555320336759	6.324555320336759
red	22	3448.2105263157896	52.87719298245614	4692.526315789473	129.8421052631579	389.5438596491228	5969.263157894737	0.015103075735861537	57.0	10.979260787326904	6.574805713892891
red	23	4173.443609022556	1905.6315789473683	7364.917293233083	44.21052631578947	515.6466165413534	6068.8421052631575	0.31347392819198605	133.0	21.063090818252313	8.211958423484639
red	24	4063.296296296296	1142.2777777777778	7290.0	139.62962962962962	2228.796296296296	6613.555555555556	0.2194335843700307	54.0	9.466923189177425	7.225649645014061
red	25	3220.890909090909	228.3090909090909	6010.145454545454	35.25454545454546	251.29090909090908	5224.381818181818	0.06619189693525772	55.0	9.057392761516066	7.7576515147816085
red	26	4554.25	533.3611111111111	4866.527777777777	63.0	683.9166666666666	6531.972222222223	0.10483527523286415	36.0	7.345005687084099	6.163534948521058
red	27	4780.786516853933	2059.876404494382	9194.550561797752	46.09550561797753	508.15168539325845	5392.179775280899	0.3011223368521679	178.0	25.129309976632683	9.191322596843488
red	28	2826.9	41.425	938.325	88.0	115.325	5199.1	0.014442226735115441	40.0	9.912303351417233	5.37831221383462
red	29	4796.950819672131	2090.4207650273224	9817.72131147541	75.78688524590164	582.568306010929	5634.360655737705	0.30351502591660195	183.0	33.311126805618116	7.440323219299851
red	30	4820.140845070423	2162.6619718309857	7886.427230046948	64.31455399061034	511.1267605633803	6099.112676056338	0.30971259371615173	213.0	42.02659307401316	6.921547405205913
red	31	4864.028985507246	55.82608695652174	5749.942028985507	78.53623188405797	770.1014492753624	6118.898550724638	0.011347099891006568	69.0	15.682944979376698	5.713332669396426
red	32	5704.847736625515	72.3045267489712	9551.860082304527	32.016460905349795	542.9382716049382	5509.230452674897	0.012515599979484959	243.0	33.78125598259716	9.477204915208974
red	33	4764.618644067797	2034.9745762711864	7155.550847457627	61.067796610169495	519.7203389830509	6215.152542372882	0.2992788701218418	118.0	20.845389926556756	7.626065674527198
red	34	10252.305084745763	566.6553672316384	9081.677966101695	92.89265536723164	335.29378531073445	6603.864406779661	0.05237613814625506	177.0	31.949873125093085	7.4155560246421155
red	35	8626.465346534653	348.05940594059405	4670.3564356435645	24.99009900990099	141.26732673267327	6039.6138613861385	0.038783045959575345	101.0	18.472600861625672	7.412407436088309
