Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	672.170731707317	6.463414634146342	23.585365853658537	499.4146341463415	310.1951219512195	2.5365853658536586	76.7560975609756	4196.024390243902	0.009524151811385854	41.0	7.904831386074629	6.692019367026035
red	2	915.344262295082	9.721311475409836	18.24590163934426	402.08196721311475	34.50819672131148	2.4918032786885247	27.557377049180328	3993.655737704918	0.0105087809459675	61.0	10.074487429302891	7.834350590848477
red	3	295.05128205128204	3.1538461538461537	36.53846153846154	809.5512820512821	644.025641025641	9.038461538461538	112.76923076923077	6205.51282051282	0.01057609630266552	78.0	17.039155143080205	6.258501071784939
red	4	284.765625	3.1875	36.984375	1113.234375	529.59375	10.359375	107.796875	5450.796875	0.011069510011395084	64.0	11.44742894192685	7.324197609263114
red	5	247.60526315789474	2.986842105263158	37.44736842105263	814.671052631579	503.4736842105263	7.105263157894737	105.44736842105263	5652.105263157895	0.011919138881596219	76.0	12.878977812327063	7.652716084735942
