Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3726.9664429530203	48.14093959731544	2164.1275167785234	13982.543624161073	0.012752204035264563	149.0	29.98355539208748	6.470324969220415
red	2	4962.026634382567	68.88377723970945	7131.600484261501	13927.825665859564	0.013692109698589736	413.0	57.27251690970984	9.483466467289919
red	3	3781.6257668711655	49.09509202453988	2957.769938650307	13939.677914110429	0.012816149709925008	326.0	54.342665664607765	8.279366924043014
red	4	3385.5925925925926	34.582491582491585	3657.878787878788	12446.363636363636	0.010111322002929734	297.0	31.029931872606834	12.610671324488907
red	5	4796.284153005465	64.38251366120218	12189.825136612022	13920.497267759563	0.013245613837855339	183.0	33.158779920055274	7.306367680330574
red	6	4216.816425120773	56.734299516908216	10182.202898550724	13324.642512077295	0.013275681786067542	207.0	39.19580734568031	7.158534450580594
red	7	3091.892592592593	30.92222222222222	3075.974074074074	11948.096296296297	0.00990203520091086	270.0	42.03218824430362	11.402904676953739
red	8	6067.209115281501	79.4343163538874	8617.281501340483	13776.16890080429	0.012923202270861666	373.0	62.011101142652784	8.164689092423872
red	9	4598.803571428572	61.19642857142857	10691.19642857143	13187.285714285714	0.013132280809319436	56.0	11.737216856008725	6.1089584323422805
red	10	3772.0038314176245	49.39846743295019	8655.038314176245	13706.061302681992	0.012926790630708673	261.0	49.86764192145376	7.0298140983752555
red	11	6664.180904522613	88.53266331658291	8263.949748743718	13927.27135678392	0.01311067949605221	199.0	44.58174545228971	6.025593286345113
red	12	2904.7008547008545	30.025641025641026	2902.1794871794873	11951.735042735043	0.010231154783712863	117.0	14.095476830497578	10.714811998078124
red	13	4868.846153846154	59.57142857142857	10317.714285714286	13793.21978021978	0.012087333829818546	91.0	21.07443636569833	5.5311306794729225
red	14	3235.3596491228072	33.578947368421055	3683.6052631578946	12372.508771929824	0.010272125455174839	114.0	14.590738757721079	10.276951336687118
red	15	5019.138392857143	66.86160714285714	10658.84375	13757.375	0.013146206673782372	224.0	44.97671196986965	6.629453472087159
red	16	3653.43	37.6	4147.01	12345.62	0.010186858410795903	100.0	12.054511890720352	10.65911549221987
red	17	5176.325581395349	73.68023255813954	9258.686046511628	13830.122093023256	0.01403431446919771	172.0	32.74941168251996	7.177770039866262
red	18	2537.0	25.92	5399.52	13243.8	0.01011346432974888	25.0	5.656854249492381	5.656854249492381
red	19	2501.2730627306273	25.54981549815498	5382.036900369004	13905.579335793358	0.010111439040026636	271.0	45.347011686216234	8.961831632116436
red	20	5081.313253012048	71.48192771084338	9634.951807228916	12742.650602409638	0.013872456638343442	83.0	17.765130546483686	6.096439609917593
red	21	4284.385026737968	57.26737967914438	8944.994652406416	13954.320855614973	0.013190226742818292	187.0	29.226630306909428	8.362444533134322
red	22	3812.6626506024095	38.69879518072289	4104.198795180723	12888.83734939759	0.010048081886236442	166.0	17.794976850324378	12.068807578176111
red	23	3909.6159420289855	38.82608695652174	3087.7753623188405	9930.77536231884	0.00983326757022124	138.0	18.85735902635274	9.619351101461811
red	24	2816.052287581699	27.96732026143791	4796.411764705882	11991.686274509804	0.009833729762027876	153.0	22.844184611466982	9.162976452225685
red	25	1798.8791666666666	22.754166666666666	6592.733333333334	13337.2625	0.012491079434207396	240.0	46.821475120386445	7.1614725980942655
red	26	3701.406976744186	48.166666666666664	8315.306201550387	13364.43023255814	0.012845904960770734	258.0	48.62565185932534	7.244444954440089
red	27	1466.9022222222222	19.093333333333334	6641.8	13146.40888888889	0.012848849555404681	225.0	44.638818502051	6.647860977822542
red	28	1208.8823529411766	16.876160990712073	6130.71826625387	11766.086687306502	0.013767932915740553	323.0	52.82010028587018	8.016870359723185
red	29	1618.3885350318471	20.62420382165605	8604.503184713376	11344.52229299363	0.012583309044982026	157.0	30.19848708271494	7.091968174341778
red	30	2393.215277777778	31.958333333333332	7516.854166666667	12492.0	0.013177750733767628	144.0	26.949586322824363	7.062761901028047
red	31	2506.9583333333335	32.567708333333336	8378.375	11456.125	0.012824325405208075	192.0	39.64171582382184	6.405536224324283
red	32	1914.530864197531	23.833333333333332	6885.16049382716	12371.364197530864	0.012295590974953426	162.0	30.37058881012382	7.20832203642174
red	33	1514.03125	14.5	3636.6875	12592.875	0.009486230654427249	32.0	6.324555320336759	6.324555320336759
red	34	2065.756906077348	26.364640883977902	5966.812154696133	10893.900552486188	0.012601868625783656	181.0	39.323621379202635	6.110226068834733
red	35	2941.355	36.38	6529.615	13970.54	0.012217339689394792	200.0	43.059928676513984	6.1505237479037955
