Group	ROI	12C	13C	14N_12C	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	2443.8275862068967	26.551724137931036	3981.1724137931033	26.689655172413794	437.0	5753.3448275862065	0.010748035342890245	29.0	8.352635747172325	4.6384570114678185
red	2	232.95652173913044	2.869565217391304	502.69565217391306	16.91304347826087	101.3913043478261	5533.217391304348	0.012168141592920354	23.0	5.405311397537409	5.360360002581718
red	3	1235.3870967741937	14.225806451612904	1376.0645161290322	45.74193548387097	210.03225806451613	6256.258064516129	0.011384170581857608	31.0	8.469315330782772	4.626771462360842
red	4	264.5	4.2727272727272725	430.04545454545456	6.363636363636363	34.72727272727273	4824.045454545455	0.015897175714527312	22.0	6.005960538612905	4.606266840617432
red	5	763.8125	9.0	1055.6875	12.9375	114.0625	5160.1875	0.011645774363121714	16.0	4.47213595499958	4.47213595499958
red	6	289.8	3.24	763.86	13.28	139.24	8363.08	0.011056511056511056	50.0	14.181595801463573	4.5679689714260014
red	7	189.38709677419354	3.0161290322580645	713.7741935483871	21.5	281.241935483871	7295.129032258064	0.015676083494006204	62.0	17.104138877346738	5.423763986628295
red	8	1469.6470588235295	16.11764705882353	2526.823529411765	34.1764705882353	489.44117647058823	6385.558823529412	0.010848048143162562	34.0	7.828022406272001	5.46352385265814
red	9	177.48026315789474	2.4934210526315788	696.5526315789474	19.44078947368421	208.36184210526315	7442.0	0.013854364673197835	152.0	34.11809741496993	10.924908614199285
red	10	1830.2758620689656	21.03448275862069	3557.0344827586205	69.3103448275862	855.1034482758621	7123.6551724137935	0.01136194307852779	29.0	6.728462016125951	5.500630044211441
red	11	126.46938775510205	1.489795918367347	636.4081632653061	20.040816326530614	232.9795918367347	6476.163265306122	0.01164274322169059	49.0	13.400563506928135	4.866916053746147
red	12	5139.5	52.36666666666667	4135.933333333333	36.4	593.9333333333333	6528.333333333333	0.010086288810703921	30.0	6.626475457684373	5.810416002302913
red	13	737.3928571428571	17.678571428571427	1379.0714285714287	104.85714285714286	1214.4285714285713	8823.92857142857	0.023413111342351717	28.0	7.60049830726345	4.6716444873277005
red	14	3883.574468085106	243.31914893617022	7868.351063829788	191.5	1487.5212765957447	7490.276595744681	0.05895939452681941	94.0	14.590445952593603	8.190732796560035
red	15	568.3181818181819	25.46969696969697	2023.409090909091	68.18181818181819	2328.621212121212	5718.075757575758	0.042893595304924724	66.0	15.371260521192246	6.405620318196721
red	16	1147.5555555555557	78.5111111111111	2855.911111111111	120.2	2064.4666666666667	5695.444444444444	0.06403494462871331	45.0	11.49663354780278	5.282653633659381
red	17	736.1153846153846	35.11538461538461	1613.576923076923	59.07692307692308	378.6923076923077	4342.038461538462	0.04553161779373629	26.0	7.656106540377183	4.242572009733993
red	18	427.55555555555554	5.185185185185185	1025.8148148148148	50.148148148148145	612.8888888888889	6331.259259259259	0.011982197877439232	27.0	8.092276543648808	4.405614168132535
red	19	107.51388888888889	1.2222222222222223	792.6666666666666	8.555555555555555	134.79166666666666	6674.194444444444	0.011240260569676842	72.0	10.101590161956352	9.077232386845942
red	20	181.97413793103448	4.103448275862069	841.8620689655172	95.72413793103448	205.6293103448276	7970.75	0.02205235116979384	116.0	30.42546781129339	6.74229679074458
red	21	172.85294117647058	2.911764705882353	925.2647058823529	4.823529411764706	41.23529411764706	5060.264705882353	0.016566265060240965	34.0	7.756797592543558	5.623564585879945
red	22	90.04545454545455	0.8181818181818182	581.7272727272727	6.0	47.09090909090909	6421.636363636364	0.009004502251125562	22.0	5.9696200579570915	4.727272727272727
red	23	501.27777777777777	35.77777777777778	689.4444444444445	10.88888888888889	69.83333333333333	4896.305555555556	0.0666183924692252	36.0	8.051678328372615	5.622714694954673
red	24	3549.64	35.76	2705.36	11.92	94.72	5297.56	0.00997378256261505	25.0	6.92122125632792	4.533331702065773
red	25	519.8648648648649	9.297297297297296	1219.4054054054054	16.45945945945946	177.13513513513513	5053.378378378378	0.0175698452423515	37.0	9.994870375812628	4.730302134296826
red	26	1111.1923076923076	12.192307692307692	1804.8461538461538	23.153846153846153	498.9230769230769	6411.153846153846	0.010853190906600932	26.0	6.938067515169529	4.804389041927386
red	27	351.47222222222223	4.027777777777778	808.4444444444445	28.583333333333332	771.9166666666666	6497.138888888889	0.011329895296140022	36.0	10.191131523512398	4.5588171249912905
red	28	518.1851851851852	5.37037037037037	830.074074074074	7.296296296296297	80.03703703703704	4684.962962962963	0.010257498585172609	27.0	6.5180577782395215	5.296733823012966
red	29	253.13793103448276	2.3793103448275863	528.3103448275862	4.413793103448276	66.58620689655173	4689.6551724137935	0.00931174089068826	29.0	7.538407405208115	4.890233903789196
red	30	2151.521739130435	116.34782608695652	3905.7391304347825	75.21739130434783	408.6521739130435	5662.695652173913	0.05130269741761086	23.0	5.897678246195885	4.86335007099463
red	31	2521.121212121212	150.93939393939394	5213.69696969697	17.939393939393938	456.72727272727275	5616.424242424242	0.05648801288303205	33.0	6.683175152528592	6.227991553292183
red	32	2370.2727272727275	73.24242424242425	3193.6666666666665	56.27272727272727	893.4545454545455	8106.030303030303	0.029974205069695916	33.0	7.5452593724877834	5.779083228937862
red	33	1111.3090909090909	28.345454545454544	1277.4545454545455	51.2	531.5272727272727	6999.563636363637	0.024871970772642426	55.0	15.074104686129692	4.916270437947946
red	34	1366.55	15.6	1121.45	65.4	181.4	7725.6	0.011286763375899867	20.0	5.656854249492381	4.47213595499958
red	35	619.8636363636364	6.545454545454546	1570.8181818181818	8.727272727272727	238.9090909090909	4847.545454545455	0.010449169145925549	22.0	6.711484251073143	4.171601627592539
red	36	1248.3333333333333	90.92307692307692	2084.6153846153848	40.05128205128205	228.15384615384616	6041.974358974359	0.06789071624131263	39.0	9.964037900472443	5.055900530816919
red	37	291.6551724137931	21.103448275862068	676.9310344827586	10.448275862068966	34.827586206896555	4184.413793103448	0.06747519294377068	29.0	6.722191714934728	5.525533479776319
red	38	72.1470588235294	0.9705882352941176	617.5294117647059	5.588235294117647	48.23529411764706	6066.235294117647	0.01327433628318584	34.0	9.179468888524914	4.824997774067764
red	39	133.3913043478261	1.5869565217391304	725.4347826086956	50.52173913043478	121.6086956521739	7570.413043478261	0.011757126751489773	46.0	12.510001504388097	4.75315578952041
