Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	1005.7647058823529	21.789915966386555	3256.378151260504	3091.7563025210084	0.021205603578701167	119.0	31.73680284616487	7.645505715461115
red	2	918.2758620689655	11.594827586206897	1148.5086206896551	3981.7672413793102	0.012469290316599452	116.0	32.190642560752536	5.596232915607091
red	3	942.6666666666666	11.504761904761905	1546.3809523809523	3343.304761904762	0.012057332215434983	105.0	26.439077023257227	7.261139056555434
red	4	1549.3508771929824	19.29824561403509	5533.701754385965	2974.6491228070176	0.012302461610727747	57.0	19.612265645982124	4.210435259099993
red	5	1164.2300884955753	15.36283185840708	2015.486725663717	3864.6991150442477	0.013023842033399853	113.0	29.837031295632936	5.235840643381603
red	6	1086.0487804878048	13.365853658536585	6679.280487804878	3585.1585365853657	0.012157245540864317	82.0	25.77568841695309	4.842243190177097
red	7	1920.2153846153847	20.4	6232.6461538461535	3648.123076923077	0.010512129380053909	65.0	15.718648211936786	6.349659930233523
red	8	1463.5141509433963	15.35377358490566	3933.3632075471696	3222.8915094339623	0.010382112783873437	212.0	74.35994480285298	7.93739953018932
red	9	1418.764705882353	17.08823529411765	4982.245098039216	2856.598039215686	0.011901104078330157	102.0	27.628698388943064	6.133705698372957
red	10	1810.9044117647059	23.21323529411765	7219.60294117647	2885.514705882353	0.012656350224502887	136.0	37.97601008533112	4.828637238766675
red	11	1434.1052631578948	16.05263157894737	4130.789473684211	3760.1052631578946	0.011069575000907342	19.0	15.053030170059108	1.6773446024466154
red	12	836.1470588235294	10.196078431372548	986.1274509803922	4166.519607843137	0.012047215818921079	102.0	27.802793946203014	5.101322151471051
red	13	3359.3142857142857	41.90714285714286	5390.942857142857	4415.907142857143	0.012321203937241032	140.0	39.355781140095516	4.72941738611487
red	14	1203.1466666666668	13.906666666666666	6032.8	2864.266666666667	0.011426505548921438	75.0	27.508217527943312	3.869494884035195
red	15	1259.7337662337663	15.253246753246753	2176.3506493506493	3554.746753246753	0.011963452645303237	154.0	50.49595091989859	5.4095291349242975
red	16	2491.135593220339	33.03954802259887	2286.4802259887006	5449.327683615819	0.013089245465879104	177.0	54.48174586484599	6.047305839150286
red	17	1507.9354838709678	19.35483870967742	1362.9032258064517	4073.8064516129034	0.012672665061462425	31.0	10.4359734555969	3.8765994209483785
red	18	2266.63671875	30.55859375	5724.05078125	3383.8359375	0.013302566648868695	256.0	61.36646248784009	6.34121381645621
red	19	1112.3118279569892	13.887096774193548	5521.408602150537	3090.6505376344085	0.012330944799568441	186.0	55.753227911205464	5.508635498197098
red	20	1001.1907894736842	10.171052631578947	2940.9144736842104	3378.0065789473683	0.010056788983067385	152.0	50.93836925018476	5.809176107805609
red	21	1212.1451612903227	14.725806451612904	4797.362903225807	3216.217741935484	0.012002734467436174	124.0	38.42179313693453	4.637308042205372
red	22	937.936170212766	11.78191489361702	2468.7127659574467	3257.122340425532	0.012405697099363193	188.0	58.721756079902775	7.0420902537732495
red	23	941.2149532710281	11.205607476635514	3979.504672897196	3053.8971962616824	0.011765398541836345	107.0	31.268440740251723	4.631522832838296
red	24	574.5612903225806	6.980645161290322	3988.0129032258064	2091.432258064516	0.012003683200390507	155.0	43.845529675595095	4.844091189688924
red	25	1509.4468085106382	18.02127659574468	6447.574468085107	2675.446808510638	0.01179813625663384	47.0	8.302972732069922	7.191393747866269
red	26	1064.102189781022	10.496350364963504	3455.5547445255474	3592.5255474452556	0.009767694606711045	137.0	38.480503595206166	4.743846517273594
red	27	1777.3028169014085	21.654929577464788	5975.732394366197	3154.9084507042253	0.012037486494527348	142.0	36.35737299907506	5.575026882253379
