Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	1031.1538461538462	10.538461538461538	43.35897435897436	512.6923076923077	26.41025641025641	3.2564102564102564	50.205128205128204	4098.384615384615	0.010116674051100281	39.0	8.416685752734498	5.978454017997005
red	2	1507.5675675675675	16.216216216216218	45.054054054054056	762.081081081081	24.243243243243242	5.513513513513513	86.1891891891892	4599.2972972972975	0.010642071656615822	37.0	7.400577890593153	6.329511085494072
red	3	822.0	9.09375	46.9375	583.96875	9.53125	1.5625	37.875	4207.0625	0.010941906373378454	32.0	7.617766712852457	5.4026271672730735
red	4	526.5	5.571428571428571	46.642857142857146	828.3571428571429	93.0	7.071428571428571	77.21428571428571	4338.0	0.010471204188481676	14.0	4.742873420478221	3.686025552052299
