Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	940.7647058823529	11.294117647058824	2455.6176470588234	3512.4411764705883	0.011862835959221501	34.0	11.060005806695589	4.027776602373575
red	2	803.8714285714286	9.314285714285715	3111.3285714285716	3218.5285714285715	0.011454069532526395	70.0	22.479002996922997	4.258644962589411
red	3	775.2307692307693	10.423076923076923	1991.6538461538462	3369.0	0.013266754785333137	26.0	10.122328707443682	3.1378581622109447
red	4	924.7777777777778	10.955555555555556	2135.3777777777777	3303.7555555555555	0.011707988980716254	45.0	11.273425945357268	5.340110582637078
red	5	1527.1487603305786	17.132231404958677	2234.4628099173556	2901.528925619835	0.011093985807404554	121.0	31.386100799417967	6.471198389347595
red	6	824.8987341772151	9.025316455696203	3547.215189873418	3152.3670886075947	0.010822707953855495	79.0	28.298639367316774	3.9105142013433936
red	7	777.5121951219512	8.170731707317072	2084.560975609756	3143.0975609756097	0.010399528140812716	41.0	13.259052161339438	4.296842334298379
red	8	830.9625	9.9375	867.4625	4038.675	0.011817695326435961	80.0	26.925222551734826	5.245225499399445
red	9	1229.6666666666667	13.757575757575758	4185.090909090909	3386.212121212121	0.01106426534740331	33.0	10.786990182469614	3.818287373817292
red	10	857.1538461538462	11.041958041958042	2495.230769230769	3641.5384615384614	0.012718280817062956	143.0	45.8975784534513	6.475826396255357
red	11	801.6153846153846	10.333333333333334	1077.3846153846155	3653.1794871794873	0.012726583717551948	39.0	12.62244134486235	4.196450960336
red	12	1556.95	15.533333333333333	2887.8166666666666	3731.8	0.009878218105120351	60.0	23.492641652255273	3.512866727213679
red	13	1175.0227272727273	12.568181818181818	4267.704545454545	3620.4545454545455	0.010582921881578444	44.0	14.891895476629317	3.8062642394156936
red	14	920.433734939759	10.843373493975903	876.8313253012049	4385.686746987952	0.011643552059614986	83.0	26.670308090167545	4.732863161868693
red	15	1483.7021276595744	14.46808510638298	3002.936170212766	4083.936170212766	0.009657170449058426	47.0	15.362964120991302	4.108441084861905
red	16	1455.9095477386934	15.623115577889447	2463.778894472362	4289.13567839196	0.010616900302217973	199.0	75.75633391629256	4.823431409556985
red	17	1459.287234042553	15.02127659574468	3362.223404255319	4083.808510638298	0.010188692859977632	94.0	32.31249240438686	4.521532491768117
red	18	1179.3636363636363	11.5	4817.636363636364	3387.681818181818	0.009656857131951602	22.0	18.672916160386286	2.1627699757512513
red	19	1086.639344262295	13.66120218579235	1606.7486338797814	3477.4207650273224	0.012415882396761937	183.0	58.36379221395182	7.509834219190123
red	20	1531.142857142857	16.314285714285713	3534.4285714285716	2955.4	0.010542641384021714	35.0	13.56125783242994	3.5987583292799386
red	21	1349.561403508772	13.701754385964913	4756.140350877193	3334.8245614035086	0.010050703935346048	57.0	20.815100148337947	3.8942226344542723
red	22	1225.122807017544	15.100877192982455	3901.7324561403507	3726.8070175438597	0.0121759303464641	228.0	78.43245629381029	5.312415676770829
red	23	1517.5945945945946	15.72972972972973	4895.108108108108	3050.837837837838	0.010258579662630215	37.0	10.292967866807214	5.097231255680107
red	24	1445.4025157232704	17.251572327044027	4373.213836477988	3498.4779874213837	0.011794704207910149	159.0	48.478486207740936	9.63652017709247
red	25	940.234375	8.875	3390.421875	4521.296875	0.00935087170538169	64.0	19.991200465304424	4.779549294233943
red	26	1541.657458563536	18.39779005524862	7558.6629834254145	3085.4585635359117	0.011793037503984135	181.0	60.362304946445164	4.657124141395336
red	27	1098.0172413793102	11.827586206896552	5591.5344827586205	3212.206896551724	0.010656972860449582	58.0	19.874113326470162	3.9427381716804475
red	28	2401.9257425742576	27.019801980198018	1941.9752475247524	4535.470297029703	0.011124087174689747	202.0	52.32361349879236	5.798911412993379
red	29	1000.7105263157895	20.013157894736842	2205.9210526315787	3629.1447368421054	0.019606832097969706	76.0	26.298270080681753	4.0457075730073635
red	30	827.8317757009346	9.88785046728972	1119.6635514018692	3452.4766355140187	0.011803293319648356	107.0	34.98915446513333	5.353905276807078
red	31	1800.2627118644068	19.377118644067796	2793.1906779661017	3821.076271186441	0.010648875848498609	236.0	65.96252171121294	5.968318260761295
red	32	1807.801724137931	22.560344827586206	6132.301724137931	3292.4310344827586	0.012325618635845555	116.0	37.217597862370425	4.314507544059495
red	33	882.9823008849557	10.309734513274336	1409.2654867256638	3693.920353982301	0.011541281131739018	113.0	36.68188464448409	5.169171302903062
red	34	908.5978260869565	11.23913043478261	1143.7282608695652	3863.9021739130435	0.01221861152141802	92.0	34.68482741414408	3.750562225226059
red	35	899.4964028776978	11.546762589928058	1129.0647482014388	4425.215827338129	0.012674221186875667	139.0	50.0338787189064	6.003797562866572
red	36	1430.5119047619048	18.678571428571427	5647.464285714285	3230.5833333333335	0.012888969211053791	84.0	29.084034094126167	3.9072180770922365
