Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3387.306666666667	2470.0	8260.266666666666	6387.493333333333	0.42169552331219357	75.0	24.573740455001996	4.963268641304227
red	2	3302.097087378641	3397.980582524272	5805.718446601942	6168.019417475728	0.5071554017632023	103.0	35.42015121634956	6.321911787422848
red	3	2855.714285714286	2843.3809523809523	5495.9047619047615	5682.0952380952385	0.49891795690209806	42.0	14.01238344292904	4.083877270313795
red	4	3797.0238095238096	3951.207482993197	7075.697278911564	6222.030612244898	0.5099496044741394	294.0	97.45413772565533	12.41107699144394
red	5	3232.225	1889.4	5189.716666666666	4517.308333333333	0.36890635296414714	120.0	37.47841447536592	7.933515654166448
red	6	3661.125	3724.641666666667	7729.933333333333	6340.466666666666	0.5042999372667247	120.0	39.02443245924876	4.223519347413596
red	7	3683.205479452055	2674.4383561643835	8310.205479452055	5369.506849315068	0.4206650176252079	73.0	22.23093633225321	4.399857734053855
red	8	3262.7432432432433	3339.2702702702704	7706.621621621622	6622.445945945946	0.5057957338977257	74.0	24.45817688971666	4.0602557468999505
red	9	2578.3818181818183	2716.818181818182	7259.640909090909	5752.127272727273	0.5130718729827356	220.0	64.01702034127179	13.532707211657002
red	10	2473.4814814814813	2589.037037037037	7110.925925925926	5462.62962962963	0.5114128526278825	54.0	19.27324072729703	3.9819995996254893
red	11	1887.5431472081218	1819.3197969543148	4405.832487309644	5328.390862944162	0.49079769723328387	197.0	64.99096131651986	9.419182876368925
red	12	1816.0794701986756	1719.450331125828	4072.1655629139073	4882.635761589404	0.48633456023526545	151.0	53.29842376936513	7.156419655364831
red	13	3362.762658227848	2596.3544303797466	7566.405063291139	6157.477848101265	0.4356944815438104	316.0	85.96060202952559	8.344270221230609
red	14	5704.018404907975	806.8159509202454	8475.21472392638	6237.184049079755	0.1239189797845215	163.0	22.791378927450175	11.206528490380599
red	15	4986.875	418.375	9495.53125	6608.3125	0.07740160029600851	32.0	8.988660108132109	4.543290598286055
red	16	4906.5	398.48148148148147	3219.925925925926	6643.925925925926	0.07511458482418691	54.0	17.722387965364298	4.198351519020806
red	17	2893.429906542056	2887.6308411214955	8074.808411214954	6084.126168224299	0.4994984427881246	214.0	60.358617541511585	8.126984345679324
red	18	4184.418181818181	777.8	6001.454545454545	5884.418181818181	0.15674441781901055	55.0	11.704685479039654	5.985106086073298
red	19	2528.4842105263156	2343.778947368421	4045.0421052631577	6460.9631578947365	0.48104522917049247	190.0	63.238030504028146	7.4698527554210905
red	20	2695.2615384615383	2623.4461538461537	5028.784615384616	5783.220512820513	0.49324879380763403	195.0	65.93356006806162	12.07346142121258
red	21	2210.6769230769232	1952.7	4051.1	5928.638461538461	0.46901830799332644	130.0	44.218928203602246	5.180756187904956
red	22	3824.0967741935483	1183.5483870967741	4990.5268817204305	5872.709677419355	0.2363482932548297	93.0	26.709324820698214	6.087378814093382
