Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	4611.840277777777	788.8680555555555	4742.430555555556	7233.736111111111	0.14606751686378588	144.0	38.730032126509585	11.789402559676372
red	2	1823.2	458.9170731707317	3922.9121951219513	3568.7073170731705	0.20109269527225468	205.0	59.36635503533673	5.85786489034655
red	3	1172.3375796178343	89.69426751592357	5672.171974522293	2632.6942675159235	0.07107131861975684	157.0	45.21342610218743	4.931835335189413
red	4	1609.4784688995214	438.933014354067	3335.1052631578946	3589.196172248804	0.214279707930991	209.0	59.117241043690676	5.217269008212027
red	5	3832.875	69.44444444444444	3577.902777777778	5980.416666666667	0.01779568419067008	72.0	12.578636129301394	7.541458223644767
red	6	6143.720779220779	1208.7597402597403	4654.798701298701	7776.863636363636	0.16440162433033467	154.0	23.531027018267846	8.405818049381732
red	7	2256.179775280899	575.0112359550562	884.6741573033707	5837.76404494382	0.20309870781344255	89.0	25.57042549662897	4.741314832910613
red	8	1906.989898989899	487.57575757575756	4722.939393939394	3279.4242424242425	0.20361761901949701	99.0	28.96339105468784	4.53584295112192
red	9	3920.1315789473683	557.140350877193	6643.017543859649	4854.271929824561	0.12443746093818879	114.0	31.317093259023412	7.617706431522049
red	10	1907.9142857142858	198.27142857142857	6495.771428571428	3012.9857142857145	0.09413767609693895	70.0	12.133158716829469	7.441056154544339
red	11	3211.684887459807	602.652733118971	4185.945337620578	5149.935691318328	0.15799669380801326	311.0	64.64909837952196	15.964173901310078
red	12	3842.8571428571427	1215.095238095238	3037.2261904761904	7728.309523809524	0.24023461404483276	84.0	25.210507956142322	4.9093268792517355
red	13	1390.5393258426966	257.49812734082394	6072.711610486891	2911.483146067416	0.15624531277697226	267.0	74.58532106973583	9.708338510057322
red	14	1676.0945945945946	436.3581081081081	5494.074324324324	3274.810810810811	0.20656467600426046	148.0	43.94257968664034	5.682044449369186
red	15	2450.1866666666665	638.88	3867.72	4014.5666666666666	0.20681975138121547	150.0	51.07043398507551	5.229380175555081
red	16	4016.6060606060605	1094.3333333333333	2837.8030303030305	7121.257575757576	0.21411588926900707	132.0	22.292081493348615	9.301881225731384
red	17	1202.1485714285714	298.1657142857143	4296.868571428571	3136.8685714285716	0.19873550303745882	175.0	51.558956347133325	4.762955263634034
red	18	3682.089552238806	1038.4291044776119	3173.458955223881	7532.8432835820895	0.2199819935040657	268.0	72.30722266976	6.532705610264282
red	19	1390.2958579881656	327.70414201183434	5858.597633136094	2849.4792899408285	0.1907474633363413	169.0	50.678482818350176	11.194005023893805
red	20	2709.5829383886257	764.0189573459716	3978.004739336493	4382.810426540284	0.2199500634439851	211.0	58.33684360791126	5.804062508477737
red	21	1662.8962264150944	411.37735849056605	5277.198113207547	3193.6132075471696	0.19832357770167325	106.0	27.970563517456657	5.312855183468482
red	22	1315.56	23.02	5152.8	3073.86	0.017197328512304082	50.0	10.402218183335783	6.167159546037251
red	23	3445.242424242424	315.4621212121212	6768.007575757576	3370.9848484848485	0.0838837822538894	132.0	38.08761828556187	4.47213595499958
red	24	1902.4567901234568	458.17283950617286	5094.246913580247	3310.864197530864	0.19408925218737416	81.0	25.00854444377555	4.350087484331493
red	25	1613.7355371900826	392.06611570247935	4590.553719008264	3127.5702479338843	0.19546604477919424	121.0	32.740052440818324	5.174204232140884
red	26	2183.190972222222	558.8680555555555	6079.131944444444	3158.9479166666665	0.20381328406649	288.0	79.62880170182805	6.421646434210399
red	27	1754.448	464.864	5529.312	3093.608	0.20946311289264422	125.0	36.511108476653746	4.792161704911809
red	28	1268.3396226415093	350.04716981132077	4268.179245283019	3076.0849056603774	0.21629388687780168	106.0	18.625927264223513	7.367464470837883
red	29	1531.0742574257426	463.85643564356434	4471.212871287129	3337.133663366337	0.23251756928452313	202.0	52.74468557145699	5.654939609574836
red	30	1070.2781954887218	102.6842105263158	5173.924812030075	2509.0827067669175	0.08754262711212533	133.0	39.515533697568316	5.0421604888606195
red	31	1272.2095238095237	303.6857142857143	5072.247619047619	2810.285714285714	0.19270679100012691	105.0	30.316801994363118	4.715632064614545
red	32	1944.7586206896551	607.7862068965517	4358.544827586207	3795.744827586207	0.23810990519265426	145.0	39.986400939958855	5.229122377979652
red	33	1129.7388535031846	168.6751592356688	4905.452229299363	2617.108280254777	0.1299086097198444	157.0	44.63353022393591	8.190649048042031
red	34	1438.421052631579	342.3333333333333	6083.9473684210525	2493.3333333333335	0.19224062342984938	57.0	15.798921715578564	4.779352520331727
red	35	1385.7209302325582	343.7761627906977	5386.982558139535	2806.3546511627906	0.19877232761909885	344.0	83.64933252437112	6.930034414682605
red	36	1418.1935483870968	398.7741935483871	3557.4	3293.8129032258066	0.21947235734829387	155.0	47.735581882119675	7.126080815320461
red	37	832.3037037037037	205.45185185185184	4266.237037037037	2428.6814814814816	0.197977115855443	135.0	37.3698790168261	6.433811120364608
red	38	928.1161825726141	165.53526970954357	4736.705394190872	2368.738589211618	0.15136016997382098	241.0	57.62119416016642	13.326562342623282
red	39	1075.132075471698	299.15723270440253	4132.276729559749	3027.987421383648	0.2176814088013473	159.0	47.78234169495626	4.912741992664213
red	40	640.5833333333334	76.8125	4401.802083333333	2512.5208333333335	0.10707129374183244	96.0	27.223701579320586	4.984726960993309
red	41	1335.0470588235294	71.29411764705883	4894.011764705882	3174.141176470588	0.05069475234024042	85.0	24.302309704626413	5.192311235047212
red	42	1361.25	18.258928571428573	5372.366071428572	2844.4910714285716	0.013235817611080548	112.0	17.870139282314362	11.076840133215228
red	43	924.2312925170068	89.59183673469387	4867.027210884354	2643.1428571428573	0.08837028289226474	147.0	39.60258777267509	5.123246707083098
red	44	805.0886075949367	177.91139240506328	3687.5822784810125	2701.6075949367087	0.18098819166334007	79.0	23.552366545759526	4.733806825993915
red	45	697.7951807228916	200.21686746987953	2455.253012048193	2535.2289156626507	0.2229556584155095	83.0	24.189838423797195	4.4559663735500985
red	46	1470.0	378.59183673469386	4781.138775510204	3156.5836734693876	0.20480012364623928	245.0	70.58194794328361	10.32264522171203
red	47	1496.531914893617	422.5744680851064	3383.2659574468084	3531.4574468085107	0.2201933524024923	94.0	26.83435611501684	5.8369805811231865
red	48	887.1470588235294	246.66666666666666	3095.1960784313724	2917.3333333333335	0.21755484267049435	102.0	29.52113202574739	4.980071355722543
red	49	1884.64161849711	536.9075144508671	6894.167630057804	3074.28323699422	0.2217206775388611	173.0	34.66418416661047	6.718802442358559
red	50	849.1464646464647	213.76767676767676	3342.9343434343436	2894.580808080808	0.20111471702057904	198.0	55.53353838023876	5.952949150980259
red	51	1115.0131578947369	370.0657894736842	4856.796052631579	2575.690789473684	0.2491893041305619	152.0	41.11699718565153	5.927238363984491
red	52	748.6256983240223	215.72625698324023	2822.245810055866	2781.759776536313	0.2237007513657245	179.0	46.857458235421795	6.067149627631109
red	53	899.2521739130435	307.2782608695652	3693.939130434783	2684.6173913043476	0.254679245554987	115.0	31.153917455947102	4.98643205636659
red	54	961.9402985074627	52.95522388059702	4807.119402985075	2278.776119402985	0.0521780052354481	67.0	19.228022935500665	5.085961627677186
red	55	739.0380434782609	209.33152173913044	3087.853260869565	2970.413043478261	0.22072779369627507	184.0	53.15147606590608	5.204103219008029
red	56	1186.689393939394	326.6439393939394	4432.090909090909	3457.5833333333335	0.21584401281537846	132.0	36.07293441185338	5.443976779454587
red	57	1079.8833333333334	265.90833333333336	5047.841666666666	2675.1666666666665	0.19758506455308214	120.0	26.694127839618822	10.47940758471259
red	58	1076.4333333333334	286.14444444444445	3450.233333333333	3195.0555555555557	0.21000228325396308	90.0	25.54736534499415	4.701854163132583
red	59	711.1864406779661	183.73728813559322	3191.3474576271187	2355.508474576271	0.20531055577125218	118.0	30.918769726126545	8.061229902780601
red	60	849.3802816901408	224.4788732394366	3513.323943661972	2927.417840375587	0.2090393998216253	213.0	58.91305523498809	5.624997988804121
red	61	965.94	204.42666666666668	5192.44	2829.3133333333335	0.174668907180086	150.0	42.51334066438623	9.315909867799032
red	62	593.5504587155963	120.36697247706422	4509.238532110092	2305.091743119266	0.1686006913656399	109.0	29.694243767013948	4.938871092064366
