Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3480.163716814159	46.26106194690266	7360.1061946902655	13997.398230088496	0.013118403155945252	226.0	42.12883209462706	7.36504005821719
red	2	4929.9378698224855	66.70118343195266	7066.591715976331	13614.831360946746	0.013349209883093014	338.0	45.11922209741132	10.06068528009788
red	3	2385.6526946107783	30.335329341317365	1297.0718562874251	13615.712574850299	0.012556076040349964	167.0	30.78382883563338	7.186230511702518
red	4	4398.639575971732	60.24734982332156	9439.611307420495	13218.26855123675	0.013511746502201107	283.0	44.272718580967975	9.231024288815195
red	5	4483.6558441558445	61.41883116883117	7199.087662337663	13632.422077922078	0.013513272180603665	308.0	56.84447428485575	7.373322746776379
red	6	4388.945945945946	44.62162162162162	1357.7837837837837	11678.932432432432	0.010064495677936137	74.0	10.450240471867355	9.10882574026345
red	7	4870.0526315789475	67.13450292397661	7027.058479532164	13803.368421052632	0.013597722973637236	171.0	28.106271339154926	7.909414277301198
red	8	4442.658273381295	60.701438848920866	10214.618705035971	13737.633093525179	0.01347914506675272	278.0	43.834513277753025	8.474500569324519
red	9	5202.399122807017	70.40350877192982	8934.828947368422	13993.337719298246	0.013352198762434505	228.0	39.73465134615965	7.593931344436469
red	10	2945.519230769231	39.08076923076923	7861.203846153846	12429.946153846155	0.013094139660513714	260.0	43.63804375925264	8.177741521482488
red	11	5124.227272727273	66.17272727272727	11131.427272727273	13734.972727272727	0.012749061203900907	220.0	35.877077059416905	9.202603091306967
red	12	2842.632587859425	33.191693290734825	5158.600638977636	12449.376996805111	0.011541627737234387	313.0	78.97626416614037	8.425773144369828
red	13	4227.034602076124	58.05190311418685	12554.90311418685	10580.730103806229	0.013547428516057138	289.0	41.175066949322	9.325992193530636
red	14	1886.7610062893082	25.050314465408807	5286.937106918239	11975.08176100629	0.013102921921981196	159.0	29.332637184023913	7.103011346091052
red	15	3403.8333333333335	48.921052631578945	11155.855263157895	10739.929824561403	0.014168703348966246	228.0	37.296601574476675	8.57868630934056
red	16	3538.0597826086955	48.82065217391305	10715.04347826087	12310.646739130434	0.013610894776555867	184.0	30.555985334221763	7.997282285872398
red	17	3797.75	52.41836734693877	9513.59693877551	10706.132653061224	0.013614564960716004	196.0	32.56709837528045	7.928676024287005
red	18	3696.2924528301887	51.674528301886795	10455.688679245282	11387.36320754717	0.013787348864604584	212.0	34.28268958351431	8.125252588705212
red	19	3069.2429906542056	31.38317757009346	2438.9719626168226	10389.242990654206	0.010121561216154712	107.0	13.119676002688639	10.456547345803344
