Group	ROI	12C	13C	14N_12C	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	4026.404761904762	60.714285714285715	2975.4761904761904	35.54761904761905	282.4047619047619	6704.9047619047615	166.5313534367166	2.592787334380063	96.23950446704633	2.1082395265497116	13.445744655716272	82.55755780626038	0.014855032360668534	42.0	8.893022384828239	5.948978344147368
red	2	4373.948453608247	65.85567010309278	3289.257731958763	32.618556701030926	252.94845360824743	7005.20618556701	80.8444581611844	1.4731803430837327	62.32069747095367	0.9892012641665017	5.584763048205928	58.34361902006101	0.014833012508678519	97.0	18.582724916764597	6.793697782971924
red	3	951.8478260869565	10.282608695652174	753.5434782608696	66.6086956521739	78.52173913043478	5770.065217391304	19.464692658612375	0.496360138438304	13.589015722973615	1.8365328198955402	2.0957106095124503	51.21435919804211	0.010687333363459714	46.0	8.248824952319234	7.152827137246779
red	4	5182.847826086957	79.3695652173913	7132.271739130435	36.40217391304348	434.8804347826087	7259.782608695652	113.5565925036305	1.963617410400813	141.19827130755257	1.7314408659440368	9.636381057457394	79.05152513520545	0.01508291264221563	92.0	14.848417480052184	8.04858352915551
red	5	1344.5294117647059	16.15686274509804	1275.7058823529412	32.568627450980394	153.94117647058823	7324.0	45.64045799034003	0.7044498258275765	37.79352934734669	1.8300021958671873	4.253809543030602	88.73813147948192	0.011874054326680596	51.0	9.15106678652829	7.1181331145756666
red	6	8444.940298507463	210.84477611940298	12277.725373134328	107.21492537313434	562.6716417910447	6851.429850746269	155.6163581464145	4.6448182559173485	242.47150777969193	2.087279201578731	11.094016851265552	92.94140246086364	0.024358827570414472	335.0	23.28092295600866	18.397433121282265
red	7	1465.125	18.770833333333332	2612.1458333333335	46.395833333333336	209.66666666666666	6941.541666666667	23.359669382203023	0.635494929151171	44.38679410542908	1.7506793282987059	5.432934971763182	150.7496860553131	0.012649697446193157	48.0	8.082903768654761	7.69469514232587
red	8	4706.891891891892	52.054054054054056	2534.3783783783783	53.729729729729726	206.21621621621622	7228.756756756757	181.09529909403312	2.4799991593656374	36.7634602661357	1.6001500334370578	5.863075469349822	86.33585197282467	0.010938147784258381	37.0	10.123560958797379	4.67122112442558
red	9	3701.0444444444443	55.044444444444444	3724.8333333333335	26.822222222222223	239.13333333333333	6456.455555555555	68.98131597295581	1.2415552881799834	97.87190702742637	0.7106904620048284	4.940265399978247	57.498384649582846	0.014654723589549412	90.0	15.893140557957409	7.254028033526069
red	10	4226.306306306306	65.73873873873873	4288.009009009009	26.07207207207207	290.0900900900901	6345.45045045045	79.26167780937507	1.4649940498930962	47.89585815824235	1.053300085443944	3.998915313315536	58.37114533483533	0.015316413981868825	111.0	23.792262776976973	6.236562510292265
red	11	3822.4	55.355555555555554	2671.4444444444443	68.86666666666666	246.33333333333334	6630.6	103.55816114986182	1.6868864021865935	57.16583245741023	1.4938887855873688	6.462961901729722	40.87529242542733	0.014275153439274723	45.0	9.408358590249406	6.093293094546298
red	12	7720.1122448979595	143.76530612244898	3327.469387755102	5.479591836734694	147.41836734693877	6626.581632653061	192.59488695061347	3.995019833426708	104.97728002747161	0.2754079900479356	5.232673028978023	74.49123135808631	0.018281732540938934	98.0	12.899575246598914	9.86370891413132
red	13	10334.754237288136	110.1864406779661	1769.8276836158193	7.454802259887006	288.48022598870057	5586.014124293785	76.40982355168325	1.0151887419777406	28.44353473582744	0.20880611558255305	3.1471238612865102	38.11206293629776	0.010549264383129291	354.0	56.49015560451201	10.573469521726734
red	14	2232.803738317757	32.02803738317757	2449.4392523364486	11.953271028037383	157.47663551401868	6122.252336448598	25.472604913068256	0.6420034183641364	35.982828412050495	0.44691725152332307	2.434694986921744	21.80199404737902	0.01414146415941437	107.0	27.579975290890978	5.200130349510073
red	15	3960.8192771084337	93.20481927710843	4074.0722891566265	17.85542168674699	225.3855421686747	6091.44578313253	85.56742397348123	2.570462037592049	105.22586533597162	0.6721407035042223	6.596797177568409	55.49190484448677	0.022990691979410612	83.0	11.6586108777075	9.109398040198753
