Group	ROI	12C	13C	14N_12C	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	5658.572580645161	2122.0725806451615	5270.7661290322585	13218.258064516129	63.58377839347238	24.5759170516936	78.81768114576509	38.799773965878934	0.27273735489220563	124.0	32.49356468284022	11.529841492268405
red	2	4334.269841269841	959.3650793650794	5260.936507936508	10197.555555555555	33.04284769811173	41.58217163069367	101.8363560966145	79.02836438465032	0.18122992872542346	63.0	17.19963142767206	4.7978894843527025
red	3	3170.220588235294	246.4558823529412	5205.985294117647	6918.867647058823	71.53654317436279	9.171388907419962	105.33482718749278	30.598633020751965	0.07213322199936299	68.0	24.61730780460135	3.8745809975790673
red	4	3630.40625	98.78125	8188.34375	9862.0	60.732634146246255	2.233767126665596	132.88420571191125	112.02774140252046	0.026488678834196457	32.0	9.457749899442659	4.35757579849076
red	5	4781.901639344263	1700.7622950819673	5710.327868852459	10641.22131147541	57.855917852551144	19.30510782214252	124.12069738700495	47.168090314594075	0.26235546255144554	122.0	13.468212265733106	12.175921012659211
red	6	4035.0575539568345	1413.6618705035971	4816.510791366906	10514.841726618704	43.924646187569806	15.566053083142807	85.73922785093869	62.709731747762106	0.25944846125814	139.0	23.238374266777484	8.167169958281708
red	7	4600.454545454545	1643.3636363636363	4548.1122994652405	12498.07486631016	51.179131006580256	18.645870470260526	55.05549848939254	85.42879631738751	0.26319850907079	187.0	38.730397694557595	6.819562950441269
red	8	4448.423423423424	1620.6576576576576	6434.274774774774	10345.207207207208	36.2020147736972	15.031146127544513	56.66628643915224	40.97200145939616	0.26703509740703135	222.0	43.721048547248216	6.689841685780009
red	9	3144.5714285714284	90.3452380952381	3396.785714285714	9185.880952380952	43.7854239021492	1.2032050508744732	83.68337040793247	43.60869927139994	0.02792815005906533	84.0	22.905448052783548	4.845021811024909
red	10	4931.011363636364	1755.2045454545455	8435.65909090909	9774.732954545454	44.33078491299056	13.987905504368264	69.2252337773173	49.18040047976627	0.2625108984392925	176.0	32.67698864820525	7.204585006540625
red	11	4494.588235294118	91.04705882352941	4849.411764705882	10254.141176470588	70.24627817178347	2.035253714821893	123.45185273218199	64.51704670622378	0.01985484082005444	85.0	16.035454650437664	7.1633226015271365
red	12	8702.145299145299	136.97435897435898	1255.3418803418804	10406.692307692309	88.86914825584014	1.6377041501010845	65.35399111033463	66.37104790443321	0.015496380213445087	117.0	15.534083487158783	10.1837964182249
red	13	3950.8776371308018	1410.282700421941	6750.911392405063	9740.426160337553	27.138941187536904	10.380203121142955	82.33422877599108	47.19481088649933	0.26305549762119323	237.0	68.30044979993093	6.346584053711745
