Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_18O	STDEV_14N_12C	STDEV_28Si	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	210.51162790697674	2.046511627906977	11.465116279069768	405.2093023255814	69.51162790697674	2.744186046511628	91.74418604651163	2695.860465116279	3.799372595301324	0.20526727652080412	0.505618874126244	12.160925560204626	4.404306375472149	0.246320731824965	2.4747711375151886	41.3189074899842	0.00962800875273523	43.0	10.961560047512831	5.107388059510224
red	2	327.4642857142857	2.9285714285714284	23.321428571428573	1095.9285714285713	222.64285714285714	8.75	180.67857142857142	4004.3928571428573	6.452234651427716	0.32704837776606827	0.9557206537111298	18.77796748006066	3.4737405167690008	0.4392276384374587	4.631319061956789	32.80490176498774	0.008863906604691385	28.0	8.851824318166711	3.999018006438905
red	3	231.3548387096774	2.193548387096774	22.967741935483872	531.9032258064516	237.67741935483872	5.129032258064516	87.29032258064517	4085.1935483870966	4.628003344590138	0.24319823082626085	0.7947327523737856	8.739775335862593	5.306895186240281	0.3375307762862792	2.2391807389442437	50.214885160531914	0.009392265193370166	31.0	9.108766969195871	4.3769070579003735
red	4	182.22413793103448	1.603448275862069	24.620689655172413	818.2758620689655	197.98275862068965	6.431034482758621	123.20689655172414	4702.810344827586	2.538531027214082	0.15601239160138208	0.5727811379487208	8.29716343029173	3.6404625429118	0.27705782756137837	2.0838200396396607	74.68606296045486	0.008722566122678672	58.0	15.25605120683469	5.196689038309158
red	5	187.8125	2.0	15.1875	294.125	156.9375	7.125	63.125	3584.5625	4.762498974737422	0.385275875185561	0.7138077362812763	4.930671702466105	4.183737815563375	0.7997802432543579	2.2601766385616857	41.70824715640032	0.010536713862364174	16.0	4.47213595499958	4.47213595499958
red	6	880.2407407407408	8.555555555555555	13.777777777777779	1755.2592592592594	53.55555555555556	3.0	84.62962962962963	2749.8888888888887	34.98127007352531	0.5042117989299293	0.6343324730205001	50.80325417291436	2.578355973185769	0.2428680934926667	2.4744644148019015	51.03050989457772	0.00962600270861548	54.0	10.140717959012544	6.93591049285699
red	7	208.5	1.6730769230769231	10.153846153846153	165.30769230769232	32.34615384615385	4.596153846153846	26.01923076923077	2945.519230769231	3.3405678396231173	0.16254529147194519	0.4504966156679378	3.6641089132771216	4.180017678484655	0.29824389291849224	1.3182521557036406	17.82667393371284	0.007960472138347515	52.0	14.043117499673455	4.839222026863035
red	8	148.65384615384616	0.8076923076923077	8.807692307692308	361.96153846153845	12.538461538461538	2.6923076923076925	39.46153846153846	1558.8846153846155	4.0055221895433295	0.12185973566046729	0.5883967555321844	5.1700322092866555	0.7482341524125957	0.33428025113592835	0.8587020086945202	14.791982368025161	0.005404014410705095	26.0	6.929272685134355	4.73779679984161
red	9	360.95	3.2	9.8	218.5	11.8	2.2	28.75	2363.6	16.141789708703307	0.36469165057620934	0.5856620185738529	5.067297109899911	0.9016651263079881	0.32863353450309973	0.8089344843681718	19.35735002524881	0.008787587532610188	20.0	5.656854249492381	4.47213595499958
red	10	131.35211267605635	1.380281690140845	28.6056338028169	910.3380281690141	150.11267605633802	6.845070422535211	158.67605633802816	4858.774647887324	2.6430205943484606	0.13708530682097403	0.6649554795768333	18.251064254560916	2.4402845756319707	0.291823295975103	4.289224960630901	47.83728619061247	0.010398981324278437	71.0	18.406138997083552	5.5243597180874096
red	11	171.53571428571428	1.3214285714285714	9.821428571428571	185.03571428571428	11.785714285714286	1.6071428571428572	37.892857142857146	2136.3928571428573	4.614883348863235	0.16014638893591335	0.5847849147348603	2.1443340998497473	0.5471567110730737	0.23331728044182598	1.4684950696816452	5.344351224852019	0.007644628099173554	28.0	7.609893012832231	4.695605605959318
red	12	453.8695652173913	4.804347826086956	14.978260869565217	171.8695652173913	11.195652173913043	3.9565217391304346	29.26086956521739	3162.021739130435	12.509867889325088	0.34457662197199707	0.6075214843181368	2.4928268918468284	0.3968443162735142	0.22160379872593372	0.6205634845706843	11.691105028877818	0.010474430067775724	46.0	10.381410489508134	5.678154552464768
red	13	314.36842105263156	3.0	10.157894736842104	446.05263157894734	17.07894736842105	2.4473684210526314	57.1578947368421	2218.315789473684	6.694710055870733	0.22637698071164808	0.49864958328532516	4.9268819074768855	1.2367757983051593	0.22544928495020874	1.6549791890087024	35.54036964250236	0.00945273631840796	38.0	12.702403585735016	5.064752040150505
