Group	ROI	12C	13C	14N_12C	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	907.2848101265823	14.40295358649789	3166.4430379746836	2535.603375527426	5.906917019255289	0.18197392934802187	44.485282842168466	13.200478996665973	0.015626716718549715	474.0	85.22821471029026	10.143376508338346
red	2	535.3235294117648	7.215686274509804	3942.323529411765	2456.5588235294117	10.444634075068087	0.2923566401379574	29.699242646835277	15.76364237419332	0.013299842787184445	102.0	20.29956462492302	6.545610401130478
red	3	509.61333333333334	20.973333333333333	3589.9066666666668	2019.88	5.199408399395425	0.4641787650527821	56.24699525538462	13.958761231252266	0.03952857214655476	150.0	28.952945254964064	6.876874690402519
red	4	595.0619195046439	13.23219814241486	4113.532507739938	2174.2260061919505	4.939735702493893	0.24004462109439545	39.49950644610686	9.735181015460876	0.021752960876225958	323.0	62.489632358854266	7.431665413377186
red	5	520.2767857142857	9.553571428571429	3833.6339285714284	2233.625	4.951554361665514	0.2931072771377039	47.65678842207674	18.368040318279153	0.01803137796801537	112.0	30.935739548837383	6.073354164824951
red	6	733.4509803921569	54.588235294117645	2320.0588235294117	2351.7450980392155	8.712297306473985	1.283131163568478	49.27085738017818	9.003303385267984	0.06927096292610102	51.0	15.749978022825507	4.1830123728234465
red	7	1019.2628205128206	54.09615384615385	3834.153846153846	2755.1794871794873	19.702219210772842	1.1887449820406857	83.89901011481054	14.200523665868872	0.05039893934688612	156.0	29.48951035849322	6.860204183041535
red	8	653.3684210526316	31.55263157894737	3187.434210526316	2575.0526315789475	8.895882091197745	0.7222221443408892	57.21462767802125	23.441858697100088	0.046067545241480004	76.0	19.093492260511052	5.340826328760546
red	9	808.9516129032259	8.14516129032258	5284.290322580645	2512.1612903225805	11.405710534132718	0.3473152374863384	83.22969291718464	14.371052705088749	0.009968416896960127	62.0	12.381885507087501	6.40662083955187
red	10	1035.7083333333333	78.75	1512.7083333333333	2623.9166666666665	22.98742705615479	2.6360547646477728	29.65586643099723	19.777399828629687	0.07066213033237373	24.0	9.16515138991168	3.265986323710904
red	11	811.3559322033898	45.96610169491525	3243.101694915254	2728.7966101694915	16.165578226521816	1.56904963243191	33.25610920037013	26.317267182316403	0.0536159107983077	59.0	16.57378981119409	4.823406590106795
red	12	567.6	24.114285714285714	4428.114285714286	2546.038095238095	10.484322385019258	0.5831051893162847	59.47986692558195	12.15341034459033	0.04075325929502656	105.0	29.05812516145741	4.761310602592919
red	13	830.0526315789474	48.26315789473684	3083.3684210526317	2211.5263157894738	14.543939287401683	1.6202357908892262	70.07480018269341	12.260191288122066	0.0549496644295302	19.0	5.544698233777089	4.2956952169149805
red	14	725.0	16.0	1894.8333333333333	2044.6666666666667	34.43395897750065	1.4315665251916807	30.63144615957857	25.547824917685098	0.021592442645074223	18.0	5.542593461893073	3.9932849113038276
red	15	1131.7424242424242	20.5	6049.757575757576	2778.5757575757575	17.522127039806257	0.6414837312126227	103.6698976860143	15.87245508412735	0.017791394908478857	66.0	16.245690055147833	5.27381188725512
red	16	3483.1984732824426	238.33587786259542	3089.702290076336	5562.618320610687	60.866005612512	4.2119507578749475	74.29672342091558	66.68131621593943	0.06404236945690545	131.0	21.320000205302595	8.327589073697443
red	17	1078.3142857142857	47.8	4258.245714285715	2353.9714285714285	18.807668183676807	1.11251140787547	77.09574528280646	13.822141193462448	0.04244684629826965	175.0	46.34956172075063	5.485439513992863
red	18	583.8571428571429	6.375	6468.928571428572	2252.125	7.433610437730895	0.3109015240442884	63.359895138434	14.144842539665783	0.010800835022539557	56.0	16.170624842180647	4.604863707480445
red	19	998.8623188405797	41.48550724637681	2708.521739130435	2214.1376811594205	21.848899658841884	1.8984466037176901	83.10437179705004	26.018366333928704	0.03987657416694528	138.0	36.05633977228446	7.8820338481698675
red	20	1442.0	15.34375	1548.40625	3288.53125	24.087162685754414	0.6101507482146318	24.90873416779337	64.55442205598638	0.010528572960223009	32.0	8.480763496504288	4.803816245066039
red	21	603.65	6.183333333333334	2970.2166666666667	2128.95	12.3331942559726	0.32786486602008813	25.717418347911234	19.199441904504525	0.010139382344902978	60.0	17.180316672733024	4.649617322622781
red	22	432.5833333333333	15.416666666666666	4520.416666666667	1827.6666666666667	11.030549959426658	1.3252794953294724	77.41791874959259	8.406622169236364	0.034412202380952384	12.0	4.47213595499958	3.265986323710904
red	23	816.0769230769231	60.17948717948718	2061.25641025641	2227.358974358974	22.512160045664444	2.2438085739059206	29.421034350613574	27.16481188667147	0.06867794229531222	39.0	11.719235385156242	4.584593367603738
red	24	535.3461538461538	25.846153846153847	4428.538461538462	1805.0384615384614	11.230629913215482	1.4326004696350423	80.51546638826368	7.520677761465851	0.04605578781440614	26.0	7.728360977299919	4.287067235335539
red	25	310.64150943396226	13.169811320754716	4573.132075471698	1922.132075471698	4.972053930171132	0.4990099482821841	84.13094794902952	17.87279600735643	0.040671250437012	53.0	15.524128621791744	4.512985826658919
red	26	754.5840707964602	37.663716814159294	4464.495575221239	2460.026548672566	12.025710088586669	0.8334207339263143	57.800031358233156	8.889788730475356	0.04754032438228855	113.0	37.17303316962305	4.205063625654136
red	27	591.3782234957021	7.828080229226361	4458.590257879656	2243.8796561604586	10.533932624692454	0.19335528924120718	60.191636857353885	12.992895030220076	0.013064081903951263	349.0	105.11669699661849	10.157641217421855
red	28	573.9	28.96	3431.46	2326.72	19.379540758232636	1.4650488046478176	126.89838835856033	11.564429601151975	0.04803768702517998	50.0	14.54689516759856	4.645927354457625
red	29	672.3636363636364	35.03787878787879	3002.757575757576	2425.287878787879	12.821603314792576	1.0233951412489883	69.86487443387865	20.77396369876159	0.04953039827794853	132.0	33.96426995404223	5.3205331162749046
red	30	461.1832061068702	33.3587786259542	2693.9236641221373	2358.5114503816794	12.910592044013809	1.3655833002110447	48.901873491390525	30.328032667121384	0.06745388593038512	131.0	40.33298413536653	4.934238927572226
red	31	823.7394366197183	43.943661971830984	4019.3732394366198	2383.274647887324	10.643972748909794	0.926198224437369	70.23688882906139	10.936672520873218	0.05064482878963729	142.0	38.17989734004614	6.466603637983296
red	32	902.171052631579	41.703947368421055	4716.815789473684	2578.5526315789475	20.86266425274172	1.084063560547017	54.48534742056688	21.694571069941283	0.04418376095184325	152.0	39.91502367246541	5.1455974692126825
red	33	602.8170731707318	35.75609756097561	3403.9268292682927	2470.1951219512193	7.208526745267296	0.7988616558294666	36.55552759034708	6.759650360745088	0.05599373603498654	82.0	23.185797577950723	4.939731182399054
red	34	784.1238532110092	10.344036697247706	4465.252293577982	2375.229357798165	7.8629200999485995	0.2287697621355448	54.514359586640985	8.638366827803129	0.013020081527073686	218.0	61.588739472662944	5.1424093679434755
red	35	515.0	6.51063829787234	3814.659574468085	2159.3617021276596	7.066777134412217	0.3168317874728171	58.073222045038875	7.679019380341031	0.012484190771490352	47.0	13.15580162853815	4.858386954563911
