Group	ROI	12C	13C	14N_12C	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3372.1944444444443	35.416666666666664	4887.555555555556	7083.888888888889	30.009921698951985	1.1078946500256943	138.88450795559808	49.330279838212185	0.01039340039454163	36.0	7.717166101518955	5.936987156577754
red	2	4699.267857142857	48.535714285714285	5737.232142857143	7325.857142857143	87.54910608594824	1.1909427232116772	86.21278770990949	118.3734077661903	0.010222772184130256	56.0	16.807077406016315	4.459192075492496
red	3	3614.1615384615384	52.83846153846154	6142.007692307692	6112.453846153846	55.43520211554441	1.0975391433304176	97.92915051329146	27.63225777971377	0.014409179585072686	130.0	36.19894873229411	5.696060459614361
red	4	4296.648979591837	60.04897959183673	7039.542857142857	6316.559183673469	41.949705872364866	0.7511469751923766	99.06332976244789	49.75589632752966	0.013783140386231475	245.0	43.40970065415286	26.795113311262664
red	5	4952.659574468085	61.638297872340424	5574.31914893617	6215.170212765957	92.80074146120754	1.5493761158921233	136.4031256284027	40.39977140199654	0.012292508231779761	47.0	10.371723570584548	6.087487130519835
red	6	3697.5131578947367	43.23684210526316	2650.2368421052633	6360.776315789473	111.25793334939775	1.4805839910853125	96.6997109391422	87.45031355155119	0.011558335121369554	76.0	23.4085789216272	5.028967133744047
red	7	4715.643939393939	71.60606060606061	6591.621212121212	6377.901515151515	46.95126731858159	0.9024223583887048	72.10565987324176	35.42214567868736	0.014957660578841842	132.0	32.95627487655525	6.9985317545946835
red	8	3659.3255813953488	40.27906976744186	4082.9302325581393	6958.697674418605	87.15738436566822	1.2773034660131404	114.23313288313125	50.10187064107178	0.01088739840209199	43.0	11.71787098752527	4.8069594520424745
red	9	4518.760683760684	65.64957264957265	6720.290598290599	6376.042735042735	68.05694294719959	1.27079481401211	118.20033057226472	61.05209677350631	0.014320178382328814	117.0	38.89023044006818	4.327788777574759
red	10	5059.923076923077	56.65384615384615	6385.653846153846	7740.7692307692305	48.60537028907034	1.5820201934807254	134.56946406118686	74.35969886744914	0.011072607136682427	26.0	10.122328707443682	3.1378581622109447
red	11	6232.111111111111	75.12962962962963	7998.388888888889	6258.074074074074	71.62480194897253	1.2422727678866872	77.70998110728478	43.68026562232264	0.011911647694742374	54.0	12.038486693411594	6.083276339845812
red	12	4180.462962962963	57.736111111111114	7364.4537037037035	5350.018518518518	38.91101379658656	0.7339088640923502	70.72358987375628	28.54688191137987	0.013622793573877794	216.0	65.82639610991572	5.08670829157445
red	13	5407.125	61.535714285714285	5496.053571428572	6711.464285714285	72.21038239459737	1.3396343083748368	72.97924563284809	66.81450851912035	0.011252428611079364	56.0	17.54886839410549	4.546412997912744
red	14	3519.5149700598804	48.01796407185629	4630.137724550898	6231.239520958084	53.80242543712221	0.9520947935780458	92.29662310588901	39.92584489319813	0.013459711503278066	167.0	57.300056243967035	5.67361850345134
red	15	4411.657657657658	59.1981981981982	6331.315315315315	6224.243243243243	57.47295796218617	0.9945733627956271	87.61605355292271	47.94899153788574	0.0132409095946722	111.0	37.38947667162212	4.001694802184872
red	16	5027.12	55.44	5026.873333333333	7118.5	43.33552601631959	0.7773161804854214	57.97425428329117	26.271960126509192	0.010907888937858087	150.0	52.40892934139597	4.324929384100172
red	17	3808.8625954198474	42.38931297709924	6456.465648854962	5568.824427480916	64.3855619240331	0.9073104361897858	67.09392791590847	29.20897078354763	0.011006632125173929	131.0	36.23727013043525	5.445530001171738
red	18	3813.2903225806454	46.83870967741935	5513.251612903226	5568.9548387096775	59.33586160005053	0.9488251729488716	105.82425601322811	38.513957189467455	0.012133975130365023	155.0	49.92394145447973	4.816740117805683
red	19	4535.469026548672	65.06194690265487	7174.398230088495	5823.840707964602	77.05441310037752	1.3119619414942318	126.22793536188915	36.27508341729753	0.01414226907244258	113.0	39.98087862549842	4.071644753766584
red	20	3981.375	55.140625	5183.625	5786.171875	55.01601551267253	1.3408156892900993	98.82508394530649	78.52223247908681	0.013660451271014219	64.0	20.411044954030395	4.464988116955107
red	21	3741.890510948905	48.416058394160586	4790.503649635037	6216.0	82.4156176174221	1.2777952307345812	156.92865042398873	69.02114750046073	0.012773652344050902	137.0	48.74441382894133	5.051561195070777
red	22	4789.108280254777	66.96178343949045	6993.923566878981	6464.178343949045	54.18959117697878	0.9697809538277772	101.35842865487744	42.6685492582043	0.01378929516279448	157.0	47.31712461622851	4.661151807298537
red	23	4452.181818181818	58.12987012987013	6493.571428571428	5728.25974025974	73.19358558354729	1.3440586763738118	110.13171927596603	45.643619387121554	0.012888215748040565	77.0	20.795921527647884	4.90481642222168
red	24	5474.131578947368	74.28947368421052	6975.131578947368	6853.982456140351	70.18316680379782	1.265696990226982	147.10915242071096	75.48785517706153	0.013389299943084803	114.0	31.16248968802257	6.105606443418792
red	25	4099.945054945055	52.142857142857146	7298.9010989010985	4929.692307692308	40.644426616190685	0.9638523403690432	72.00890379365146	34.317654509232135	0.012558225704001693	91.0	24.37023769265405	5.330336812164216
red	26	5814.778378378378	76.77837837837838	9185.021621621621	6937.610810810811	57.9972161024324	1.0460809119362682	110.78713654995467	40.622553433191904	0.013031933926516921	185.0	41.95716940329391	6.850870814378712
red	27	5527.9473684210525	86.76315789473684	11397.517543859649	6471.6578947368425	107.44727413626856	1.914504687419187	101.44861971790411	61.889890495495116	0.015452828331591355	114.0	19.60015633979359	7.635757040600034
red	28	3638.3	49.70625	5747.89375	5122.55625	33.49775155700751	0.682515846599458	53.88494368565174	39.55419220322429	0.013477810673449915	160.0	53.30890039688116	4.654555668955313
red	29	3879.7608695652175	54.54347826086956	5458.913043478261	5970.304347826087	61.70071665323114	1.2380645765805907	87.96750788965548	31.155850530411815	0.013863563527058538	46.0	16.091178108402755	3.8830101470375316
red	30	4589.395833333333	62.1875	7539.84375	6120.604166666667	34.788602282608146	0.7660766100043999	77.29217392034386	39.17008927633913	0.013369103710206201	96.0	31.200863701052214	4.274341258866828
red	31	4303.2830188679245	54.339622641509436	8332.094339622641	5465.867924528302	59.6206363925989	1.0797570030131136	103.11090343219824	27.71879232773625	0.012470015674116923	106.0	13.663368707100172	10.018182238677666
red	32	4464.888888888889	62.68055555555556	4824.805555555556	6136.277777777777	76.18086454859288	1.179764963129107	102.93400020744082	60.28197425584	0.01384419528505913	144.0	50.41177393184565	4.655853176118567
red	33	4971.961038961039	63.27922077922078	5993.37012987013	7031.538961038961	49.94746935515066	0.8467242024163242	85.3912719957333	35.380332553796194	0.012567269388349903	154.0	53.05215796638256	4.048178080255418
red	34	3669.3081395348836	49.06976744186046	6068.930232558139	5848.25	41.11656625957126	0.7347043770043118	119.56185351499339	31.753717076930233	0.013196552009894287	172.0	46.188143586515565	6.33006082273481
red	35	3960.3947368421054	45.44736842105263	8566.21052631579	5968.894736842105	30.908648569975014	0.7178942392830178	159.91461788214508	64.46662576547381	0.011345272036893485	76.0	25.399169572488667	4.165705121031709
red	36	3903.4730538922154	50.01197604790419	6563.335329341317	5865.952095808383	77.34248418402568	1.1405570798662417	49.550288985004954	41.76841693418876	0.012650098753165554	167.0	47.0444743185525	5.0823879342331
red	37	4365.172268907563	54.91596638655462	7341.357142857143	5676.18487394958	33.517536474825654	0.6189792887710062	50.692715164176754	24.05710561671261	0.012424178763684896	238.0	62.99541113533624	5.6675458006708554
red	38	4249.322033898305	57.644067796610166	4887.838983050848	6720.135593220339	65.03670972017323	1.0278040326450946	108.36567094706415	45.52475786590777	0.013383914903329647	118.0	44.62222620334645	3.8972352495274913
red	39	4979.885057471264	68.08620689655173	8030.867816091954	5960.867816091954	28.35227369379375	0.7017075905434038	41.90051222934614	23.55674424640127	0.013487835673145123	174.0	47.74393338175443	6.7683471554872625
red	40	3066.3826086956524	33.0	4940.695652173913	6514.739130434783	51.16264377798437	0.6802645988037547	80.51632921437105	37.56447279245245	0.010647281786835527	115.0	22.966919453322944	9.204934479076147
red	41	2717.8367346938776	36.074829931972786	5156.993197278912	4870.136054421769	65.68050570549731	0.9500013242705988	90.98758979269554	42.4507561544511	0.013099487432841351	147.0	38.63923944510419	5.2009517279443
