Group	ROI	12C	13C	14N_12C	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3013.3055555555557	527.9722222222222	2724.027777777778	122.33333333333333	262.47222222222223	4955.861111111111	60.36764702872423	11.5146502302308	89.70303790525007	6.566022717063021	6.409445926525007	57.79755474527973	0.14909088056727798	36.0	10.327955589886445	4.47213595499958
red	2	2257.8571428571427	26.047619047619047	1475.2857142857142	32.976190476190474	169.21428571428572	3959.309523809524	39.39946837453088	1.0044980363020488	32.88286235813831	1.4140083483181725	3.2315297084445573	20.005086884134407	0.011404862182561194	42.0	10.890669410375486	5.029268987763658
red	3	2436.25	213.4	2262.55	105.5	215.65	4704.2	55.83846680380828	5.333572911285643	59.21956918958462	5.881113840081655	5.562946611284347	49.87497368420358	0.08053893910516484	20.0	5.656854249492381	4.47213595499958
red	4	3949.7708333333335	946.3125	4649.416666666667	62.645833333333336	1053.2083333333333	5309.875	87.11829062911136	20.597438576470093	111.27839382248902	2.0323959552374977	28.784384003173138	92.10936955164436	0.19327949211104115	48.0	12.244832713477729	5.085536641305097
red	5	2253.9285714285716	29.607142857142858	2267.5	7.357142857142857	32.857142857142854	3893.3928571428573	58.87053264327259	1.264042839579239	53.79625442162231	0.5397804866433511	1.1447688093332022	25.280686510115594	0.012965482725722954	28.0	7.5715947459866255	4.750674919021631
red	6	6973.913580246914	1404.6543209876543	7853.802469135802	113.67901234567901	707.2962962962963	6466.024691358025	125.57984906158714	27.121684733910197	172.54951724053004	1.884472134707219	21.278997765542027	63.59029040968154	0.16764849763653294	81.0	17.88366592369786	6.013661850805156
red	7	4981.15	1010.7318181818182	8343.84090909091	45.17272727272727	507.48636363636365	4620.731818181818	50.62991268888673	11.122380067836355	118.86828927376838	1.0557931134565328	6.737582638894149	22.3065046184013	0.16868353696744232	220.0	41.83232267922417	7.1396172609718835
red	8	1546.25	791.5714285714286	1131.8214285714287	21.214285714285715	344.07142857142856	3930.035714285714	37.79069724772735	20.017430451131563	32.37231801086387	0.7943633422644374	11.172114585648895	20.45711555657453	0.3385936234895125	28.0	7.60049830726345	4.6716444873277005
red	9	7126.04347826087	1355.3985507246377	10798.833333333334	90.98550724637681	737.9565217391304	5129.659420289855	140.1178629913221	28.45194701966339	196.2144479824905	2.6995255308106008	15.716393583119729	45.71805747040824	0.15980755938583727	138.0	19.777328275523768	8.934891803103474
red	10	3356.1666666666665	189.5	4853.3	63.46666666666667	336.93333333333334	5654.933333333333	87.76999086416892	5.742773236376694	161.86782090472596	3.552693292367022	8.511290975761202	109.05976886636606	0.05344552035348313	30.0	8.535084407021197	4.47078177957493
red	11	5798.697478991597	1149.7563025210084	8225.915966386554	39.36974789915966	519.3781512605042	4838.420168067227	67.59165177504508	14.795777898608899	92.76034924720085	0.7736448223617065	7.06890028646815	36.583036374204596	0.165469374723353	119.0	30.115308165047715	5.544964081551647
red	12	5769.294573643411	1158.7054263565892	9983.279069767443	68.73643410852713	681.3720930232558	5256.062015503876	57.06458598387707	11.475452270804627	116.65364730814014	2.5937043723664983	11.190142361589725	25.218115281948677	0.16724962851567396	129.0	24.161025851325906	7.109783278115767
red	13	5750.440476190476	69.89880952380952	11228.125	20.767857142857142	1722.7738095238096	4377.4077380952385	35.52262296865225	0.6723197785807972	78.95118121977039	0.34969785783729934	12.519045443197701	31.395445421775033	0.012009404622746384	336.0	89.39016032879779	7.384215983357871
red	14	6200.445544554455	69.76237623762377	11614.554455445545	24.257425742574256	525.5841584158416	5393.6732673267325	87.88239112688564	1.2405232186716306	167.8634788442754	1.1198762540124063	5.4196190661178205	21.936939453782962	0.011126006843615336	101.0	27.83349583191664	5.082918917341922
red	15	1644.4871794871794	25.23076923076923	2017.5897435897436	34.333333333333336	124.87179487179488	3955.974358974359	46.96294889689673	0.9644990581732119	41.06869084173411	1.747105555371109	5.884509745678189	14.192648743012029	0.015110797155975983	39.0	9.88879222022138	5.0392365943226
red	16	4805.04255319149	894.2127659574468	7694.808510638298	41.744680851063826	481.59574468085106	4752.117021276596	64.23541842538081	12.265545677246546	87.50931176811132	1.0204935129668469	8.86287467848505	58.154951492245345	0.15689993093535923	94.0	24.526633701617357	5.13340917785492
red	17	1147.8636363636363	17.09090909090909	1089.2272727272727	90.5	77.5	5206.363636363636	20.256240284745047	0.6521074890769871	20.51767347601867	6.316628324385546	2.6812403075399374	90.9672892224994	0.014670880643021578	22.0	6.005960538612905	4.606266840617432
red	18	2527.375	632.34375	5754.1875	11.25	390.90625	3670.40625	69.82207787364788	18.502565773036636	191.7340811794872	0.6465050270492875	11.266858841500449	27.327007709257096	0.2001265935457072	32.0	6.324555320336759	6.324555320336759
