Group	ROI	12C	13C	14N_12C	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	579.1290322580645	589.9247311827957	3310.3548387096776	7492.795698924731	9.201213252108452	10.244340998903956	71.82851658587194	137.95033344862588	0.5046172807711411	93.0	27.818709990606543	4.482858369091863
red	2	497.14285714285717	320.1818181818182	2079.8311688311687	13530.64935064935	12.773038762940205	8.599182286720366	40.39355809244404	49.235730060604325	0.3917437315282677	77.0	21.298023425978144	4.757914123396855
red	3	716.4111498257839	632.7595818815331	3235.8745644599303	10764.91637630662	13.705944835968062	14.106451719969744	71.28418239479096	211.843128121793	0.4689988946623555	287.0	71.71110797148641	6.796766538168513
red	4	504.144578313253	254.00401606425703	1367.3453815261043	13928.831325301206	13.670895563671973	9.699096169661667	38.518844277168796	26.73052815407137	0.3350319685982021	249.0	47.74162658306225	6.983754904236997
red	5	491.18543046357615	395.5496688741722	2291.2781456953644	8691.324503311258	13.75884962743429	10.630550910925114	58.6649110381101	292.39895810262675	0.4460742212297512	151.0	45.50115204841459	4.924086424413089
red	6	486.57339449541286	387.7155963302752	2393.802752293578	7496.715596330275	12.474496603800246	10.222699489949129	63.25647499360077	214.85219630330545	0.4434638893989874	218.0	59.42972167204511	5.299174296384888
red	7	755.2355371900826	685.3512396694215	3332.0123966942147	10782.103305785124	18.07287778750519	16.29099157214597	53.11797123019358	142.82442847541358	0.4757445026418298	242.0	63.808907205921216	6.254677540005233
red	8	509.47639484978544	295.3047210300429	1082.755364806867	14000.377682403434	12.897670617242303	10.950220820282432	52.3896793217366	0.09831642416121207	0.36693793530083085	233.0	45.91970224389122	6.9154885709476535
red	9	2152.064516129032	1747.6935483870968	5011.225806451613	14000.233870967742	64.26801154341052	58.65982593875342	128.82814341490862	0.038012661111176	0.4481543520069483	124.0	16.589507765631197	9.944774198696162
red	10	1613.4912280701753	1359.7280701754387	4800.543859649123	13997.184210526315	28.732368087806748	32.12167945046353	158.25100164922847	2.153453059252673	0.45732518653358784	114.0	23.470219823075553	6.37941612718543
red	11	1841.946587537092	1795.394658753709	4171.106824925816	14000.415430267063	34.91556326882431	36.8632155085532	65.33286317625051	0.1304234396156216	0.4936008301625735	337.0	61.55054724315196	7.640009619827639
red	12	1027.9355742296918	648.3753501400561	4102.422969187675	13990.03081232493	12.907572604882622	8.533135983307602	44.28246861709148	2.923232793923993	0.38678704571696887	357.0	80.72134195964513	7.231016398484206
red	13	1641.05421686747	1578.566265060241	4174.8674698795185	13894.734939759037	35.87537222685978	34.93168309818274	66.73983125814638	35.99601009392781	0.49029575812460124	166.0	33.42582203065669	6.891899585726097
red	14	621.884105960265	506.55960264900665	1425.9172185430464	14000.185430463576	17.62725786919668	20.872746159718968	45.58676616184828	0.18357682471591819	0.4489010827782505	302.0	56.04877134131165	7.261787367050013
red	15	935.5238095238095	580.3809523809524	4018.3571428571427	13947.404761904761	27.949323230486634	18.346777766141194	81.29698237956512	25.553533232893475	0.38286109191430545	42.0	11.720692564294252	4.730799916939393
red	16	1447.60348583878	1495.8366013071895	5265.954248366013	12169.47494553377	16.96150391517772	17.818339916587306	57.514134606466456	96.64157365068334	0.5081933238048643	459.0	91.2474508859497	7.067358195698169
red	17	635.4700460829494	517.110599078341	1227.4654377880183	13797.921658986175	29.806717384975524	32.67278094856111	59.78195175492641	51.81500541149181	0.448654591979529	217.0	43.20326477920183	6.855776054659001
red	18	1057.791788856305	898.3020527859237	3088.539589442815	14000.275659824047	19.754924307612633	18.0009296894923	52.17005111074168	0.026891347940187185	0.4592325959330043	341.0	62.83729566389225	8.1745350729775
red	19	1182.899470899471	1041.015873015873	3700.740740740741	13645.354497354498	24.155781506377384	25.131323263723633	80.63532584302502	66.34958845840647	0.46810049486105826	189.0	30.897299384274636	8.818608365128103
