Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_18O	STDEV_14N_12C	STDEV_28Si	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	1408.251282051282	14.235897435897435	31.897435897435898	2598.3282051282054	197.30769230769232	3.2	38.723076923076924	2877.605128205128	25.752849845007447	0.33951462891385786	0.4650563571554202	78.67323661176646	15.090419163110862	0.19003442713808164	1.7025721822008337	49.488260542163616	0.010007750959857238	195.0	66.41406679211899	4.329854814782853
red	2	3821.74347826087	40.81739130434783	32.18260869565217	5173.817391304347	92.94347826086957	3.121739130434783	35.791304347826085	3336.813043478261	54.36584186009842	0.6907754393808786	0.2948945034132351	46.46392594867533	2.9017375187855996	0.10349208021970037	0.41379754071434655	10.573143350910147	0.010567442865681587	230.0	40.30109835266297	7.605405308428348
red	3	1690.628205128205	17.358974358974358	33.46153846153846	2588.8846153846152	82.06410256410257	2.576923076923077	28.352564102564102	3670.0705128205127	16.000128969803804	0.313375495236708	0.5311921249276873	25.823335791398772	4.003795859672246	0.22700608027421768	0.7940341164615179	49.14248905098844	0.010163410221958671	156.0	53.84242933393728	5.126798140434741
red	4	1263.1818181818182	13.303030303030303	85.3030303030303	2595.3030303030305	2151.212121212121	15.484848484848484	155.21212121212122	9173.575757575758	21.004020540633604	0.5529532507299643	1.478020695484577	54.407814299403334	46.425562873375576	0.5703433021578107	3.1277535382547867	81.76433728024661	0.010421612382489792	33.0	8.6509765693803	4.918051883800529
red	5	1188.5357142857142	12.035714285714286	35.82142857142857	2169.535714285714	75.5952380952381	3.142857142857143	41.05952380952381	3625.5833333333335	21.20399145262131	0.3632206764477454	0.5437650913499144	48.741687605844085	5.344432515592672	0.18983736411395677	1.0724005102774639	52.80837842893898	0.010024988100904332	84.0	24.303634844744245	4.386125310350268
red	6	1230.9333333333334	12.5	31.0	1161.6333333333334	330.1666666666667	4.9	60.3	3008.233333333333	35.59391125626009	0.8134289561274953	0.8393118874676114	37.85394396987021	12.081398312496168	0.3600925806881706	2.493614066192103	61.94059310399017	0.010052810765890144	30.0	9.229503073424993	4.170617555640455
red	7	1502.2327044025158	15.748427672955975	35.125786163522015	2794.5220125786163	84.11949685534591	2.993710691823899	45.490566037735846	3467.8490566037735	36.79785069791174	0.5154907094494977	0.47422736066369614	55.501402389657684	7.829713126322739	0.15873417818999347	1.5490061180262875	19.327555039895767	0.01037458723312576	159.0	48.05028267400415	6.21952874327104
red	8	2334.48427672956	24.50943396226415	35.61006289308176	4038.301886792453	184.61635220125785	4.528301886792453	50.119496855345915	3874.327044025157	28.728097330502727	0.4294145011238306	0.48480017040846746	66.17635451680289	6.594667568720033	0.20259214167293177	2.102969448554231	46.113165941692195	0.010389783512850592	159.0	49.36762168722462	4.748497153520802
red	9	1087.0833333333333	11.0	39.083333333333336	1527.75	335.9166666666667	5.916666666666667	176.0	3963.25	25.24531263789746	1.0671873729054748	1.1693916588773208	30.072857132489276	15.415746969564259	0.7769092372748333	3.838764268760341	71.89499721816533	0.010017454655839721	12.0	4.320493798938574	3.590109871423003
red	10	2575.2687224669603	26.599118942731277	37.691629955947135	6255.762114537445	488.85022026431716	6.6960352422907485	80.20264317180617	4895.079295154185	30.33221151714404	0.4297022032309325	0.45900492238560026	38.40391621200242	8.420823138375235	0.14978144801548166	0.8285766105553615	37.04480869910447	0.010223086091997615	227.0	69.9426420011231	4.615215048202545
red	11	1821.029702970297	123.76237623762377	44.78217821782178	3972.80198019802	533.0792079207921	12.782178217821782	253.32673267326732	5375.009900990099	31.62295781119259	2.4264556848297074	0.7714649142949069	77.28633218997061	13.48630200478259	0.3732565485210272	4.39499383045154	48.99091240320115	0.0636378446625667	101.0	19.30486503794049	7.4213427098949944
