Group	ROI	12C	13C	14N_12C	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3196.43661971831	34.929577464788736	9510.014084507042	23.35211267605634	772.5352112676056	7321.760563380281	64.06522765992312	0.9807356775488532	178.49035931545686	0.9627249627581046	14.460047373367688	120.29837016117601	0.010809538546029892	71.0	25.075520293197464	3.771055671671328
red	2	2853.068181818182	28.227272727272727	8378.386363636364	10.590909090909092	730.0681818181819	6491.113636363636	85.28183948773895	1.1765018695845697	280.51034367558896	0.5467013986022525	24.23030847702544	132.9269676756499	0.00979672969071677	44.0	10.227513175774261	5.60781249831192
red	3	3157.9384615384615	32.92307692307692	4160.430769230769	83.8	473.46153846153845	7830.430769230769	86.05254450108674	1.2083158982518354	125.02246892824498	2.329354737072965	11.466815035753323	54.552262414560865	0.010317927157362853	65.0	11.686902932402818	7.266065519427837
red	4	3648.6853932584268	39.70786516853933	8953.662921348314	53.831460674157306	775.3932584269663	7093.831460674157	51.40592506820461	0.7306569953762069	153.23799986764527	1.0805657149111318	16.574024415170662	52.565542420513125	0.010765626761142606	178.0	27.44859298588725	8.439919184205307
red	5	1232.625	52.861111111111114	2307.6944444444443	47.80555555555556	227.41666666666666	6198.236111111111	22.450429254846153	1.3036785495784617	60.7273291250138	2.0469639224289353	4.8062680107707285	52.58139814575866	0.041121495327102804	72.0	19.218807866461777	5.03001038159371
red	6	3744.5857142857144	39.65714285714286	3602.1714285714284	65.0	943.9714285714285	7497.4	154.42566601318305	1.7103389942402236	152.37080974322993	3.2293930686487724	60.72139780673284	70.96329721074416	0.010479544879707961	70.0	11.562926596891892	7.75838939896101
red	7	3483.7764705882355	174.25882352941176	9157.870588235293	189.0	1523.1764705882354	7411.047058823529	67.98766909665319	4.534745612400304	131.75531246794318	10.126603422955455	25.455181736214186	78.41584810140259	0.04763727233841374	85.0	19.454611665085288	5.837145861800821
red	8	1521.1176470588234	144.7941176470588	3705.6470588235293	114.70588235294117	327.38235294117646	8086.382352941177	33.05635757774523	4.207996057056365	133.43410619520165	3.515789744709527	7.941722716058424	106.88663443386368	0.08691583835031161	34.0	7.171038359073228	6.235994510727335
red	9	2184.6206896551726	106.82758620689656	5965.827586206897	211.01724137931035	850.8793103448276	4573.413793103448	64.90523517149589	3.5559180069563583	139.0108960261386	10.67959736454485	9.41995117474007	88.77078070416442	0.04662011677601878	58.0	9.45930408651697	7.783075419674383
red	10	4500.608695652174	336.1811594202899	8531.268115942028	146.7826086956522	913.7391304347826	7735.449275362319	48.0250302688433	4.034901239136182	167.570604624189	2.6150433867451253	10.317636024934147	47.638777993466086	0.06950501665225918	138.0	31.435284731827544	6.233176514097693
red	11	1893.7222222222222	21.77777777777778	2131.6111111111113	17.88888888888889	182.91666666666666	5979.972222222223	61.69694715909139	0.9355059955788954	58.95570472844367	0.6835566231589536	5.168663741872092	96.6487410431879	0.01136923924707793	36.0	7.3450056870841	6.163534948521058
red	12	2461.125	27.076923076923077	5956.115384615385	40.49038461538461	547.3076923076923	6579.028846153846	46.98344101061017	0.7092859757229839	123.30344112148178	1.1352666963979816	11.84844100144699	52.98503657379925	0.01088212448748517	104.0	17.803075083518067	7.515383619177356
red	13	2269.2384615384617	24.33076923076923	4894.734615384616	30.611538461538462	441.79615384615386	5305.861538461539	27.42065131558291	0.42128209930119875	61.76091340310253	0.6476375523243698	7.264310703864189	47.350873509588766	0.010608255859191586	260.0	48.485733151661876	7.194669314475363
red	14	2265.92	375.87	5079.9	67.99	512.32	6319.04	72.08504238744678	12.58517107551582	197.35875024938724	2.014075222031193	14.791138428126487	117.12802988183486	0.14227853084461672	100.0	16.71377655753021	7.675107372861537
red	15	2441.949494949495	26.494949494949495	4447.262626262626	60.898989898989896	471.1313131313131	6591.19191919192	36.799762262115	0.7001645028583634	82.72043186014926	1.906577092720799	6.284965800681207	29.491841806558682	0.01073345991423053	99.0	18.055960426342182	7.231056647319056
red	16	3092.9489795918366	184.44897959183675	6848.071428571428	68.15306122448979	794.8367346938776	6537.459183673469	70.96969273610576	4.635756455107889	218.83197672621083	2.1194224909859356	19.448619254202857	31.967155573782524	0.05627909148932858	98.0	20.018552732438597	6.340385393653768
red	17	2194.3478260869565	163.41304347826087	4266.565217391304	85.3913043478261	421.67391304347825	6795.304347826087	44.86215199747258	3.4210755788517733	75.27577309657637	2.2743075268573105	9.052725954631871	38.13522935456841	0.06930857390486553	46.0	9.05403810183031	6.446362150614951
red	18	1699.2916666666667	43.541666666666664	3419.1666666666665	49.291666666666664	192.25	6197.291666666667	37.602797951391175	1.4999758871518694	78.62902230187116	1.8223907971652495	4.7071348032062525	32.32116819938828	0.024983264798699435	24.0	5.993093037197762	5.158547627508102
red	19	1244.9855072463768	27.6231884057971	2866.8115942028985	32.73913043478261	118.56521739130434	5457.63768115942	19.796501919260567	0.8822984270037932	61.40161289155729	0.8587863766450967	2.8993099194785934	53.81878924335305	0.021705956041453138	69.0	20.793559653984612	4.318070206507513
red	20	3520.7239819004526	260.2307692307692	5320.710407239819	176.79185520361992	791.8868778280543	9071.484162895928	42.04088692886735	3.340737283709086	75.76303544266533	3.5198862796083055	10.338850816317944	58.08343526931438	0.06882673461059298	221.0	43.851732190871694	6.785674822704272
red	21	4033.4871794871797	115.82051282051282	9144.48717948718	81.07692307692308	1208.2692307692307	7466.153846153846	74.87351759431368	3.0048034955044107	169.3974642723535	1.5950870939237907	30.188976750641878	121.3988407122292	0.027913213820037943	78.0	20.991830098104924	4.922329547318156
red	22	2432.75	26.75	3951.15625	80.9375	500.25	8479.5625	56.64326071453691	1.0087507744730606	98.03842826539012	2.596172626133998	18.602965153437232	51.57850012170465	0.010876194348444806	32.0	6.324555320336759	6.324555320336759
red	23	3266.848275862069	35.186206896551724	9168.627586206896	43.15862068965517	999.8689655172413	6531.958620689656	60.22289579341118	0.7969613042760268	181.5062123116245	1.4808383993537628	26.60387937196904	36.583777586300556	0.010655917459455507	145.0	20.468677076694213	9.233821574533588
red	24	4263.381443298969	47.876288659793815	8989.247422680412	107.24742268041237	809.3298969072165	8357.60824742268	92.91316878368333	1.3782281196926454	254.31788906455697	3.364776341358254	16.141404862336213	52.46578944320196	0.011104947009985844	97.0	16.39651553045977	7.624062335691064
red	25	2402.58	24.08	7095.06	15.84	564.08	5623.02	48.54072179109	0.8191898436870418	209.92759782363063	0.5948848628096028	12.222367692063596	26.535447838693052	0.009923104184352155	50.0	9.414881836751857	6.693280212272604
red	26	3551.6962025316457	264.62025316455697	9670.848101265823	83.39873417721519	1101.6518987341772	7277.56329113924	54.75947078077669	4.35599956634463	175.40575940943955	1.7301750889087903	27.76298835589466	42.23160673095136	0.06933917987057571	158.0	28.65648178285157	8.703271033863876
red	27	2332.535714285714	23.553571428571427	7765.428571428572	85.44642857142857	3830.2321428571427	6783.160714285715	40.91265088860945	0.8352561484088641	152.63073364420967	2.244454566892047	71.22739970541923	53.690942738359006	0.009996892550458158	56.0	10.926988402572562	6.604258517993802
red	28	3899.752	41.776	10160.584	86.728	736.272	7419.232	95.25501714853658	1.099693862854567	257.4200427774652	2.4877138356330297	14.833904412797056	44.54968517742857	0.010598935235269164	125.0	18.76840542535179	8.715338994532885
red	29	1354.0	205.8048780487805	2528.487804878049	84.5609756097561	304.5365853658537	6011.487804878048	45.163013616555844	7.177300750179748	77.33290691106951	2.7240853554506788	8.4157367648726	24.852141506903237	0.1319427070302727	41.0	9.195199180266533	5.793831081654435
red	30	2837.0298507462685	33.014925373134325	7709.119402985075	66.86567164179104	678.1343283582089	5437.731343283582	73.48057837078564	1.1324596817808488	172.2584451960555	1.5642325845916192	12.403441188559773	69.72664885959581	0.011503278850504178	67.0	11.431686342566607	7.43016767315574
red	31	3535.3513513513512	42.527027027027025	9465.256756756757	69.32432432432432	741.3243243243244	4811.554054054054	66.53441590479854	1.2029642857005016	183.22030277833994	1.6959441270699958	14.381262514386883	28.284827409962325	0.011886101910010084	74.0	12.893619711886217	7.302601041707407
red	32	1817.0	22.4	1710.975	216.1	343.675	8607.7	51.39873539300359	0.8068457101577724	48.81464287869983	9.092909325402953	8.42551092664415	170.16715017887557	0.012177884092638903	40.0	8.578556913435799	5.943766590550378
red	33	2402.76	162.3542857142857	4547.137142857143	81.73714285714286	435.4742857142857	6004.885714285714	28.756926928434943	2.632605812580282	74.34055002647658	1.5453303835002719	6.137397266037632	27.348303809976937	0.06329319774111986	175.0	24.405295603976644	9.947218847951873
red	34	1697.563492063492	174.83333333333334	5692.571428571428	84.82539682539682	523.9603174603175	5609.603174603175	28.586848784194437	3.381245795450502	99.70547104336993	1.6669719812971515	8.014194392787592	39.21615467538787	0.09337408126414662	126.0	22.08485452837242	7.733478747105375
red	35	2276.689655172414	174.8735632183908	4511.6781609195405	78.70114942528735	484.01724137931035	6370.057471264367	27.606887148681018	2.486860824446479	59.83584084546065	0.9603456834659672	5.30808327556881	30.133658429882864	0.07133145166583836	174.0	29.785393427388453	7.730778747342956
