Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_18O	STDEV_14N_12C	STDEV_28Si	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	2202.1732283464567	22.79527559055118	34.43307086614173	4488.913385826771	325.38582677165357	4.559055118110236	51.83464566929134	4148.472440944882	24.671650149456514	0.49516711788336454	0.708625594123527	63.06430414380267	15.930011719669722	0.279866389587015	2.0028426626719535	83.82422718714328	0.010245212707602692	127.0	31.696452770686193	5.353475544475448
red	2	1230.1052631578948	11.368421052631579	37.68421052631579	2801.1052631578946	185.94736842105263	2.0	28.210526315789473	3818.7368421052633	19.226726368581595	0.7069521265465932	1.5453488997776617	51.31678243232793	14.209838908171344	0.3491183989847789	1.6384895202161922	67.24317478078943	0.009157198575546888	19.0	5.271572221283754	4.5005385950383054
red	3	2343.9310344827586	24.310344827586206	35.827586206896555	2261.4827586206898	53.241379310344826	3.8275862068965516	29.82758620689655	4277.586206896552	47.037994889462766	1.0718575431503168	1.0425763450401113	38.63779241661128	3.475976726493484	0.31251716915400324	0.9778388234300146	16.61578960831172	0.010265146551347573	29.0	8.34097177951293	4.394638880623292
red	4	1782.8947368421052	19.36842105263158	54.76315789473684	3162.657894736842	610.7894736842105	6.894736842105263	68.73684210526316	5332.736842105263	33.373231213023125	0.9359110191561002	1.446379667308417	40.49946609401148	14.912540870035079	0.41573862727778604	1.2057596142127027	86.77529075816551	0.010746721957772392	38.0	7.455128930368747	6.407232755171875
red	5	1550.702564102564	15.764102564102565	41.57948717948718	3710.7948717948716	650.9948717948718	7.302564102564102	79.43076923076923	4025.605128205128	15.940349646207217	0.3269667630117237	0.5531695284910089	39.53745643568385	18.492021127002857	0.22253980240429172	1.874369956014099	54.37806839178469	0.010063477825319763	195.0	55.23087940886759	6.05405677034963
red	6	1904.6174496644296	19.644295302013422	36.74496644295302	3743.979865771812	410.61073825503354	5.147651006711409	57.97315436241611	3438.4362416107383	21.767294438807774	0.39954861986428375	0.7392399995836734	69.43790061149137	26.144964774247736	0.2540382980274067	2.044171168209931	55.5284876288686	0.010208743874579287	149.0	40.414330699202786	5.857089267981854
red	7	1405.7727272727273	13.5	34.31818181818182	1616.7727272727273	148.72727272727272	4.545454545454546	193.8181818181818	3697.2272727272725	45.27025969079287	0.8325754129097364	1.1122651365724632	44.88920850907264	3.6062284378843583	0.4346903178433432	6.684642681820871	14.751233569117828	0.009511913912375096	22.0	7.135060680126758	3.9080336836735787
red	8	2965.68085106383	32.361702127659576	45.02127659574468	3015.808510638298	57.59574468085106	3.702127659574468	37.808510638297875	5109.425531914893	94.27997903427091	1.2436986602673623	1.0636124721451825	84.9693238832408	1.6719829552621839	0.26559957815103447	0.9508702253666189	61.328271241663394	0.010794277116984132	47.0	10.915536458196305	5.654292848297221
red	9	3252.86783042394	34.077306733167084	33.49625935162095	4229.817955112219	156.9925187032419	3.3815461346633415	37.920199501246884	3961.361596009975	43.2026406167672	0.5577266647191986	0.33231935908599586	42.500085853983045	6.1198201395777065	0.1198726799675136	0.673600413048032	11.097006516994327	0.010367470496523312	401.0	92.91620740978924	6.555986597500055
red	10	1013.0233918128655	10.32748538011696	39.77777777777778	2630.842105263158	409.1111111111111	6.099415204678363	74.33333333333333	3865.309941520468	19.870033504517092	0.30687330606337165	0.7321757831053111	33.45587137913291	15.164056046099885	0.267047918030229	2.011083818210263	74.43191567167285	0.01009183224471836	171.0	63.443421858562225	4.131888836426764
red	11	1877.0081967213114	28.07377049180328	29.442622950819672	3406.934426229508	65.6639344262295	5.213114754098361	50.65573770491803	3020.434426229508	34.60413729084034	1.1719974721887565	0.5380008657187199	76.01114479462274	2.6558543451348338	0.3097947557240266	1.5945001926175362	15.303987654272772	0.014736253334480682	122.0	39.38106476708748	6.33701870532835
red	12	4374.972826086957	160.41304347826087	27.815217391304348	6909.467391304348	272.9347826086956	43.91847826086956	207.83695652173913	4033.788043478261	71.89776286712164	3.0390039349394766	0.5933557513928905	75.59819644135125	16.671168161445127	1.050780849578993	3.2525487529186394	53.92528096060806	0.03536921622363276	184.0	23.58269580701758	10.38785339573186
red	13	3447.0704225352115	125.09859154929578	25.422535211267604	7968.943661971831	160.43661971830986	34.28169014084507	205.6056338028169	3100.8591549295775	103.8458724014391	3.648086074828043	0.563613322164795	159.29930368978378	9.161790114021427	1.0504404567516137	4.3963285106363035	30.280250838868028	0.035020345077752896	71.0	10.016914580440494	9.02131344986767
red	14	985.961038961039	10.577922077922079	34.12987012987013	1790.8506493506493	39.0	1.6493506493506493	23.181818181818183	2998.8311688311687	8.391423968251782	0.23082245820773192	0.4277541694801056	9.43867648573083	0.5767900776935703	0.09955732155037453	0.36783918015938155	11.58571787128086	0.010614659829148937	154.0	40.27720716105677	5.061928718451821
red	15	1553.7988505747126	15.971264367816092	33.95402298850575	2730.3045977011493	77.1264367816092	2.1149425287356323	27.17241379310345	3542.574712643678	25.524843513802125	0.3903334009367848	0.45185837056473077	26.950275979244434	4.2964650796860875	0.1515870537788155	0.6915879904588653	35.62426799758614	0.0101742696053306	174.0	50.084713803364245	5.264992733154915
red	16	1757.51376146789	18.1697247706422	32.41743119266055	2766.9633027522937	87.3256880733945	2.591743119266055	29.844036697247706	3343.032110091743	23.251214616001068	0.38468493201197457	0.36452780210261504	17.904509277105603	3.276847556414381	0.1137267942141069	0.6699870236767107	15.71982862029584	0.01023252449631748	218.0	66.19625691704829	4.632093912792662
red	17	3424.0254777070063	35.49044585987261	27.64968152866242	2303.808917197452	337.3312101910828	4.75796178343949	93.43312101910828	3709.292993630573	46.61783478568961	0.6730298010485938	0.5089061358967989	31.259668482024342	5.990088697656137	0.16789240440714673	1.6341340967137499	36.86339644217763	0.010258789565934633	157.0	50.508924804615006	7.173397173812826
red	18	2831.995535714286	30.459821428571427	37.933035714285715	3947.15625	260.3080357142857	4.25	53.700892857142854	3581.9866071428573	30.361266459538527	0.4443621458837134	0.48748682641218954	32.94269890669819	12.354282791127842	0.17541859557489733	1.4414801806604958	26.42010488171322	0.010641151608727523	224.0	64.2370227041748	6.067225715171773
red	19	1352.390625	14.109375	31.484375	2678.953125	112.59375	2.578125	27.765625	2942.53125	34.42145027248393	0.5449148745070044	0.7730798375994128	91.66773077838432	8.276818352839358	0.2731513569769687	0.9232622474087383	53.98128368839945	0.010325192096597146	64.0	19.46288400547073	4.652457946031497
red	20	1806.611111111111	18.488888888888887	33.077777777777776	2514.1666666666665	66.76666666666667	2.1444444444444444	31.22222222222222	3008.411111111111	31.392138256373528	0.5280395711987074	0.5538257019074487	25.461814788928127	1.4594138853967675	0.13749173812315493	0.6135864569822608	28.686796956368482	0.010130342934024924	90.0	28.91263503440973	4.430453485036564
red	21	1727.490909090909	16.818181818181817	30.163636363636364	5631.672727272728	306.56363636363636	3.9454545454545453	64.0	3007.1454545454544	18.769517625282756	0.4469110948182821	0.6936613298800786	44.66416874797299	10.160587073438947	0.22181547214169375	1.8194541003115454	47.96660283184175	0.009641744061206834	55.0	17.22176341731209	4.155087134543829
red	22	1489.7380952380952	14.476190476190476	29.523809523809526	2418.214285714286	161.57142857142858	2.5714285714285716	36.76190476190476	3204.809523809524	35.97920884132747	0.5814967153605982	0.7694846872702656	32.14741653226176	9.368322586888151	0.23119245534648203	1.3285669584365505	15.273182746863563	0.009623755480633775	42.0	12.599308583277049	4.300114337324552
red	23	2554.051401869159	26.514018691588785	36.6822429906542	3867.3691588785045	97.72897196261682	2.9626168224299065	35.33644859813084	3651.766355140187	29.113328021997965	0.45299292807788527	0.5531493086335864	47.69671144394784	6.214535648209203	0.14171295059827352	1.0887928251791315	33.3477975743596	0.010274499720230841	214.0	54.65897022289146	6.000531007651001
red	24	2822.7641196013287	29.235880398671096	26.096345514950166	6553.239202657807	140.58471760797343	3.129568106312292	50.81063122923588	3433.0398671096345	20.24178969154102	0.3715624553171135	0.33487656843971597	72.28673584320757	4.239841922791346	0.10988327991282268	0.7644965557283824	19.725685124494305	0.010251009957458309	301.0	87.62162630512822	5.0497061760295585
red	25	3434.727074235808	36.11790393013101	26.746724890829693	6468.504366812227	129.6048034934498	3.0283842794759823	43.27292576419214	3166.325327510917	29.1674171690014	0.4117653466833532	0.27065976419547544	58.445921482431636	3.4286800523574064	0.09428247456267991	0.44450890551316236	17.36169368938317	0.010406083866418142	458.0	130.72246024107534	5.660872245431316
red	26	1675.162162162162	17.315315315315317	40.31531531531532	3238.675675675676	440.3693693693694	5.891891891891892	78.4054054054054	3506.261261261261	20.642757915376006	0.39823121260187927	0.7233041515874167	54.23151524440779	14.154881607073639	0.21969844210289333	1.7964505390188286	49.564283987296704	0.010230750805099406	111.0	30.35161426814491	5.392253963216409
red	27	2766.4583333333335	27.88888888888889	31.09722222222222	3365.0416666666665	74.05555555555556	4.055555555555555	66.97222222222223	3389.5	35.280915966608646	0.654270030627019	0.557690246777874	45.3875477391788	1.7177236148489088	0.2514532521111162	1.531179574120233	18.17975445989913	0.009980466517224755	72.0	20.137272032214938	4.786119698382063
red	28	4632.795454545455	159.46818181818182	35.513636363636365	6478.318181818182	445.4681818181818	34.527272727272724	208.6590909090909	4761.054545454545	79.9419474021714	2.83110226348255	0.5121853819806365	103.82854526837485	13.733876179081017	0.6592764059284805	3.6349128691746344	67.75101983701553	0.03327617049449017	220.0	31.837412102618103	9.245450998290215
red	29	2191.16	23.496	32.616	3520.296	69.416	2.72	41.672	3192.12	29.344796935743144	0.4947887145034738	0.5137201105660553	36.26326851060174	2.4989773012174403	0.13604705068468034	0.8587824683818365	21.65873673139779	0.010609322621662235	125.0	34.95991941875332	4.729211586963931
red	30	1585.388888888889	16.337962962962962	36.5	2486.634259259259	42.379629629629626	2.8518518518518516	37.36574074074074	3351.5555555555557	29.857437088555148	0.3849093314136294	0.40179211025457656	23.037934897168267	1.8690341209614925	0.14502341670774527	0.7130547451967945	25.688859642197166	0.010200217936081717	216.0	77.8629756325456	4.143519523385069
red	31	4538.06432748538	47.005847953216374	21.608187134502923	9563.91812865497	303.99415204678365	7.549707602339181	686.1345029239766	3731.345029239766	70.75232382746168	0.9607209012235389	0.4378062486352395	119.11526886980047	5.485950525062773	0.2260615920889874	9.745065993705044	60.94489907903251	0.010251936427280508	171.0	24.794494557465114	10.282796079828064
red	32	3074.4074074074074	31.38888888888889	30.90740740740741	6070.018518518518	116.9074074074074	4.148148148148148	97.07407407407408	2874.9814814814813	51.37365151821004	0.7867283345199497	0.719257217889367	78.22385524889773	2.0115013124152052	0.24763269766798987	1.8423556244145618	17.97699892139917	0.010106551072367676	54.0	11.215780080765692	6.212997578326793
red	33	1194.794642857143	12.785714285714286	34.973214285714285	2193.660714285714	99.74107142857143	2.732142857142857	52.67857142857143	3561.3660714285716	16.502744719884543	0.3339401667745628	0.5613593624174162	33.59609550087045	9.778801533343739	0.1881291073764877	3.4476361292540147	32.250135944223125	0.010587878653446606	112.0	54.048055842650434	3.1990123535091484
