Group	ROI	12C	13C	14N_12C	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	4434.660714285715	57.88392857142857	1943.5625	127.46428571428571	190.73214285714286	6041.669642857143	63.42853316235601	1.0215117298593102	27.725015127989696	4.888552730122637	3.4809059649109275	52.07672143329693	0.012884441485397434	112.0	27.47185663637036	5.7893419924734
red	2	2091.095238095238	43.69047619047619	2583.285714285714	28.285714285714285	43.23809523809524	4045.1190476190477	35.27952534767373	1.2478953234807746	49.394672357172624	2.2305561253736372	1.7714700212154932	17.61242482931941	0.020465977403776446	42.0	11.56600100534969	4.823031655472743
red	3	3736.75	74.96875	1339.28125	227.84375	61.25	5644.78125	78.08009959730457	1.9746856825636514	21.229090557267682	6.0541355595201924	1.6231961141525688	52.13906312042988	0.01966796474687436	32.0	6.324555320336759	6.324555320336759
red	4	4305.71	68.31	4169.9	159.0	1757.31	6186.22	56.40053420846296	1.1814986246289076	140.36742891426059	4.480491044517331	51.49614101075925	34.14138714229402	0.015617212541323542	100.0	16.990817728661167	8.154514878974306
red	5	4632.828193832599	2054.775330396476	7645.246696035242	90.57268722466961	500.82819383259914	6703.211453744493	47.703993816195634	23.097402170666708	81.79607236029284	2.57410328033213	6.502062811969394	34.050438974910996	0.30725136784082063	227.0	36.50053793924737	8.51597594032096
red	6	1994.360824742268	59.91752577319588	2858.8350515463917	10.938144329896907	37.51546391752577	4082.8041237113403	17.339018221605023	2.5827435751913947	30.010401995884543	0.33272449079745375	0.9994273418302112	20.511918251212055	0.029167189421122626	97.0	23.314551243209774	5.563476048644097
red	7	2785.016666666667	44.625	3292.6583333333333	8.866666666666667	25.775	4617.341666666666	40.774414948002025	0.7278261487318093	44.08662006624845	0.26350556955249566	0.6245512277716786	29.963842784617867	0.015770548096490426	120.0	22.040401549423837	7.08689162281241
red	8	3514.818181818182	1587.4545454545455	6534.345454545454	36.127272727272725	381.4727272727273	5176.854545454546	89.02068137796827	40.76048011608505	169.67642753667292	1.6133850345537528	12.018686677484364	63.28951406460183	0.3111269487750557	55.0	11.767083748918171	6.279696093056772
red	9	9154.697478991597	1025.3361344537816	12227.29411764706	139.07563025210084	447.99159663865544	6758.008403361345	156.29613050757425	20.911775350849613	227.19948567799162	2.415587391942838	7.014028492397022	75.20564138401909	0.10072030932192197	119.0	16.94420967964282	9.290517453300424
red	10	4970.578512396694	2304.5454545454545	8848.140495867769	73.12396694214875	569.5289256198347	6669.3140495867765	76.5325880922756	37.128102622828514	158.35926526670642	1.8025462281378501	9.71171842747639	58.206560564840544	0.31677060968544457	121.0	22.271586526962793	7.018504544884694
