Group	ROI	12C	13C	14N_12C	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3676.758389261745	1125.8322147651006	5029.275167785235	23.993288590604028	474.28859060402687	4261.201342281879	58.1015403158407	18.56346091732855	74.43941744113334	0.877040069382312	11.23413071910816	32.62412998106424	0.23442185844887967	149.0	40.725223807685374	5.0671269532492005
red	2	3099.314465408805	807.937106918239	4531.314465408805	21.729559748427672	379.45283018867923	4329.779874213837	38.53049593496258	9.993608516897332	73.56199134616492	0.4375194229837236	7.142431989646677	31.078786293258396	0.2067788807458475	159.0	43.68575244129068	5.422167220763404
red	3	3272.4	982.2923076923076	3260.6769230769232	30.16923076923077	311.81538461538463	4553.523076923077	63.956345318575515	19.0634905944814	163.11827357852633	0.7453426933576581	13.750935715254487	80.72727439994303	0.23087270163258664	65.0	18.407827718841553	4.65538276972155
red	4	4228.491803278688	1298.7868852459017	4576.803278688524	36.622950819672134	442.27868852459017	5334.360655737705	73.024518392494	23.53242132467092	117.66379440449869	1.1026741662026267	9.117381716651316	139.653650806941	0.23497763699564603	61.0	17.565088118793856	4.739923326819097
red	5	2668.5864661654136	714.5112781954887	2884.7969924812032	21.62406015037594	261.42105263157896	4186.090225563909	50.23069525790979	13.481350265022128	60.385286366694565	0.4450215187581047	5.833706725071355	34.792846918475604	0.21120030581039756	133.0	36.577368808536725	5.438506282437467
red	6	1395.2307692307693	383.8076923076923	2163.3846153846152	19.23076923076923	149.17307692307693	2947.6153846153848	21.650560199248506	7.076977344144906	35.53541397445529	0.6742382204903242	2.9615036403854695	67.6473908771784	0.21573883904442762	52.0	15.065920139159019	4.561253403287674
red	7	2476.310344827586	739.8620689655172	1718.103448275862	29.137931034482758	231.6551724137931	4282.3448275862065	34.859122064073055	11.601255020256227	33.3296989831974	1.1223850708026213	4.42355490072588	27.814199055754326	0.23004428052193118	29.0	6.728462016125951	5.500630044211441
red	8	3128.6417112299464	929.1764705882352	4775.663101604278	19.807486631016044	382.55080213903744	3734.7219251336896	23.874700917386615	6.894463034529244	48.94555034474713	0.4310395794689759	3.5827211525648543	24.727157968912735	0.22898425433440694	187.0	55.34768087428081	5.106999757537903
red	9	2216.691056910569	704.959349593496	2940.5772357723577	19.024390243902438	235.3089430894309	3853.788617886179	28.275277634005608	10.203154201416023	31.095623528848957	0.7167821446038832	3.468070653348897	23.730046572272705	0.24128805692294422	123.0	33.436424708550234	5.111004242404091
red	10	3426.082802547771	954.4235668789809	3807.8821656050955	23.404458598726116	363.36942675159236	3896.8662420382166	33.159100144939764	9.57231957557468	32.868729020130246	0.3942056915960542	3.336131514897644	24.175838748165607	0.21787973498686639	314.0	84.27711032282683	7.631063661771869
