Group	ROI	12C	13C	14N_12C	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	1090.89	106.79	3946.61	2648.11	9.3612274302038	2.6453466691532137	49.73546399703133	11.808673888290762	0.08916405049762875	100.0	20.746738288912507	6.297050926534708
red	2	1114.918918918919	32.027027027027025	1912.9797297297298	4616.040540540541	11.802723565209382	0.7085222861565155	36.129906065076305	29.73545994896336	0.02792374578787379	148.0	23.776594625331168	11.77085477318179
red	3	1213.6196721311476	333.98032786885244	3043.8426229508195	2996.5016393442625	12.896676980949435	3.000227317316702	27.775174174301945	10.66071321376163	0.21580532945777492	305.0	59.31053759137882	9.073955542460055
red	4	980.0226244343892	115.97737556561086	3495.5113122171947	2485.0407239819006	13.225143562366354	1.8422952694026986	41.950144790863774	11.100465762951737	0.10581877332628728	221.0	42.56965752928608	7.271160352921044
red	5	1252.9462915601023	341.9104859335038	3274.079283887468	2828.066496163683	11.675101859440252	3.4163742476057126	24.398606020305017	15.856072146489407	0.21438319149311486	391.0	65.73538780634745	16.601174646834316
red	6	1221.274647887324	295.59859154929575	2993.3661971830984	2793.8169014084506	9.47610587005253	2.8919588333148996	22.58002032507283	19.96860663427304	0.19487362810822856	142.0	27.52666825422756	6.8510125781378495
red	7	996.8951841359774	267.1558073654391	3459.042492917847	2555.824362606232	9.621490610797617	2.438207323228703	21.86039381132599	13.11287323549717	0.21134891642948386	353.0	64.47832135855676	11.78454450502661
red	8	966.1677419354838	269.9741935483871	4167.064516129032	2243.916129032258	8.379698073356277	2.5349330171882976	47.70761597973507	13.832591939996517	0.21840064299955114	155.0	29.79842183037544	8.560108106785675
red	9	1334.4086538461538	129.16826923076923	4426.254807692308	2532.6201923076924	14.894688768923386	1.4051718465335712	42.26949802817413	5.81660237935061	0.0882551966993404	208.0	41.99704759958965	6.601325984385272
red	10	1202.0985915492959	320.8920187793427	4004.192488262911	2729.6666666666665	8.088321622706502	2.948276502419726	29.76492243260091	8.484381686374485	0.21069861928439534	213.0	44.157936478617906	6.734966131134285
red	11	742.1298701298701	91.9090909090909	5423.2467532467535	2273.116883116883	9.736316962159624	2.0942686423407397	60.86721113272549	9.550285446446606	0.11019759891624235	77.0	21.652634778358582	7.664536785698834
red	12	1003.1725352112676	91.2394366197183	4283.760563380281	2805.7464788732395	11.33531731314775	1.7306462263314746	42.637455483134154	11.391223161584804	0.08336845627435147	284.0	55.752341149233985	7.497933546022279
red	13	1265.8647959183672	295.3494897959184	3827.8341836734694	2994.265306122449	14.282264031734833	4.019248317542698	46.3826575665448	9.67156549070758	0.1891793410414447	392.0	47.27473355877626	26.572867137451453
red	14	1518.1347517730496	415.3758865248227	5619.695035460993	3091.517730496454	9.871641676222911	5.263054284896644	36.40333230143746	8.886584545363377	0.21482989454378726	282.0	40.758717204474706	12.089290487156319
red	15	968.4881516587677	263.8815165876777	4050.687203791469	2939.8483412322275	17.9612679229663	5.124347259683171	41.06977458302726	18.329553543864417	0.21412529323539592	211.0	40.06305125073502	9.21622277037011
red	16	714.5703703703704	166.3111111111111	3278.837037037037	2456.8814814814814	9.35367296234485	3.303445707691762	61.69113758256744	16.413344137393022	0.1888007803631043	135.0	37.816469709867654	6.0761239788079235
red	17	934.3153526970955	172.5767634854772	4768.630705394191	2904.2655601659753	8.999149646563126	1.771870861261362	30.874355177508352	13.027693063596375	0.15591109644963094	241.0	47.33129253635828	7.095662519825402
red	18	1445.2915129151293	451.1180811808118	3910.8819188191883	3489.4907749077493	10.866196945572188	4.83061802043076	41.91172894622985	25.250146183989504	0.23788008802806623	271.0	52.382795284822436	7.112381437040704
red	19	1549.486646884273	444.70623145400594	4690.551928783383	3158.4094955489613	12.555281588080005	4.395286760011831	25.759936231611594	10.483107744817541	0.2230006115680098	337.0	63.911631986604185	8.70543249348753
red	20	1113.334008097166	250.36234817813767	5000.795546558705	2713.7348178137654	7.052513016482967	2.122129706673058	29.069845111864996	11.946693797283531	0.18359097831863266	494.0	95.59914872445094	15.653614497399888
red	21	500.0135135135135	133.56756756756758	2438.7837837837837	2534.054054054054	9.036358125247661	2.8255254836893173	44.27480453246489	26.054887363957963	0.21081369307880984	74.0	20.223894130964613	4.828310969929339
red	22	1508.5770491803278	383.9737704918033	4430.622950819672	3259.0163934426228	13.13344505773687	3.3046477090914346	30.51771253175538	13.547342974618537	0.20288690084334093	305.0	86.57756895607719	5.354265609126931
