Group	ROI	12C	13C	14N_12C	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3574.978260869565	1273.3478260869565	6449.347826086957	9209.04347826087	57.1944705076026	20.37561316625941	143.38835858428848	44.521834202107854	0.26263658905135345	46.0	9.313353012072268	6.6097410572992255
red	2	2197.294117647059	74.32352941176471	2990.573529411765	8932.279411764706	42.94219407951948	1.7140324043752861	47.151954335469306	70.75072243871752	0.032718327183271834	68.0	19.23000563941957	4.749718337371403
red	3	5357.591337099811	2006.225988700565	6927.6516007532955	12408.216572504709	29.254115710219196	11.578334367495422	71.3992752051545	33.77501654472104	0.27244374757524387	531.0	57.41676312503995	12.36990862759191
red	4	4004.777397260274	1507.8698630136987	7123.417808219178	9952.59589041096	39.815706602363825	17.161113376858573	74.83355624210931	62.694651504000454	0.2735291760602798	292.0	48.59114665063227	8.416385175534021
red	5	3562.864864864865	784.4234234234234	8128.918918918919	7888.918918918919	61.46415194988598	19.434474908217314	186.91905054347077	123.86422641228877	0.18043970664119086	111.0	21.091102080230158	7.810727963244014
red	6	2149.560975609756	649.6585365853658	6512.109756097561	10550.09756097561	26.00382698211814	14.625762024130388	160.7697908231331	75.71183433876071	0.2320855987731772	82.0	16.193198480114066	6.605962503087475
red	7	2652.37908496732	865.6013071895425	5382.137254901961	7143.601307189542	43.05077686175589	17.58071367810547	99.93697576484044	55.84957670445991	0.24605063436946703	153.0	29.461320225370258	6.944832939613248
red	8	5379.645569620253	146.35443037974684	3271.53164556962	13712.886075949367	101.53650064848588	2.988416346889524	67.64691462754377	62.21505205527512	0.0264846960513476	79.0	13.906057676092706	7.535348046372716
red	9	4846.907780979827	1817.7521613832853	7040.71469740634	11373.308357348704	54.87513563536708	21.616314686689712	107.89248938739755	46.49770255449363	0.272744922787277	347.0	32.01848324330548	14.646798710321196
red	10	4518.550387596899	1564.3333333333333	8365.589147286822	9053.720930232557	78.72732576911197	29.66410384534986	163.59721754925033	71.18835650333442	0.25716969205752066	129.0	36.814969948659545	5.749041106800842
red	11	4947.7037037037035	1689.962962962963	13437.046296296296	8327.953703703704	37.26950713954274	13.906969255846011	94.25337733981817	51.58820935399604	0.25460196298342236	108.0	29.952518055827067	5.239558390653821
red	12	3573.731843575419	653.1284916201117	6467.832402234637	8020.402234636871	68.67118394403514	14.232974878082027	73.57831466966256	56.609268801920884	0.1545185882253426	179.0	45.15733996590291	5.894863720089596
