Group	ROI	12C	13C	14N_12C	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	1778.0754716981132	19.18867924528302	3404.264150943396	55.867924528301884	306.9622641509434	6256.566037735849	44.493845391460496	0.7366017455574393	94.24389162076908	2.0558312095492375	7.464593642753936	80.92927487953202	0.010676604902629783	53.0	8.626590010663213	7.786024186130837
red	2	2609.6257668711655	155.58282208588957	6001.300613496933	73.93865030674847	451.33742331288346	5419.312883435583	43.52161689011557	2.9149151740096166	103.79802959821289	1.6188112173293494	6.922612074415716	33.020612284920986	0.056264407215865855	163.0	30.276377675610647	7.182783281748871
red	3	3734.9517543859647	220.28070175438597	10586.837719298246	91.04824561403508	903.5833333333334	5040.263157894737	61.898379657518234	3.6784835267576517	207.33767374330668	1.7609661100815526	17.067226837724327	30.4959405396713	0.055693490634768736	228.0	43.63666098407554	7.1218793623871335
red	4	1829.25	75.475	2295.0	113.75	330.1	6113.75	40.94431813451043	1.8894402279511258	57.705827262071196	3.754289213686127	8.12725353363607	100.14373888316732	0.03962514273714053	40.0	7.905913594891791	6.371540648077603
red	5	2851.4	46.28947368421053	8004.9631578947365	47.06315789473684	903.0578947368421	4559.742105263158	43.413880619807685	0.7405373310699916	111.62262684546103	0.8977540783462613	34.42629219865697	41.31241433185445	0.015974614983625793	190.0	29.073889277372512	8.558408637647965
red	6	2905.6638655462184	111.47899159663865	3229.1428571428573	130.19327731092437	324.9159663865546	8080.638655462185	82.03512527664938	2.770659695810515	73.53950018255756	5.148158377643129	10.05213146831416	91.5792433802824	0.036948529411764706	119.0	20.646212301688113	8.82043165727554
red	7	1916.6666666666667	20.27777777777778	5263.75	50.916666666666664	597.2777777777778	4081.972222222222	59.357841900306035	0.9465753013349724	183.951484709561	1.484682594835478	21.29954685337512	14.316446022483289	0.010468951670729958	36.0	7.3450056870841	6.1635349485210575
red	8	1532.3541666666667	33.75	2194.3125	121.8125	278.9791666666667	6845.385416666667	32.692867160700516	0.8860904299223641	39.838773688423146	3.77532859646478	6.1260801762709205	50.77333243787679	0.021550290662870977	96.0	15.743094593154018	8.93031123433645
red	9	2809.9930555555557	206.45138888888889	7350.840277777777	89.72222222222223	644.2847222222222	5515.097222222223	41.39556072312307	3.293524292128213	95.47899552436682	1.3650892984955016	12.509003945408855	45.08216448586254	0.0684419662590246	144.0	34.578308439820006	5.590542521758191
red	10	3633.4747474747473	268.75252525252523	5419.232323232323	116.36868686868686	653.3888888888889	6854.328282828283	65.37403808054907	5.086364799161609	166.07852987895427	3.0393471344078096	12.495573193847513	48.34793422835115	0.06887157166135371	198.0	34.58528484540185	8.442589359717314
red	11	2451.904109589041	27.068493150684933	2519.1917808219177	98.4931506849315	335.3013698630137	8455.315068493152	65.45479608124214	0.917568720975096	57.582385788861394	2.9143090013591526	9.44819625295845	73.39229729730135	0.010919238526786947	73.0	11.188861252966	8.319695927526656
red	12	1300.030303030303	63.28787878787879	2497.4545454545455	55.34848484848485	427.3636363636364	5820.227272727273	37.25862611861234	1.9504614546079744	89.26680271495385	1.3176579286778267	9.715031388405425	17.95495838234466	0.04642194289778726	66.0	9.452779271726394	8.887851710358778
red	13	2722.781954887218	136.9699248120301	4856.639097744361	106.30827067669173	396.98496240601503	6421.263157894737	58.890881653477486	3.088293852263594	129.42878865774077	2.2131124060233804	8.913412441893882	66.50369512931593	0.04789573731355841	133.0	30.146342390236338	6.011776081169125
red	14	3886.4216417910447	97.5	8878.470149253732	58.776119402985074	667.2164179104477	5731.2201492537315	36.19190356780958	1.0017041060420404	118.88333264373088	0.9334517903942555	7.197831263016724	23.97583969322532	0.024473372914073453	268.0	62.66529612265611	7.150878684380713
red	15	1496.1	16.175	2174.45	6.65	26.625	5033.8	32.34609327260404	0.5230768347002187	42.42555170531079	0.4116278659177485	0.7799739578985954	32.2924178407254	0.010695805987667588	40.0	7.874007874011811	6.479197481170025
red	16	4411.692913385827	261.4488188976378	3586.818897637795	28.031496062992126	148.44094488188978	6084.527559055118	67.4229329172822	4.205132963451005	73.26749729587023	0.9014243252253655	3.9320228840862566	57.37929298349895	0.055947119491683926	127.0	21.87642796306727	7.758098807641184
red	17	1438.2205882352941	15.985294117647058	2692.426470588235	61.0	648.6323529411765	6722.308823529412	46.434199479583896	0.6364411781895786	124.3547034284679	2.0593486725218004	27.070960388798	51.30607430023031	0.010992455959387578	68.0	12.601038431904557	7.189668913669346
red	18	1151.71875	11.375	2396.6875	27.84375	153.40625	6043.625	29.12245946453822	0.733876160363586	63.09416693615335	0.8650205188588737	3.6440392721260393	30.465520662196962	0.009779951100244499	32.0	6.324555320336759	6.324555320336759
red	19	2179.6222222222223	282.8777777777778	3475.8333333333335	170.8	408.22222222222223	6925.955555555555	71.75905083840702	9.694109548851317	111.98310305742724	5.679358336212912	12.139963367424727	53.54093140837968	0.1148742244782854	90.0	12.40554636153001	9.322146720146035
red	20	1371.8076923076924	15.846153846153847	1797.1923076923076	74.65384615384616	208.0	7519.307692307692	23.546128667765373	0.7609016523398112	19.634080022142246	1.957342652538052	5.290943473543891	34.81029608751556	0.011419385237950054	26.0	6.201736729460423	5.203549084703927
red	21	1247.9473684210527	13.81578947368421	1965.9736842105262	47.44736842105263	123.13157894736842	6837.894736842105	23.832952448111314	0.5987698182378111	40.54373321618778	1.2618948556127634	2.2348818198726303	26.75923196050115	0.010949590172482116	38.0	7.455128930368747	6.407232755171875
red	22	1069.3488372093022	59.5	1038.8837209302326	57.93023255813954	169.15116279069767	6624.767441860465	25.92909460138258	1.7495073864338464	12.221792267128249	1.6261444526470088	2.7514447476788626	68.07371746752332	0.05270856295258598	86.0	16.52536357150191	6.811411204286125
red	23	1289.09375	14.25	1439.125	47.03125	239.875	6747.90625	31.045655624487893	0.57282196186948	41.472382329614845	1.886674268367986	4.285638717711748	35.03690463324774	0.010933416452873618	32.0	6.324555320336759	6.324555320336759
red	24	961.125	11.5625	970.15625	33.6875	200.59375	6035.21875	26.997386664615338	0.6042452355521721	23.55110423097072	1.2266868965581639	5.194058236754461	27.749146044539312	0.01188716828374992	32.0	6.324555320336759	6.324555320336759
red	25	870.625	11.25	961.34375	36.9375	200.875	6166.375	27.487772494670242	0.517279542413964	25.239075969823993	1.1675440804044617	7.55484504101507	42.26531596467427	0.012756909992912827	32.0	6.324555320336759	6.324555320336759
red	26	2524.0263157894738	187.93233082706766	7497.924812030075	69.21804511278195	586.6203007518797	4649.81954887218	37.666326415304304	3.6838015385136162	92.1328653206002	1.4009768271479284	6.200556191846509	41.30652631357402	0.06929763883440235	266.0	48.306557235349	8.332724550452612
red	27	3244.056338028169	187.95774647887325	7853.12676056338	119.46478873239437	560.9295774647887	5769.830985915493	57.95069998861429	3.8176256586258246	157.85371723297484	2.550099553149293	10.820042896658196	42.68180589687281	0.054766018393502765	71.0	10.362818904918978	8.818307644206394
red	28	1774.043795620438	76.65693430656934	2993.7664233576643	76.24087591240875	360.7226277372263	5322.41605839416	41.99704653158118	2.880529806130278	88.50401731447366	1.5838415504556587	6.173928967413499	23.540128200832452	0.041420491745087676	137.0	20.91446316467654	10.528903440303651
red	29	1944.7448275862068	20.97241379310345	3293.8275862068967	37.92413793103448	264.60689655172416	5881.358620689655	37.76875855628917	0.5002681637682124	61.90894494683853	0.7932583212276906	4.380209481975765	27.956791318375963	0.010669089811913876	145.0	21.3890389271803	9.353321027698655
red	30	1209.24	12.84	2455.5	22.46	228.72	5838.18	39.06451648235262	0.6482962285869015	114.97727862495267	0.8519201840548208	6.50729068045988	46.346915237154676	0.010506677140612725	50.0	9.741244634993091	6.485996682177561
red	31	1273.6078431372548	13.392156862745098	2616.3137254901962	29.294117647058822	225.49019607843138	4538.264705882353	28.54763637588074	0.43716187851277355	65.46089073749401	0.553133785688483	4.436439604728669	35.20632033644212	0.010405716288069229	102.0	19.338876250831166	7.040129324848648
red	32	1097.2222222222222	11.055555555555555	2842.8333333333335	23.166666666666668	192.88888888888889	4953.388888888889	26.089001014544422	0.5225537429452763	72.47956821506304	0.9258796284721642	4.315629393781616	71.34235705491437	0.009975437365281468	36.0	7.345005687084099	6.163534948521058
red	33	1315.1041666666667	15.520833333333334	2985.4166666666665	31.4375	340.5208333333333	4673.5	18.681686655786113	0.5697751622635085	59.67110983029921	0.789419095715676	15.311946973668022	12.04433361470124	0.011664318146234538	48.0	9.51003729434848	6.385488895760358
red	34	1625.6363636363637	16.444444444444443	3050.0	32.05050505050505	268.6161616161616	4366.545454545455	30.407582110390063	0.3949022737076296	61.84990438456935	0.8509312660033371	6.826111469216257	40.19673147468953	0.010014394153759088	99.0	18.879715355299044	6.850836637376142
red	35	2020.1340206185566	20.88659793814433	3936.5257731958764	37.41237113402062	314.4845360824742	4453.092783505154	40.16664359784164	0.5734176476452867	131.4139308956772	0.89788459334909	5.2846513899125895	30.359650555679096	0.01023340859384076	97.0	16.2718170124225	8.191511385268777
red	36	1033.4920634920634	11.095238095238095	2577.809523809524	27.746031746031747	269.4920634920635	4646.714285714285	19.831145010544986	0.4038828211119662	37.67428706480989	0.7144508641418198	4.186438231022682	40.782930025836535	0.010621647495023477	63.0	12.301609677019977	6.562389593538144
red	37	2049.597014925373	20.82089552238806	2625.10447761194	53.850746268656714	279.4776119402985	5978.985074626866	40.79602811388912	0.6025583583717269	66.52993113840954	1.2393010575778427	4.518142838224155	43.91257588183591	0.010056373361784339	67.0	12.764825652445278	6.862537665562238
red	38	2216.986798679868	23.32013201320132	9178.52805280528	18.498349834983497	427.4686468646865	3578.6666666666665	30.869893074241933	0.46727297329651885	194.66331979727875	0.36616933674283236	10.541367503717286	19.785180258896848	0.010409346904081095	303.0	34.9243829760412	15.55084857012282
red	39	2297.2727272727275	91.8	4853.854545454546	112.63636363636364	338.94545454545454	5791.218181818182	57.95636120960452	2.9880644112233985	142.52371916427714	2.595528721928564	8.23077949098998	40.99605053268836	0.03842494996156744	55.0	9.79090698527262	7.184967657578601
red	40	1136.4473684210527	50.39473684210526	2179.8684210526317	96.44736842105263	196.10526315789474	6305.5	21.383508329741353	1.5124320793266945	46.09646291663491	3.284669622184089	3.835753486760714	36.89127827471396	0.042461197339246116	38.0	7.455128930368747	6.407232755171875
red	41	1074.4833333333333	34.53333333333333	1066.55	77.65	141.3	6670.766666666666	21.166830598665275	0.9627699236712404	25.469365312948895	2.124699325133375	2.662736687445206	38.397752875994264	0.03113869644279467	60.0	14.32623299514406	5.849515018069737
red	42	836.8846153846154	8.807692307692308	2545.3076923076924	24.73076923076923	191.75641025641025	4518.102564102564	8.751105514255935	0.29294672181763526	68.85102954537682	0.6511187653483677	3.4317419330060495	28.266260031961675	0.010414771693651083	78.0	18.323331082088355	6.988328458034254
red	43	2019.0507246376812	129.16666666666666	4798.04347826087	40.20289855072464	464.5	4974.239130434783	26.725868284219487	2.471526219555894	55.27575073159973	0.6616191576075169	7.006210300635258	36.65496684843008	0.06012737220614328	138.0	17.3703643630858	10.263464564346837
red	44	2812.1425287356324	30.551724137931036	7199.547126436782	44.708045977011494	693.448275862069	5148.556321839081	30.789019835650016	0.4332439080074709	71.7956023202829	0.773070061378402	6.785991798839682	32.60653150910689	0.010747453443875487	435.0	64.22518684629833	12.746374779772694
