Group	ROI	12C	13C	14N_12C	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	2107.68156424581	2264.8715083798884	4922.6815642458105	5708.597765363129	33.60781807588327	38.19554095841039	98.32797237640217	48.472604926823756	0.5179746182062561	179.0	60.00844638972533	6.426868724004694
red	2	1865.2265625	1790.2265625	5690.4296875	4930.8828125	20.975805138922407	21.90058273820399	67.86173749232886	15.391951961726885	0.48974135388482104	128.0	41.404862835151874	5.278441339757316
red	3	1973.55421686747	2007.0361445783133	8088.361445783133	5240.0	11.806936964819958	10.395704722050352	37.91988934490087	21.828924839437516	0.5042056484931399	83.0	25.949964258009526	4.323655703546275
red	4	2292.411111111111	2493.677777777778	7098.466666666666	5413.277777777777	12.526050824004422	19.10438400839431	37.55361336200832	38.96654794449417	0.5210262148634468	90.0	29.920281427694885	6.3501506760488775
red	5	2281.2178217821784	2118.1947194719473	5628.610561056105	5593.089108910891	16.91452197173978	15.898625820923266	62.37294716435096	14.713943445951255	0.48147217375257123	303.0	78.2855936240285	23.56870137073669
red	6	2344.3101265822784	1755.5189873417721	6505.632911392405	5083.715189873417	32.175657649735406	23.547055987092495	76.07933676530996	32.46742798758716	0.42819320965832164	158.0	54.808177227392044	5.012747856510801
red	7	3063.527027027027	2526.810810810811	8056.324324324324	5258.2972972972975	25.767844689296233	21.119824720608978	64.43964256578307	21.226987537125687	0.45199608397693897	74.0	26.04310594506091	4.683467200768412
red	8	2451.207920792079	2450.6435643564355	6494.009900990099	6080.158415841584	23.768354515432364	14.40458694710941	74.92029093728833	20.540690237440906	0.49994243436002156	101.0	31.96522712053412	6.01486270306876
red	9	2061.6153846153848	2072.147435897436	5199.307692307692	5905.8141025641025	16.76394064389702	22.59621804771236	49.50836501433424	36.193403078520696	0.501273906092264	156.0	50.07705759926627	5.123427752023876
red	10	3389.892307692308	1268.123076923077	7630.2	5016.984615384616	28.805276662214318	25.059649621339236	136.3078784509929	43.852989978865544	0.27224536035485564	65.0	11.462444960732714	8.549074514168208
red	11	3207.8125	437.6607142857143	3355.4241071428573	5348.821428571428	65.93904874816333	11.035929384069622	95.89109081467775	45.68663122645968	0.12005594021940126	224.0	58.84560401624573	6.853844273876711
red	12	2164.747572815534	1799.6407766990292	5286.155339805825	5834.9126213592235	29.79347873200755	29.913240097743362	81.49816178109845	22.21090225241351	0.45395168637285344	103.0	35.41761380695908	4.66593735139142
red	13	2842.4920634920636	3030.285714285714	7770.777777777777	6205.0952380952385	15.906581542391924	13.675972138893034	42.44688673176956	17.833525324242757	0.5159884860197035	63.0	19.2372587891026	4.279470260990868
