Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_18O	STDEV_14N_12C	STDEV_28Si	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	2074.71875	21.03125	30.96875	4818.0625	92.46875	2.4375	38.90625	3088.09375	45.477892860308195	0.7348527368948659	1.013082755712422	92.30342221678286	2.649065421506587	0.23359244355821956	1.1670604222990664	17.083855647344272	0.010035190266014554	32.0	10.706633493547507	3.9122243333999522
red	2	2691.3630136986303	27.513698630136986	30.34246575342466	4540.239726027397	65.41095890410959	2.910958904109589	37.02054794520548	2954.7876712328766	63.26161466223576	0.7495063929799617	0.41656432352262457	104.5249214981098	2.376992033458038	0.13488846851224368	0.5438605613548758	8.065342367476271	0.010119509467044206	146.0	46.712808293546885	4.565432252807578
red	3	2284.5263157894738	23.93859649122807	29.62719298245614	3705.1315789473683	45.3640350877193	2.3026315789473686	29.109649122807017	3469.5087719298244	41.78930079593466	0.5235515926968388	0.3572693894769282	50.71886929093816	1.7012500670681643	0.09729711521443898	0.4421839853491243	11.34128857459858	0.010369920012159672	228.0	71.97685628873833	4.648301281593917
red	4	1970.3333333333333	20.19047619047619	42.904761904761905	3550.0	66.33333333333333	1.619047619047619	23.523809523809526	3963.7619047619046	31.886016762897487	0.6515951040931941	1.7943028534020704	64.65821531140676	2.0429995880333554	0.32629432115653567	0.848151378102451	59.547496420806496	0.010143298007224707	21.0	8.225952977030584	3.4123826303703955
red	5	2149.029702970297	21.663366336633665	31.376237623762375	3364.930693069307	84.29702970297029	1.6237623762376239	22.247524752475247	3852.4851485148515	29.450056767892715	0.48226608419793066	0.49502009519542983	27.07831648188159	4.009413111854492	0.11618505832239223	0.5339940819519094	37.37452520858922	0.009979930669585841	101.0	37.565121706611464	3.9534778627169977
red	6	2157.2302631578946	22.769736842105264	32.08552631578947	3108.5789473684213	126.0657894736842	2.223684210526316	30.11842105263158	2888.190789473684	51.274912422210576	0.6232642375379015	0.44687899688732	44.2506685771164	2.0769200444166223	0.11739222986218606	0.45976762792397086	24.240807603104884	0.010444833413809754	152.0	48.396552028298885	5.654178556754325
red	7	3671.6279069767443	37.51162790697674	24.372093023255815	7091.069767441861	77.16279069767442	2.9069767441860463	42.95348837209303	3324.3720930232557	115.76049958748445	1.5701970447541043	0.6561464239014426	134.69197837174565	2.3470935809017406	0.22978333785605634	0.7175113896217854	48.324048403912315	0.01011329650831071	43.0	14.23981439738107	4.053855357116776
red	8	3799.391891891892	147.7027027027027	32.41891891891892	6595.756756756757	156.97972972972974	38.92567567567568	218.1081081081081	4263.459459459459	69.75690900949849	2.88590975517221	0.4678304909795117	169.32219499470588	7.401911964483677	1.0841633095762295	4.584589017420213	30.602705773435137	0.03742061386240307	148.0	14.605956324245371	12.956346568630545
red	9	1668.051724137931	18.46551724137931	34.189655172413794	2896.4655172413795	33.275862068965516	1.706896551724138	26.413793103448278	3612.362068965517	16.125205386589244	0.45434585167887226	0.7164853843007558	34.47613053124431	0.741496824466953	0.1522885674704339	0.7419943250015427	33.702197381899694	0.010948905109489052	58.0	18.835542796247392	4.09285469525419
red	10	2114.2448979591836	23.142857142857142	33.91836734693877	2918.4897959183672	41.714285714285715	2.1020408163265305	29.020408163265305	3466.408163265306	43.765766772688565	0.9378877790266168	0.6574069279876521	37.87991638516276	1.5055084197149378	0.19197758172774732	0.9372168942161352	31.394069564243132	0.010827636252530267	49.0	15.779935024877371	4.022000881872153
red	11	2283.964912280702	23.0	29.55263157894737	3789.0438596491226	112.12280701754386	2.5350877192982457	34.86842105263158	2846.2719298245615	51.65536308874605	0.7083027802872404	0.436854805928096	69.65277111655557	1.7533830620656592	0.13934940096611745	0.5062723166913289	21.352233249501275	0.009969809197167997	114.0	39.499733813210156	4.542202237833901
red	12	2139.5148514851485	21.415841584158414	29.89108910891089	5399.514851485149	245.990099009901	5.801980198019802	75.5049504950495	3533.940594059406	77.94981106183835	0.8445802610862175	1.14079867785235	112.4190537475644	24.721098905884002	0.49247246114261484	4.906390139605162	102.99172836929809	0.009910471285749631	101.0	33.47344006339096	4.527615643082549
red	13	3093.7619047619046	33.01587301587302	21.095238095238095	6317.619047619048	31.555555555555557	2.3174603174603177	65.47619047619048	3171.3174603174602	65.71803805821557	0.8507972232488556	0.8365288048101152	151.5571688301821	1.0437103073809904	0.18757767763673872	3.773230365844362	53.228017831646994	0.010559072426099185	63.0	14.841179626223068	10.339970903601039
red	14	3445.6285714285714	36.74285714285714	27.485714285714284	6179.8	57.48571428571429	3.4285714285714284	60.142857142857146	3404.0285714285715	75.18003518861971	1.2862493217818451	0.8195284144905741	97.51672425899099	1.444692709969517	0.2688925566040915	1.8419789079617859	39.40261020493565	0.010551102286619134	35.0	11.24655878085315	4.408504915366989
red	15	1371.5384615384614	14.086538461538462	30.76923076923077	2348.903846153846	24.865384615384617	1.9230769230769231	30.778846153846153	3040.394230769231	23.372058729756407	0.3946083034965673	0.6825203967234673	71.24527068186573	0.5338154108007516	0.12806328445249654	0.6337343433708508	55.131503658850804	0.010166198258214496	104.0	32.5660892976751	4.413884030482625
red	16	2323.0321285140562	23.70682730923695	27.859437751004016	4856.81124497992	68.80722891566265	2.8273092369477912	29.582329317269075	3138.0562248995984	45.12750560485575	0.5096383705598152	0.3942310789360184	92.51502503069413	3.702595074638399	0.11650562243311424	0.5176605918270858	13.972511020656734	0.010102029989492382	249.0	66.38317533201177	5.2106035804251
red	17	1220.0	12.378378378378379	35.486486486486484	2927.4324324324325	357.05405405405406	6.513513513513513	104.48648648648648	3957.5945945945946	33.16602766078871	0.6237933290657466	0.8194330930843677	49.75643437716579	12.096335127421673	0.38340602196562545	3.891633178642323	84.96523982639859	0.010044300188604763	37.0	13.23042020530147	3.749335295428973
red	18	1284.3	12.433333333333334	32.62222222222222	2491.3555555555554	33.166666666666664	1.6888888888888889	27.166666666666668	3311.4222222222224	10.895377318550295	0.2789088084962362	0.48191433534581324	21.344911852775205	0.6613211617756881	0.13392871186876168	0.6978361617471365	30.116477495471706	0.00958819597964115	90.0	33.74942215768844	3.7673988567160603
red	19	1789.5503875968993	18.573643410852714	30.27906976744186	4064.1627906976746	64.36821705426357	2.5232558139534884	37.565891472868216	3212.4496124031007	26.73658971012539	0.3868423037344328	0.32691465149604654	46.59958755874621	4.177956616072717	0.10924186471153281	1.12889471551764	16.771180259745236	0.010272328165729181	258.0	73.1005947512622	5.601444424072989
red	20	1790.6747572815534	18.203883495145632	32.61165048543689	3249.7912621359224	53.27669902912621	1.883495145631068	30.349514563106798	3262.776699029126	38.35324647220276	0.4696319550278045	0.3756708279826202	46.08821872023499	0.8540824232110932	0.08754082622081748	0.5187781872856293	25.49199533187733	0.010063628971443446	206.0	73.19588803335282	4.638198423302953
red	21	1983.59375	19.9375	45.265625	3816.65625	393.375	8.40625	68.75	4687.78125	41.843450794474975	0.6419099156764522	1.4647955721243953	72.58963417474993	15.421431731218247	0.4510830878545964	3.781895606042028	79.39899510821492	0.009951179947904482	64.0	23.27377141158772	3.7650118567093718
red	22	996.3982300884956	10.008849557522124	35.35398230088496	2127.265486725664	50.34513274336283	1.9115044247787611	34.43362831858407	3178.238938053097	22.856622160149893	0.3476188145000421	0.5001245602514132	32.98194357103268	1.2351883783214572	0.11232840804724209	1.0141049350052111	6.032040099888813	0.009945130315500686	113.0	35.87911494897314	4.3381904032091345
red	23	1575.4166666666667	16.833333333333332	37.25	2516.9166666666665	76.41666666666667	2.9166666666666665	25.5	4193.75	53.41744127536817	0.7622457074451247	1.0416666666666667	70.56630632223118	2.504047649233063	0.3218508396182352	1.70579079087156	17.689499788794986	0.010572041660124562	12.0	3.8297084310253524	3.8297084310253524
red	24	1911.5806451612902	20.903225806451612	40.87096774193548	1850.1290322580646	52.38709677419355	4.032258064516129	32.25806451612903	4475.032258064516	51.91535923844215	0.7733259099340948	0.8772081523368707	58.910587497703915	1.6914287314883056	0.23916204289822135	0.7861545681789586	23.09972426064274	0.010816765987280284	31.0	9.98354957952563	4.123978386305952
red	25	2251.6470588235293	23.823529411764707	37.931372549019606	2730.078431372549	65.86274509803921	4.009803921568627	46.51960784313726	4517.049019607844	41.05505359178831	0.5983463956682012	0.531271208758016	65.48999895220203	1.4979185363365493	0.15777619944633375	0.7476389071200162	23.275415750621494	0.01046971537884859	102.0	36.40105607679555	3.928771130942837
red	26	2641.3571428571427	26.785714285714285	29.142857142857142	5267.357142857143	453.85714285714283	7.392857142857143	533.7142857142857	4330.857142857143	61.27628994898872	0.8196520274263585	0.999635502083754	107.12460813975568	10.145084549907967	0.35116164991806526	13.768388181611293	30.616443589610494	0.01003908550623762	28.0	6.906301331918556	5.209581231405989
red	27	2157.65	19.05	54.7	4575.4	930.5	13.45	171.7	6048.2	44.9774540742359	0.7330586606813946	1.3097709723459285	57.829940342352074	27.239539276573677	0.7465755152695539	4.82602320756956	114.23805408006562	0.008751780217760831	20.0	6.484815998368867	3.840203310672391
red	28	1872.0	19.227272727272727	42.35227272727273	3095.875	318.85227272727275	6.011363636363637	77.1590909090909	4856.477272727273	46.90506611521539	0.7002669341854207	0.8364500592588356	105.10702413170752	30.138062733933758	0.41550971826987293	5.167866144403929	77.46263424951513	0.010166558511788881	88.0	26.565491062734267	5.705577115035832
