Group	ROI	12C	13C	14N_12C	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	2705.776566757493	217.37057220708448	2331.3923705722073	7762.719346049046	42.29963358811616	3.6642591444109573	48.712760642971176	48.856396887383944	0.07436183054544437	367.0	49.8213950265355	10.180326607574326
red	2	5085.813253012048	619.9156626506024	4522.234939759036	9011.77108433735	85.23614214530144	12.816968068266073	97.68907840678857	87.8145316925554	0.10864793470101389	166.0	24.728785168873333	8.856038098946312
red	3	5798.706018518518	574.1435185185185	8897.55324074074	6585.347222222223	52.378297052741544	5.4538968153081635	97.724504022407	16.53379810415449	0.09009211894644199	432.0	27.13015473074869	20.449993105208023
red	4	1388.701171875	2021.0400390625	1520.849609375	7613.984375	15.034428522021258	21.676101973313973	18.176579997816592	33.79499769706622	0.5927253460114704	1024.0	150.62774991605832	10.466018680580708
red	5	1716.5259668508288	2317.841988950276	1794.5127071823204	8069.445303867404	18.127737240772866	24.330256250076175	21.27588267946411	41.24606355729732	0.5745241917305538	905.0	132.1648200271654	18.066409037281097
red	6	3785.09631147541	349.4774590163934	4942.0942622950815	7372.252049180328	76.07198614488087	5.563776958941593	101.23724089533832	49.41884128701894	0.08452563151989025	488.0	74.02879962497381	9.442160164320432
red	7	2774.7942857142857	709.48	4497.005714285714	6398.091428571429	40.43227104497382	13.923044095956863	89.31025984789837	43.12586705651371	0.2036234641196035	175.0	35.513500719576314	6.615461273799615
red	8	2317.104790419162	53.44311377245509	2448.2604790419164	6672.631736526946	52.588402708514415	1.0930744467890607	73.42772139625501	51.615572469726004	0.022544625096146194	334.0	50.57755661631738	9.082293502189271
red	9	2469.9881154499153	3017.0101867572157	2542.804753820034	9484.151103565366	39.4479232776943	35.04993955939429	44.94492769085241	52.218698058792754	0.5498471150507976	589.0	78.5808737493977	12.245817449642326
red	10	6650.906474820144	185.6043165467626	922.863309352518	8085.431654676259	143.3000209654699	3.612393751232983	20.117009825172232	110.82760738228941	0.027148983189076846	139.0	20.891958754613583	8.888147813424386
red	11	5008.118032786885	282.97704918032787	5348.583606557377	8312.70819672131	57.09390104636834	3.4841289318573674	69.414218723622	58.64837357482652	0.05348175468340249	305.0	40.60510324179024	10.807405155876513
red	12	5146.33904109589	223.06164383561645	3776.2876712328766	8044.29794520548	89.99744811407197	4.3420915237969435	81.8805081728172	80.55145795669813	0.041543117551574915	292.0	33.22453769289689	13.685043102593623
red	13	2967.2011494252874	235.16666666666666	2874.689655172414	7896.35632183908	103.00835001623307	7.818390818679653	93.91380686218598	111.91438025559826	0.07343524547210038	174.0	26.292247081501596	8.895873031186188
red	14	5510.787037037037	365.462962962963	4624.7962962962965	7532.425925925926	104.69880870244695	14.444464778748305	117.18194100432466	123.9639631662056	0.06219322917897689	108.0	16.18276562316661	8.586052152941823
red	15	5132.575	533.875	5953.775	8872.0125	99.90856565974461	7.868854248713722	102.46354683343488	112.90331939007318	0.09421683770261804	80.0	12.274217613255784	8.270494663709151
red	16	4055.0962962962963	152.84444444444443	4314.362962962963	6340.996296296296	65.49932988445535	2.851124165618399	119.1029616724305	40.81126001127344	0.03632286048247405	270.0	31.29593283225247	12.021612040836134
