Group	ROI	12C	13C	18O	14N_12C	28Si	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_18O	STDEV_14N_12C	STDEV_28Si	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	4825.5842105263155	50.421052631578945	23.410526315789475	7063.284210526316	61.61052631578947	2.126315789473684	30.847368421052632	3222.636842105263	60.96936884818496	0.8081015642928602	0.473508123626617	89.51167841178632	1.8037294309396592	0.10926199434689154	0.4355584718359903	28.449995955437537	0.010340647704494943	190.0	40.062137169252594	7.078179320679985
red	2	3089.404255319149	33.0531914893617	25.617021276595743	5259.117021276596	20.98936170212766	2.1914893617021276	28.138297872340427	3459.5106382978724	74.68435210189173	0.9937977672040361	0.5177051739364598	135.8087913507245	0.5686256653704892	0.1445216550200457	0.5518808253707523	46.87589140768438	0.010585633928541009	94.0	25.63500995179252	4.803018840950753
red	3	2964.7509293680296	29.907063197026023	28.490706319702603	5219.282527881041	45.75836431226766	1.8847583643122676	25.044609665427508	3319.639405204461	18.51130398970545	0.3540524150281215	0.3836248728728826	29.817668565567743	0.8003994048672911	0.08839672740943495	0.35375541025743934	18.440080449040337	0.009986804259877875	269.0	80.94939040796288	5.0479982088723165
red	4	1830.2051282051282	19.034188034188034	32.888888888888886	3156.5042735042734	14.982905982905983	2.1794871794871793	24.299145299145298	2884.3760683760684	24.797161021965664	0.4863438062661394	0.4750749625040392	39.146783877959535	0.4072150274741351	0.14635882293219074	0.5161239692929537	23.121589335887975	0.01029298256155222	117.0	30.85835572546264	5.024219241976589
red	5	1510.3163265306123	15.979591836734693	42.42857142857143	1887.8061224489795	17.520408163265305	2.816326530612245	33.56122448979592	4014.6938775510203	20.713233093486018	0.43123071743688174	0.6703701104349731	59.30753691966616	0.6064744377255152	0.17457447448559638	0.6950869302422756	22.011277485880882	0.010469524057843118	98.0	26.360387824822432	4.961703353077167
red	6	5385.766666666666	56.66	26.7	5601.446666666667	29.953333333333333	3.2666666666666666	45.913333333333334	4488.38	115.83705813355684	1.3241292316923685	0.4160929383362968	92.00940122819173	1.692318243427351	0.18587132147845764	1.6856765649084295	56.619897303568706	0.010410797144411071	150.0	18.74408196177538	11.839077116304399
red	7	5404.026845637584	221.48993288590603	26.61744966442953	6952.114093959732	222.41610738255034	56.97986577181208	209.51677852348993	4164.456375838926	69.24131374055175	3.2111217455440064	0.5956614847600012	117.52431435146113	14.734880913116601	1.0798684746696072	2.901993617991229	70.07578534326456	0.0393723708604847	149.0	17.424334436244102	11.021555374457478
red	8	1185.7692307692307	11.753846153846155	48.55384615384615	2976.1692307692306	706.6076923076923	8.6	93.24615384615385	4239.015384615384	9.311369511774163	0.3117162908347585	0.7547139070367913	22.870603696172974	12.78560348006959	0.31559092689127594	1.668825244553591	51.98393013482317	0.009815131232415628	130.0	34.660750926114076	5.764236990107053
red	9	1357.2105263157894	15.473684210526315	43.73684210526316	1359.7368421052631	26.842105263157894	3.0526315789473686	34.94736842105263	4301.789473684211	22.114606915873328	0.8943293841661472	1.3901953972212568	28.119338295535034	0.9274608887968534	0.4108883977488022	1.1518350629524539	9.801797265058577	0.011272573904374833	19.0	5.271572221283754	4.5005385950383054
red	10	4715.621621621622	50.76756756756757	34.52972972972973	5117.037837837838	35.44864864864865	1.6432432432432433	24.205405405405404	4273.410810810811	73.27033896205688	0.9843034773072603	0.41877369711256135	63.70280584223443	0.7214497651855306	0.08416722268700882	0.4010284293624219	24.904199661903462	0.010651158676407547	185.0	49.21215416481717	5.30612303151214
