"","depth_m","cond_uscm","temp_C","direction"
"670",76.1,474.9,35.07,"Descending"
"671",76.09,475.1,35.07,"Descending"
"672",76.08,475.7,35.07,"Descending"
"673",76.1,475.9,35.07,"Descending"
"674",76.09,475.9,35.07,"Descending"
"675",76.09,475.7,35.07,"Descending"
"676",76.08,475.7,35.07,"Descending"
"677",76.09,475.7,35.07,"Descending"
"678",76.08,475.6,35.07,"Descending"
"679",76.09,475.5,35.07,"Descending"
"680",76.09,475.5,35.07,"Descending"
"681",76.09,475.4,35.07,"Descending"
"682",76.09,475.3,35.07,"Descending"
"683",76.09,475.3,35.07,"Descending"
"684",76.06,475.9,35.07,"Descending"
"685",76.19,475.7,35.07,"Descending"
"686",76.26,476,35.07,"Descending"
"687",76.3,475.8,35.07,"Descending"
"688",76.55,475.5,35.07,"Descending"
"689",76.83,474.8,35.07,"Descending"
"690",77.12,474.5,35.08,"Descending"
"691",77.45,473.9,35.08,"Descending"
"692",77.71,473.1,35.09,"Descending"
"693",77.97,473.2,35.09,"Descending"
"694",78.19,472.3,35.1,"Descending"
"695",78.43,472.2,35.1,"Descending"
"696",78.62,471.7,35.11,"Descending"
"697",78.72,471.1,35.11,"Descending"
"698",78.72,470.9,35.12,"Descending"
"699",78.71,471.3,35.12,"Descending"
"700",78.7,471.2,35.12,"Descending"
"701",78.71,471,35.13,"Descending"
"702",78.71,471.1,35.13,"Descending"
"703",78.71,471.3,35.13,"Descending"
"704",78.86,471.2,35.13,"Descending"
"705",79.03,470.9,35.13,"Descending"
"706",79.18,470.7,35.14,"Descending"
"707",79.31,470.6,35.14,"Descending"
"708",79.59,470.2,35.15,"Descending"
"709",79.92,469.1,35.15,"Descending"
"710",80.19,469.3,35.16,"Descending"
"711",80.36,469.1,35.16,"Descending"
"712",80.49,469,35.17,"Descending"
"713",80.71,469,35.17,"Descending"
"714",80.84,468.6,35.18,"Descending"
"715",81.09,468.4,35.18,"Descending"
"716",81.32,467.8,35.19,"Descending"
"717",81.44,467.6,35.19,"Descending"
"718",81.67,467.7,35.2,"Descending"
"719",81.85,467.7,35.21,"Descending"
"720",82.03,467.4,35.21,"Descending"
"721",82.35,467.2,35.22,"Descending"
"722",82.64,466.7,35.23,"Descending"
"723",82.95,466.5,35.23,"Descending"
"724",83.26,466.2,35.24,"Descending"
"725",83.53,466.2,35.25,"Descending"
"726",83.78,465.7,35.26,"Descending"
"727",84.07,465.3,35.26,"Descending"
"728",84.44,464.9,35.27,"Descending"
"729",84.64,464.8,35.28,"Descending"
"730",84.87,464.5,35.29,"Descending"
"731",85.1,464.2,35.29,"Descending"
"732",85.35,463.9,35.3,"Descending"
"733",85.58,463.5,35.31,"Descending"
"734",85.65,463.3,35.32,"Descending"
"735",85.9,463.6,35.33,"Descending"
"736",86.19,458.8,35.33,"Descending"
"737",86.34,462.8,35.34,"Descending"
"738",86.44,462.6,35.35,"Descending"
"739",86.5,462.4,35.35,"Descending"
"740",86.81,462.4,35.36,"Descending"
"741",87.28,461.8,35.37,"Descending"
"742",87.75,461.3,35.38,"Descending"
"743",88.04,461,35.39,"Descending"
"744",88.46,460.7,35.4,"Descending"
"745",88.84,460.5,35.41,"Descending"
"746",89.21,460,35.42,"Descending"
"747",89.56,459.9,35.43,"Descending"
"748",89.96,459.6,35.44,"Descending"
"749",90.29,459.2,35.45,"Descending"
"750",90.72,459.1,35.46,"Descending"
"751",91.12,458.8,35.47,"Descending"
"752",91.32,458.6,35.48,"Descending"
"753",91.69,458.5,35.49,"Descending"
"754",92.14,458.1,35.5,"Descending"
"755",92.39,458.2,35.51,"Descending"
"756",92.88,457.7,35.52,"Descending"
"757",93.4,457.9,35.54,"Descending"
"758",93.96,457.7,35.55,"Descending"
"759",94.48,457.5,35.56,"Descending"
"760",95.09,457.4,35.58,"Descending"
"761",95.66,457.4,35.59,"Descending"
"762",95.96,457.6,35.61,"Descending"
"763",96.22,457.3,35.62,"Descending"
"764",96.31,457.5,35.63,"Descending"
"765",96.67,457.4,35.64,"Descending"
"766",97.19,457.5,35.65,"Descending"
"767",97.83,457.8,35.67,"Descending"
"768",98.52,457.6,35.68,"Descending"
"769",99.14,458,35.7,"Descending"
"770",99.65,458.2,35.72,"Descending"
"771",100.18,457.7,35.73,"Descending"
"772",100.62,457.6,35.75,"Descending"
"773",101.11,457.7,35.77,"Descending"
"774",101.22,457.7,35.78,"Descending"
"775",101.25,457.5,35.79,"Descending"
"776",101.3,457.6,35.8,"Descending"
"777",101.37,457.7,35.8,"Descending"
"778",101.43,457.8,35.81,"Descending"
"779",101.64,457.6,35.82,"Descending"
"780",102.04,457.7,35.83,"Descending"
"781",102.49,457.9,35.84,"Descending"
"782",102.97,457.7,35.86,"Descending"
"783",103.46,457.9,35.87,"Descending"
"784",103.98,458,35.88,"Descending"
"785",104.38,458,35.89,"Descending"
"786",104.94,458.1,35.91,"Descending"
"787",105.59,458.1,35.92,"Descending"
"788",106.15,458.8,35.94,"Descending"
"789",106.35,458.5,35.95,"Descending"
"790",106.8,458.6,35.97,"Descending"
"791",107.32,458.4,35.98,"Descending"
"792",107.83,458.6,35.99,"Descending"
"793",108.27,458.7,36.01,"Descending"
"794",108.65,458.8,36.02,"Descending"
"795",109.08,458.9,36.04,"Descending"
"796",109.18,458.9,36.05,"Descending"
"797",109.24,459.6,36.06,"Descending"
"798",109.38,459,36.07,"Descending"
"799",109.62,459,36.08,"Descending"
"800",109.8,459,36.09,"Descending"
"801",109.84,459.1,36.1,"Descending"
"802",109.92,459.2,36.1,"Descending"
"803",110.09,459.2,36.11,"Descending"
"804",110.34,459.2,36.12,"Descending"
"805",110.66,459.2,36.13,"Descending"
"806",110.81,459.4,36.14,"Descending"
"807",110.96,459.4,36.15,"Descending"
"808",111.18,459.5,36.15,"Descending"
"809",111.36,459.4,36.16,"Descending"
"810",111.64,459.6,36.17,"Descending"
"811",112.22,459.7,36.18,"Descending"
"812",112.62,459.7,36.19,"Descending"
"813",113.07,459.7,36.2,"Descending"
"814",113.6,460,36.21,"Descending"
"815",114.15,459.9,36.23,"Descending"
"816",114.55,460,36.24,"Descending"
"817",114.86,460.2,36.25,"Descending"
"818",115.24,459.9,36.27,"Descending"
"819",115.65,460.2,36.28,"Descending"
"820",116.06,460.2,36.29,"Descending"
"821",116.31,460.3,36.3,"Descending"
"822",116.43,460.2,36.31,"Descending"
"823",116.95,460.4,36.32,"Descending"
"824",117.49,460.4,36.34,"Descending"
"825",117.99,460.5,36.35,"Descending"
"826",118.42,460.6,36.36,"Descending"
"827",118.83,460.8,36.38,"Descending"
"828",119.22,460.9,36.39,"Descending"
"829",119.63,461.2,36.41,"Descending"
"830",119.93,461.3,36.42,"Descending"
"831",120.33,461.4,36.43,"Descending"
"832",120.78,461.7,36.45,"Descending"
"833",121.01,461.8,36.46,"Descending"
"834",121.27,461.9,36.48,"Descending"
"835",121.46,461.9,36.49,"Descending"
"836",121.77,462.5,36.5,"Descending"
"837",122.18,462.3,36.51,"Descending"
"838",122.38,462.6,36.53,"Descending"
"839",122.83,462.9,36.54,"Descending"
"840",123.28,463,36.56,"Descending"
"841",123.62,463.1,36.57,"Descending"
"842",123.91,463.2,36.58,"Descending"
"843",124.47,463.6,36.6,"Descending"
"844",124.91,463.6,36.62,"Descending"
"845",125.41,464.1,36.63,"Descending"
"846",125.88,464.2,36.65,"Descending"
"847",125.93,464.1,36.66,"Descending"
"848",126.09,464.3,36.67,"Descending"
"849",126.4,464.5,36.68,"Descending"
"850",126.82,464.6,36.7,"Descending"
"851",126.95,464.8,36.71,"Descending"
"852",127.06,464.8,36.72,"Descending"
"853",127.29,464.9,36.73,"Descending"
"854",127.55,465.1,36.74,"Descending"
"855",127.81,465.3,36.75,"Descending"
"856",128.12,465.3,36.77,"Descending"
"857",128.52,465.7,36.78,"Descending"
"858",128.96,465.7,36.79,"Descending"
"859",129.45,465.8,36.8,"Descending"
"860",129.98,466.1,36.82,"Descending"
"861",130.6,466.3,36.84,"Descending"
"862",130.95,466.4,36.85,"Descending"
"863",131.17,466.6,36.87,"Descending"
"864",131.58,466.9,36.88,"Descending"
"865",132,467.2,36.89,"Descending"
"866",132.43,467.4,36.91,"Descending"
"867",132.86,467.8,36.92,"Descending"
"868",133.28,467.9,36.93,"Descending"
"869",133.72,468.2,36.95,"Descending"
"870",134.09,468.5,36.96,"Descending"
"871",134.59,468.7,36.98,"Descending"
"872",134.92,469,36.99,"Descending"
"873",135.22,469.4,37.01,"Descending"
"874",135.57,469.5,37.01,"Descending"
"875",135.76,469.7,37.03,"Descending"
"876",136.1,469.8,37.04,"Descending"
"877",136.38,469.9,37.05,"Descending"
"878",136.7,470.1,37.06,"Descending"
"879",137.01,470.3,37.08,"Descending"
"880",137.36,470.4,37.09,"Descending"
"881",137.76,470.7,37.1,"Descending"
"882",138.22,470.9,37.11,"Descending"
"883",138.44,471.1,37.13,"Descending"
"884",138.67,471.3,37.14,"Descending"
"885",139.07,471.6,37.15,"Descending"
"886",139.41,471.6,37.16,"Descending"
"887",139.83,472,37.17,"Descending"
"888",140.15,472,37.19,"Descending"
"889",140.45,472.3,37.19,"Descending"
"890",140.57,472.4,37.2,"Descending"
"891",140.62,472.4,37.22,"Descending"
"892",140.73,472.5,37.22,"Descending"
"893",140.93,472.7,37.23,"Descending"
"894",140.95,472.8,37.24,"Descending"
"895",141.33,472.7,37.25,"Descending"
"896",141.78,472.8,37.26,"Descending"
"897",142.11,472.7,37.27,"Descending"
"898",142.59,473.1,37.28,"Descending"
"899",143.13,473.4,37.29,"Descending"
"900",143.62,473.5,37.3,"Descending"
"901",143.87,473.6,37.31,"Descending"
"902",144.1,474,37.32,"Descending"
"903",144.67,474,37.34,"Descending"
"904",145.13,473.6,37.35,"Descending"
"905",145.7,474.4,37.36,"Descending"
"906",146.13,474.6,37.38,"Descending"
"907",146.3,475,37.39,"Descending"
"908",146.58,475.1,37.4,"Descending"
"909",147.07,475.1,37.41,"Descending"
"910",147.47,475,37.42,"Descending"
"911",147.63,475.4,37.43,"Descending"
"912",147.83,475.5,37.44,"Descending"
"913",148.2,475.7,37.45,"Descending"
"914",148.52,475.5,37.46,"Descending"
"915",148.96,476.2,37.47,"Descending"
"916",149.34,475.8,37.48,"Descending"
"917",149.64,476.1,37.49,"Descending"
"918",149.93,476.2,37.5,"Descending"
"919",150.28,476.6,37.51,"Descending"
"920",150.63,510.6,37.52,"Descending"
"921",150.81,566.4,37.53,"Descending"
"922",150.94,591,37.54,"Descending"
"923",151.06,626.7,37.55,"Descending"
"924",151.35,691.2,37.55,"Descending"
"925",151.62,751.2,37.57,"Descending"
"926",152.03,836.5,37.58,"Descending"
"927",152.53,878.1,37.59,"Descending"
"928",153.14,965.3,37.61,"Descending"
"929",153.73,1056,37.62,"Descending"
"930",154.29,1068,37.64,"Descending"
"931",154.76,1072,37.66,"Descending"
"932",155.4,1127,37.68,"Descending"
"933",155.74,1149,37.69,"Descending"
"934",156.2,1322,37.71,"Descending"
"935",156.86,1484,37.72,"Descending"
"936",157.58,1515,37.75,"Descending"
"937",158.21,1514,37.77,"Descending"
"938",158.76,1521,37.78,"Descending"
"939",159.3,1523,37.8,"Descending"
"940",159.65,1523,37.82,"Descending"
"941",159.91,1524,37.82,"Descending"
"942",160.34,1524,37.84,"Descending"
"943",160.68,1525,37.86,"Descending"
"944",161.05,1525,37.87,"Descending"
"945",161.63,1526,37.88,"Descending"
"946",162.31,1526,37.9,"Descending"
"947",162.68,1527,37.92,"Descending"
"948",162.94,1528,37.93,"Descending"
"949",163.31,1528,37.94,"Descending"
"950",163.67,1528,37.95,"Descending"
"951",164.1,1529,37.97,"Descending"
"952",164.48,1529,37.98,"Descending"
"953",164.72,1530,37.99,"Descending"
"954",165.26,1531,38.01,"Descending"
"955",165.76,1532,38.02,"Descending"
"956",166.03,1532,38.04,"Descending"
"957",166.18,1532,38.05,"Descending"
"958",166.59,1533,38.06,"Descending"
"959",167.06,1534,38.08,"Descending"
"960",167.55,1534,38.09,"Descending"
"961",168.12,1536,38.1,"Descending"
"962",168.65,1537,38.12,"Descending"
"963",169.2,1537,38.14,"Descending"
"964",169.83,1538,38.15,"Descending"
"965",169.99,1539,38.16,"Descending"
"966",170.48,1539,38.18,"Descending"
"967",170.5,1540,38.19,"Descending"
"968",170.5,1541,38.2,"Descending"
"969",170.49,1541,38.21,"Descending"
"970",170.57,1541,38.22,"Descending"
"971",170.91,1541,38.22,"Descending"
"972",171.26,1541,38.24,"Descending"
"973",171.63,1542,38.25,"Descending"
"974",172.19,1542,38.26,"Descending"
"975",172.84,1543,38.27,"Descending"
"976",173.49,1544,38.29,"Descending"
"977",174,1546,38.31,"Descending"
"978",174.44,1546,38.32,"Descending"
"979",174.98,1547,38.33,"Descending"
"980",175.3,1547,38.35,"Descending"
"981",175.59,1548,38.36,"Descending"
"982",175.89,1549,38.37,"Descending"
"983",176.22,1550,38.39,"Descending"
"984",176.4,1550,38.4,"Descending"
"985",176.75,1552,38.4,"Descending"
"986",177.15,1552,38.42,"Descending"
"987",177.62,1553,38.43,"Descending"
"988",178.05,1553,38.45,"Descending"
"989",178.46,1555,38.46,"Descending"
"990",178.63,1556,38.47,"Descending"
"991",178.92,1556,38.48,"Descending"
"992",179.28,1557,38.5,"Descending"
"993",179.66,1557,38.51,"Descending"
"994",180.02,1557,38.52,"Descending"
"995",180.47,1558,38.54,"Descending"
"996",180.69,1559,38.55,"Descending"
"997",180.91,1560,38.56,"Descending"
"998",181.18,1560,38.57,"Descending"
"999",181.51,1561,38.57,"Descending"
"1000",181.65,1561,38.59,"Descending"
"1001",181.93,1561,38.6,"Descending"
"1002",182.18,1563,38.61,"Descending"
"1003",182.5,1563,38.62,"Descending"
"1004",182.76,1563,38.63,"Descending"
"1005",183.02,1565,38.64,"Descending"
"1006",183.27,1565,38.65,"Descending"
"1007",183.57,1567,38.66,"Descending"
"1008",183.9,1567,38.67,"Descending"
"1009",184.17,1567,38.68,"Descending"
"1010",184.47,1569,38.69,"Descending"
"1011",184.85,1569,38.7,"Descending"
"1012",185.12,1570,38.71,"Descending"
"1013",185.43,1571,38.72,"Descending"
"1014",185.92,1573,38.73,"Descending"
"1015",186.48,1573,38.75,"Descending"
"1016",187.06,1575,38.76,"Descending"
"1017",187.68,1576,38.78,"Descending"
"1018",188.21,1578,38.79,"Descending"
"1019",188.65,1579,38.81,"Descending"
"1020",189.03,1580,38.82,"Descending"
"1021",189.55,1583,38.83,"Descending"
"1022",189.91,1584,38.85,"Descending"
"1023",190.38,1585,38.86,"Descending"
"1024",190.96,1587,38.88,"Descending"
"1025",191.26,1587,38.89,"Descending"
"1026",191.62,1589,38.9,"Descending"
"1027",192.03,1590,38.92,"Descending"
"1028",192.28,1592,38.93,"Descending"
"1029",192.53,1592,38.94,"Descending"
"1030",192.83,1594,38.95,"Descending"
"1031",193.18,1594,38.96,"Descending"
"1032",193.56,1596,38.97,"Descending"
"1033",193.94,1596,38.99,"Descending"
"1034",194.42,1597,39,"Descending"
"1035",194.86,1599,39.02,"Descending"
"1036",194.97,1599,39.03,"Descending"
"1037",195.2,1599,39.04,"Descending"
"1038",195.62,1600,39.05,"Descending"
"1039",196.03,1601,39.06,"Descending"
"1040",196.46,1603,39.08,"Descending"
"1041",197,1604,39.09,"Descending"
"1042",197.56,1605,39.1,"Descending"
"1043",198.08,1605,39.12,"Descending"
"1044",198.67,1607,39.13,"Descending"
"1045",199.29,1609,39.15,"Descending"
"1046",199.64,1610,39.17,"Descending"
"1047",199.89,1612,39.18,"Descending"
"1048",200.35,1614,39.19,"Descending"
"1049",201.09,1615,39.21,"Descending"
"1050",201.6,1614,39.23,"Descending"
"1051",201.61,1617,39.24,"Descending"
"1052",201.59,1617,39.25,"Descending"
"1053",201.81,1617,39.26,"Descending"
"1054",202.01,1618,39.27,"Descending"
"1055",202.34,1619,39.28,"Descending"
"1056",202.68,1620,39.29,"Descending"
"1057",203.02,1621,39.3,"Descending"
"1058",203.35,1622,39.31,"Descending"
"1059",203.55,1622,39.32,"Descending"
"1060",203.84,1624,39.33,"Descending"
"1061",204.22,1624,39.34,"Descending"
"1062",204.69,1623,39.35,"Descending"
"1063",204.97,1624,39.37,"Descending"
"1064",205.08,1625,39.38,"Descending"
"1065",205.52,1625,39.39,"Descending"
"1066",205.95,1625,39.4,"Descending"
"1067",206.49,1627,39.41,"Descending"
"1068",207.17,1629,39.43,"Descending"
"1069",207.9,1631,39.45,"Descending"
"1070",208.49,1632,39.46,"Descending"
"1071",208.95,1634,39.48,"Descending"
"1072",209.27,1635,39.49,"Descending"
"1073",209.48,1635,39.51,"Descending"
"1074",209.89,1636,39.52,"Descending"
"1075",210.48,1637,39.53,"Descending"
"1076",211,1637,39.55,"Descending"
"1077",211.6,1638,39.57,"Descending"
"1078",212.25,1640,39.58,"Descending"
"1079",212.63,1640,39.6,"Descending"
"1080",212.99,1641,39.61,"Descending"
"1081",213.29,1642,39.63,"Descending"
"1082",213.71,1643,39.64,"Descending"
"1083",214.03,1643,39.65,"Descending"
"1084",214.05,1645,39.66,"Descending"
"1085",214.05,1644,39.67,"Descending"
"1086",214.04,1645,39.68,"Descending"
"1087",214.05,1644,39.68,"Descending"
"1088",214.04,1644,39.69,"Descending"
"1089",214.04,1644,39.7,"Descending"
"1090",214.05,1644,39.7,"Descending"
"1091",214.05,1644,39.71,"Descending"
"1092",214.04,1644,39.71,"Descending"
"1093",214.05,1644,39.72,"Descending"
"1094",214.05,1644,39.72,"Descending"
"1095",214.05,1644,39.72,"Descending"
"1096",214.04,1644,39.73,"Descending"
"1097",214.04,1644,39.73,"Descending"
"1098",214.04,1644,39.73,"Descending"
"1099",214.04,1644,39.73,"Descending"
"1100",214.05,1644,39.74,"Descending"
"1101",214.04,1644,39.74,"Descending"
"1102",214.04,1644,39.74,"Descending"
"1103",214.04,1644,39.74,"Descending"
"1104",214.05,1644,39.75,"Descending"
"1105",214.05,1644,39.75,"Descending"
"1106",214.04,1644,39.75,"Descending"
"1107",214.05,1644,39.75,"Descending"
"1108",214.05,1644,39.75,"Descending"
"1109",214.04,1643,39.75,"Descending"
"1110",214.04,1643,39.75,"Descending"
"1111",214.04,1644,39.75,"Descending"
"1112",214.04,1644,39.75,"Descending"
"1113",214.05,1644,39.76,"Descending"
"1114",214.04,1644,39.76,"Descending"
"1115",214.04,1644,39.76,"Descending"
"1116",214.04,1644,39.76,"Descending"
"1117",214.04,1644,39.76,"Descending"
"1118",214.04,1644,39.76,"Descending"
"1119",214.04,1644,39.76,"Descending"
"1120",214.05,1644,39.76,"Descending"
"1121",214.04,1644,39.77,"Descending"
"1122",214.04,1644,39.76,"Descending"
"1123",214.04,1644,39.76,"Descending"
"1124",214.04,1644,39.76,"Descending"
"1125",214.05,1644,39.76,"Descending"
"1126",214.04,1644,39.76,"Descending"
"1127",214.04,1644,39.76,"Descending"
"1128",214.04,1644,39.77,"Descending"
"1129",214.04,1644,39.76,"Descending"
"1130",214.04,1644,39.77,"Descending"
"1131",214.04,1644,39.76,"Descending"
"1132",214.04,1644,39.77,"Descending"
"1133",214.05,1644,39.77,"Descending"
"1134",214.05,1644,39.77,"Descending"
"1135",214.04,1644,39.77,"Descending"
"1136",214.05,1644,39.77,"Descending"
"1137",214.04,1644,39.77,"Descending"
"1138",214.05,1644,39.77,"Descending"
"1139",214.04,1644,39.77,"Descending"
"1140",214.05,1644,39.77,"Descending"
"1141",214.05,1644,39.77,"Descending"
"1142",214.04,1644,39.77,"Descending"
"1143",214.04,1644,39.77,"Descending"
"1144",214.04,1644,39.77,"Descending"
"1145",214.05,1644,39.77,"Descending"
"1146",214.05,1644,39.77,"Descending"
"1147",214.04,1644,39.77,"Descending"
"1148",214.04,1644,39.77,"Descending"
"1149",214.05,1644,39.77,"Descending"
"1150",214.05,1642,39.77,"Descending"
"1151",214.04,1644,39.77,"Descending"
"1152",214.04,1644,39.77,"Descending"
"1153",214.05,1644,39.77,"Descending"
"1154",214.04,1644,39.77,"Descending"
"1155",214.04,1644,39.77,"Descending"
"1156",214.04,1644,39.77,"Descending"
"1157",214.04,1644,39.77,"Descending"
"1158",214.04,1644,39.77,"Descending"
"1159",214.04,1644,39.77,"Descending"
"1160",214.04,1645,39.77,"Descending"
"1161",214.05,1644,39.77,"Descending"
"1162",214.04,1644,39.77,"Descending"
"1163",214.04,1644,39.77,"Descending"
"1164",214.05,1644,39.77,"Descending"
"1165",214.04,1645,39.77,"Descending"
"1166",214.04,1644,39.77,"Descending"
"1167",214.04,1644,39.77,"Descending"
"1168",214.05,1645,39.77,"Descending"
"1169",214.04,1644,39.77,"Descending"
"1170",214.04,1644,39.77,"Descending"
"1171",214.04,1644,39.77,"Descending"
"1172",214.05,1644,39.77,"Descending"
"1173",214.05,1644,39.77,"Descending"
"1174",214.04,1644,39.77,"Descending"
"1175",214.03,1644,39.77,"Descending"
"1176",214.04,1644,39.77,"Descending"
"1177",214.04,1644,39.77,"Descending"
"1178",214.04,1644,39.77,"Descending"
"1179",214.04,1644,39.77,"Descending"
"1180",214.04,1644,39.76,"Descending"
"1181",214.05,1644,39.77,"Descending"
"1182",214.04,1644,39.77,"Descending"
"1183",214.04,1644,39.77,"Descending"
"1184",214.04,1644,39.77,"Descending"
"1185",214.04,1644,39.77,"Descending"
"1186",214.05,1644,39.77,"Descending"
"1187",214.04,1644,39.77,"Descending"
"1188",214.04,1644,39.77,"Descending"
"1189",214.04,1644,39.77,"Descending"
"1190",214.04,1644,39.77,"Descending"
"1191",214.05,1644,39.77,"Descending"
"1192",214.04,1644,39.77,"Descending"
"1193",214.04,1644,39.77,"Descending"
"1194",214.05,1644,39.77,"Descending"
"1195",214.05,1644,39.77,"Descending"
"1196",214.04,1644,39.77,"Descending"
"1197",214.04,1644,39.77,"Descending"
"1198",214.04,1644,39.77,"Descending"
"1199",214.04,1644,39.77,"Descending"
"1200",214.03,1644,39.77,"Descending"
"1201",214.04,1644,39.77,"Descending"
"1202",214.04,1644,39.77,"Descending"
"1203",214.04,1644,39.77,"Descending"
"1204",214.04,1644,39.77,"Descending"
"1205",214.04,1644,39.77,"Descending"
"1206",214.04,1644,39.77,"Descending"
"1207",214.03,1644,39.77,"Descending"
"1208",214.03,1644,39.77,"Descending"
"1209",214.05,1644,39.77,"Descending"
"1210",214.03,1644,39.77,"Descending"
"1211",214.04,1644,39.77,"Descending"
"1212",214.05,1644,39.77,"Descending"
"1213",214.03,1644,39.77,"Descending"
"1214",214.05,1644,39.76,"Descending"
"1215",214.03,1644,39.77,"Descending"
"1216",214.04,1643,39.77,"Descending"
"1217",214.04,1644,39.77,"Descending"
"1218",214.03,1643,39.77,"Descending"
"1219",214.03,1643,39.77,"Descending"
"1220",214.04,1643,39.77,"Descending"
"1221",214.05,1643,39.77,"Descending"
"1222",214.02,1643,39.77,"Descending"
"1223",214.03,1643,39.77,"Descending"
"1224",214.06,1644,39.77,"Descending"
"1225",214.02,1643,39.77,"Descending"
"1226",214.05,1643,39.77,"Descending"
"1227",214.04,1643,39.77,"Descending"
"1228",214.03,1643,39.77,"Descending"
"1229",214.05,1643,39.77,"Descending"
"1230",214.03,1643,39.77,"Descending"
"1231",214.04,1644,39.77,"Descending"
"1232",214.05,1643,39.77,"Descending"
"1233",214.05,1643,39.77,"Descending"
"1234",214.04,1643,39.77,"Descending"
"1235",214.03,1643,39.77,"Descending"
"1236",214.04,1643,39.77,"Descending"
"1237",214.05,1643,39.77,"Descending"
"1238",214.07,1643,39.76,"Descending"
"1239",214.03,1643,39.77,"Descending"
"1240",214.01,1643,39.77,"Descending"
"1241",214.03,1643,39.77,"Descending"
"1242",214.1,1643,39.77,"Descending"
"1243",214.02,1643,39.77,"Descending"
"1244",214.01,1643,39.77,"Descending"
"1245",214,1643,39.77,"Descending"
"1246",214.03,1643,39.77,"Descending"
"1247",214.1,1644,39.77,"Descending"
"1248",214.06,1643,39.77,"Descending"
"1249",214.02,1643,39.77,"Descending"
"1250",214.03,1644,39.77,"Descending"
"1251",214.06,1643,39.77,"Descending"
"1252",214.03,1643,39.77,"Descending"
"1253",214.07,1644,39.77,"Descending"
"1254",213.99,1644,39.77,"Descending"
"1255",214.13,1643,39.77,"Descending"
"1256",214.06,1643,39.77,"Descending"
"1257",214.04,1643,39.77,"Descending"
"1258",214.06,1643,39.77,"Descending"
"1259",214.05,1644,39.77,"Descending"
"1260",214.04,1644,39.77,"Descending"
"1261",214.04,1644,39.77,"Descending"
"1262",214.04,1644,39.77,"Descending"
"1263",214.05,1644,39.77,"Descending"
"1264",214.04,1644,39.77,"Descending"
"1265",214.04,1644,39.77,"Descending"
"1266",214.04,1644,39.77,"Descending"
"1267",214.09,1644,39.78,"Descending"
"1268",214.05,1644,39.77,"Descending"
"1269",214.04,1644,39.77,"Descending"
"1270",214.05,1644,39.77,"Descending"
"1271",214.04,1644,39.77,"Descending"
"1272",214.04,1644,39.77,"Descending"
"1273",214.05,1643,39.77,"Descending"
"1274",214.03,1644,39.78,"Descending"
"1275",214.09,1643,39.77,"Descending"
"1276",214.07,1643,39.78,"Descending"
"1277",214.03,1643,39.77,"Descending"
"1278",214.05,1643,39.77,"Descending"
"1279",214.07,1643,39.77,"Descending"
"1280",214.05,1643,39.77,"Descending"
"1281",214.04,1643,39.77,"Descending"
"1282",214.04,1643,39.77,"Descending"
"1283",214.04,1643,39.77,"Descending"
"1284",214.04,1643,39.77,"Descending"
"1285",214.05,1643,39.77,"Descending"
"1286",214.05,1643,39.77,"Descending"
"1287",214.04,1643,39.77,"Descending"
"1288",214.05,1643,39.77,"Descending"
"1289",214.04,1643,39.77,"Descending"
"1290",214.05,1643,39.77,"Descending"
"1291",214.05,1643,39.77,"Descending"
"1292",214.05,1643,39.77,"Descending"
"1293",214.05,1643,39.77,"Descending"
"1294",214.05,1643,39.77,"Descending"
"1295",214.05,1643,39.77,"Descending"
"1296",214.05,1644,39.77,"Descending"
"1297",214.05,1643,39.77,"Descending"
"1298",214.05,1643,39.77,"Descending"
"1299",214.03,1643,39.77,"Descending"
"1300",214.03,1643,39.77,"Descending"
"1301",214.09,1643,39.77,"Descending"
"1302",214.05,1643,39.77,"Descending"
"1303",214.04,1643,39.77,"Descending"
"1304",214.04,1643,39.77,"Descending"
"1305",214.05,1643,39.77,"Descending"
"1306",214.05,1643,39.77,"Descending"
"1307",214.04,1643,39.77,"Descending"
"1308",214.05,1643,39.77,"Descending"
"1309",214.04,1643,39.77,"Descending"
"1310",214.04,1643,39.77,"Descending"
"1311",214.07,1643,39.77,"Descending"
"1312",214.05,1643,39.77,"Descending"
"1313",214.04,1643,39.77,"Descending"
"1314",214.04,1643,39.77,"Descending"
"1315",214.08,1643,39.77,"Descending"
"1316",214.05,1644,39.78,"Descending"
"1317",214.03,1644,39.77,"Descending"
"1318",214.05,1643,39.78,"Descending"
"1319",214.05,1643,39.77,"Descending"
"1320",214.04,1643,39.77,"Descending"
"1321",214.09,1643,39.77,"Descending"
"1322",214.04,1643,39.78,"Descending"
"1323",214.03,1644,39.77,"Descending"
"1324",214.05,1644,39.77,"Descending"
"1325",214.05,1644,39.77,"Descending"
"1326",214.04,1644,39.77,"Descending"
"1327",214.05,1644,39.78,"Descending"
"1328",214.05,1643,39.77,"Descending"
"1329",214.05,1643,39.77,"Descending"
"1330",214.04,1643,39.78,"Descending"
"1331",214.04,1643,39.78,"Descending"
"1332",214.05,1644,39.77,"Descending"
"1333",214.04,1644,39.77,"Descending"
"1334",214.04,1644,39.78,"Descending"
"1335",214.04,1644,39.77,"Descending"
"1336",214.04,1643,39.77,"Descending"
"1337",214.04,1644,39.77,"Descending"
"1338",214.04,1644,39.77,"Descending"
"1339",214.04,1644,39.78,"Descending"
"1340",214.04,1644,39.78,"Descending"
